prompt_id,family_id,arm,effect
qseq_f7c35de3d1ed3dd4,length_32_gap_8,selected,8.487576961517334
qseq_fc6cbdd98e626237,length_32_gap_8,selected,6.1907682418823242
qseq_283b7aef68bf4713,length_32_gap_8,selected,3.7449240684509282
qseq_878b4243e0fd2299,length_32_gap_8,selected,5.0445444583892813
qseq_f273063a59bc269c,length_32_gap_8,selected,3.7635717391967769
qseq_c857772dff50b7c9,length_32_gap_8,selected,8.0172264575958252
qseq_a4034c146d2097b6,length_32_gap_8,selected,4.8767685890197763
qseq_6a43aad004f55b84,length_32_gap_16,selected,2.9227371215820312
qseq_22435d1498b5a005,length_32_gap_16,selected,7.383368492126464
qseq_4c036622e19d9d6b,length_32_gap_16,selected,3.6649518013000488
qseq_d6641034d0be8342,length_32_gap_16,selected,2.6575431823730469
qseq_595210b1f60a1357,length_32_gap_16,selected,2.371862530708313
qseq_c263909a3e8b90c4,length_32_gap_16,selected,3.7572059631347656
qseq_0e8875dd88aee451,length_32_gap_16,selected,6.2794703245162964
qseq_896b3a4912ea8622,length_32_gap_16,selected,10.104084491729736
qseq_9b64a3becfbd762f,length_32_gap_16,selected,1.4781427383422852
qseq_ed3677b086344f78,length_32_gap_16,selected,6.6959848403930655
qseq_7c4ccb738db6c43f,length_32_gap_16,selected,4.4689502716064444
qseq_4bcc669cfbe06aec,length_32_gap_16,selected,4.3428549766540527
qseq_d655cbb1b1d0f52c,length_32_gap_16,selected,5.724872350692749
qseq_beba677c00f54b18,length_32_gap_16,selected,1.5256726741790771
qseq_c8ef42ef0f8a2c5c,length_32_gap_16,selected,12.927602767944336
qseq_2ec97ed8227e5716,length_32_gap_16,selected,1.2501285076141355
qseq_e03ad6b0311fe221,length_32_gap_16,selected,2.9388306140899658
qseq_fda70a568a1c98df,length_32_gap_16,selected,9.5671620965003967
qseq_40814c5fcde637d1,length_32_gap_16,selected,2.6688175201416016
qseq_1d773709596e952f,length_32_gap_16,selected,0.71015739440917958
qseq_f517d71e2721b8d3,length_32_gap_16,selected,1.2490205764770508
qseq_9905ed5dd15abc87,length_32_gap_16,selected,2.4772987365722656
qseq_bd6635d4c2d7b033,length_32_gap_16,selected,3.4562125205993648
qseq_db0d2b08247a10b5,length_32_gap_16,selected,2.7741906642913814
qseq_16c88b045e1b06b4,length_32_gap_16,selected,8.0368869304656982
qseq_586dc731c8417e51,length_32_gap_16,selected,7.7776265144348145
qseq_4c40443a70c944b5,length_32_gap_16,selected,5.2338098287582397
qseq_5bd8107efa3918f2,length_32_gap_16,selected,4.0802438259124756
qseq_a93c15d3bd75eaac,length_32_gap_16,selected,7.0935359001159668
qseq_f1e7863db1ae4fb2,length_32_gap_16,selected,4.2039487361907959
qseq_625e4cfa9fbf1d93,length_32_gap_16,selected,7.9628045558929443
qseq_952b77f9f4290094,length_32_gap_16,selected,8.160428524017334
qseq_39c551993a573680,length_32_gap_16,selected,2.7528929710388184
qseq_3280ac439bb2f618,length_32_gap_16,selected,2.1335020065307617
qseq_c185c1b1be0e8fad,length_32_gap_16,selected,7.3739213943481436
qseq_6c521bb5b73306c1,length_32_gap_16,selected,2.1963706016540527
qseq_00c33a4e5b865089,length_32_gap_16,selected,4.3290178775787362
qseq_5eabd6d5b37acc11,length_32_gap_16,selected,6.2748808860778809
qseq_606d17a6a3f60787,length_32_gap_16,selected,2.9851570129394527
qseq_5733f986245f09db,length_32_gap_16,selected,5.7716655731201172
qseq_bf32a881981146b5,length_32_gap_16,selected,2.0721979141235352
qseq_a2be7371aaf54678,length_32_gap_16,selected,6.4795368313789368
qseq_237ce7b6e500f32b,length_32_gap_16,selected,4.5468087196350098
qseq_43d840d3aef617ce,length_32_gap_16,selected,5.4804394245147705
qseq_8f19e6f4c64d4125,length_32_gap_16,selected,3.0590732097625728
qseq_10d7f379d0640ba0,length_32_gap_16,selected,1.4824094772338867
qseq_a10615529fd4290e,length_32_gap_16,selected,2.2417621612548828
qseq_c34f9e8909446b19,length_32_gap_16,selected,3.9742732048034664
qseq_2ec407819e534359,length_32_gap_16,selected,7.4348213672637948
qseq_5e5003a89381e68e,length_32_gap_16,selected,1.1093981266021729
qseq_8e4ba0342eecaec8,length_32_gap_16,selected,5.0732731819152832
qseq_cb4b011c71250672,length_32_gap_16,selected,1.9687857627868648
qseq_1e993ba599d3121e,length_32_gap_16,selected,2.4582333564758301
qseq_c91a9a9a61777805,length_32_gap_16,selected,3.9299596548080449
qseq_186e69bfdfbd3386,length_32_gap_16,selected,5.2889304161071777
qseq_fba4112bae50be4c,length_32_gap_16,selected,4.9049034118652335
qseq_545afdfb330907ee,length_32_gap_16,selected,2.7914977073669438
qseq_b5001d2557a09b0c,length_32_gap_16,selected,4.3732538223266602
qseq_c12382a948da878c,length_32_gap_16,selected,5.8346424102783203
qseq_a89e32627a56756b,length_32_gap_16,selected,2.6877937316894527
qseq_9f88b9ffef87e1ef,length_32_gap_16,selected,8.9513540267944336
qseq_06eca84756d011ea,length_32_gap_16,selected,4.8244868516921997
qseq_38b8ba794af7998b,length_32_gap_16,selected,5.1849956512451172
qseq_1a5e0bf6151c5f76,length_32_gap_16,selected,2.1781768798828125
qseq_113d4eb30e80f449,length_64_gap_8,selected,6.4798822402954093
qseq_2b39be398c67bab2,length_64_gap_8,selected,2.8723472356796265
qseq_30f17220f4146230,length_64_gap_8,selected,3.566032886505127
qseq_92c8fe810f71cd5a,length_64_gap_8,selected,1.8909029960632324
qseq_f1e10d8005286cc4,length_64_gap_8,selected,3.9195287227630615
qseq_26154f69facbda93,length_64_gap_8,selected,4.3877525329589844
qseq_7913f639d2da89a1,length_64_gap_8,selected,3.2711753845214844
qseq_3d3ba0138900152d,length_64_gap_8,selected,3.0405924320220947
qseq_14f3c077267960f1,length_64_gap_8,selected,3.9904347658157353
qseq_7f148e1659b24518,length_64_gap_8,selected,5.2041027545928964
qseq_4c4a77f38455dd02,length_64_gap_8,selected,3.4857769012451167
qseq_c531e82285bf8da0,length_64_gap_8,selected,2.8966188430786133
qseq_15e43477b508b0c5,length_64_gap_8,selected,9.6848611831665057
qseq_96ba7b8196886dac,length_64_gap_8,selected,2.6044578552246094
qseq_0881c47fe958d19d,length_64_gap_8,selected,6.0136665105819693
qseq_24a4988a7c71f9ca,length_64_gap_8,selected,1.404996395111084
qseq_649389517e8c37ea,length_64_gap_8,selected,3.3117465972900391
qseq_164440021952c6e9,length_64_gap_8,selected,3.0343494415283203
qseq_2f8c9b03a1fdf740,length_64_gap_8,selected,5.1747591495513916
qseq_dd21ba13e7e2b67d,length_64_gap_8,selected,1.7040108442306521
qseq_e34ef1b0b0763307,length_64_gap_8,selected,1.7324938774108889
qseq_5e3f601fe70ec114,length_64_gap_8,selected,8.0400384664535522
qseq_f61df621dc4ad0b3,length_64_gap_8,selected,3.9361755847930904
qseq_25d161b08202464e,length_64_gap_8,selected,2.1377840638160706
qseq_4ed88e326b8adb8b,length_64_gap_8,selected,3.245722115039825
qseq_98d44e645a6350e8,length_64_gap_8,selected,2.6477370262146001
qseq_bdc76e5e8d7d09c2,length_64_gap_8,selected,4.214773416519165
qseq_fca62c0b8ba609bf,length_64_gap_8,selected,2.452788114547729
qseq_d273025d0109ea09,length_64_gap_8,selected,0.8513493537902832
qseq_204d25795743bb6b,length_64_gap_8,selected,2.689871072769165
qseq_515c998ba2d5ac5d,length_64_gap_8,selected,2.0485758781433105
qseq_71334dcef05f435f,length_64_gap_8,selected,5.5746889114379883
qseq_1e4ec8a411bca8ce,length_64_gap_8,selected,6.2059938907623291
qseq_11ba4dadc2005d77,length_64_gap_8,selected,2.4207801818847656
qseq_4b4f63862441a314,length_64_gap_8,selected,4.8436353206634521
qseq_f9d228504e570178,length_64_gap_8,selected,3.0260114669799805
qseq_07eed7ae8088072a,length_64_gap_8,selected,5.2136449813842765
qseq_97a6210bf7dcc93c,length_64_gap_8,selected,2.4219951629638672
qseq_17e4cb30a27bc210,length_64_gap_8,selected,2.0466322898864746
qseq_9750fe8b80e8d265,length_64_gap_8,selected,2.1633100509643555
qseq_96eee1dee4ccbd3d,length_64_gap_8,selected,5.2082700729370117
qseq_60a9c0a9a0d672b9,length_64_gap_8,selected,2.0608358383178711
qseq_a8a1125d90871c36,length_64_gap_8,selected,2.593747615814209
qseq_ae64b6e30bc6243d,length_64_gap_8,selected,1.042931079864502
qseq_04fc374551d0d2ec,length_64_gap_8,selected,4.3523077964782724
qseq_e76e254b9b653126,length_64_gap_8,selected,1.8377610445022583
qseq_71ee0d11e232a177,length_64_gap_8,selected,2.2733898162841801
qseq_d8a097bd9d7c99a4,length_64_gap_8,selected,7.1218719482421884
qseq_95d2458e82dc658c,length_64_gap_8,selected,1.7269449234008789
qseq_8604db7cac90c074,length_64_gap_8,selected,1.7505941390991211
qseq_77813aea16db091d,length_64_gap_8,selected,3.6875443458557129
qseq_0f91cb2cce6f36f0,length_64_gap_8,selected,3.0324382781982422
qseq_7c7a0ba3e87eea6c,length_64_gap_8,selected,2.655949592590332
qseq_8df8239eefa855c1,length_64_gap_8,selected,1.2230467796325684
qseq_00aced17b82866ca,length_64_gap_8,selected,2.1833772659301758
qseq_032e4d04ae9ff13f,length_64_gap_8,selected,2.237190961837769
qseq_c09bc9caf23c874b,length_64_gap_8,selected,5.1561257839202881
qseq_0390c900d04ec655,length_64_gap_8,selected,3.7188644409179688
qseq_82d92fdbed97e830,length_64_gap_8,selected,1.3662664890289309
qseq_17d142d9c9fa61a8,length_64_gap_8,selected,4.3828039169311523
qseq_09daa86ab457bd49,length_64_gap_8,selected,3.5513541698455806
qseq_c0d7ee653ccfea3f,length_64_gap_8,selected,5.1451869010925284
qseq_4eefd512b20bc82e,length_64_gap_8,selected,3.5401792526245122
qseq_2c60761d05c9b79d,length_64_gap_8,selected,2.9991326332092285
qseq_fc2dd2c31eb21e13,length_64_gap_16,selected,2.5273280143737797
qseq_55f0c18222945580,length_64_gap_16,selected,4.2753610610961923
qseq_286a7a2577a69043,length_64_gap_16,selected,2.3414714336395264
qseq_3501035fdf4b4775,length_64_gap_16,selected,3.2548675537109371
qseq_a2abbaea7ab2c606,length_64_gap_16,selected,6.2557716369628906
qseq_a45bdc57cf2a245a,length_64_gap_16,selected,3.9356040954589839
qseq_92904e65be26d57d,length_64_gap_16,selected,1.9480338096618648
qseq_453134988d66ad6c,length_64_gap_16,selected,3.123863697052002
qseq_44e9d619ca06465e,length_64_gap_16,selected,7.0844283103942871
qseq_f1fd9e587ec10af9,length_64_gap_16,selected,1.0176453590393066
qseq_48d14c6a595f0252,length_64_gap_16,selected,6.5957636833190918
qseq_07027b294fbb3fff,length_64_gap_16,selected,10.349870204925535
qseq_bb41db5e7acf1e45,length_64_gap_16,selected,3.414156436920166
qseq_447d26c86a20cdb1,length_64_gap_16,selected,5.6739473342895508
qseq_86b8cbe28bdb9474,length_64_gap_16,selected,3.046760082244873
qseq_272cd57a429a87ae,length_64_gap_16,selected,5.8049278259277344
qseq_ad4c086ee10e62e1,length_64_gap_16,selected,2.3176779747009282
qseq_f7181f80cd8b8879,length_64_gap_16,selected,1.8433971405029297
qseq_dd323dd859dd78bf,length_64_gap_16,selected,2.0942130088806152
qseq_6ad89e54fdc36a8c,length_64_gap_16,selected,3.3035130500793457
qseq_36afdac01fa21e9a,length_64_gap_16,selected,5.3128190040588379
qseq_88b9553c90eff862,length_64_gap_16,selected,7.3542037010192862
qseq_0527707524f75e8e,length_64_gap_16,selected,4.3065849542617798
qseq_17073681f00db52f,length_64_gap_16,selected,3.7324161529541016
qseq_abb1ccbdf1451f32,length_64_gap_16,selected,2.5729212760925293
qseq_626dd15215aaefbe,length_64_gap_16,selected,5.2821145057678223
qseq_3f5b2079552dd886,length_64_gap_16,selected,1.1646943092346191
qseq_b1881cc5f3e75a60,length_64_gap_16,selected,4.0146160125732413
qseq_7c09e0c6707c9961,length_64_gap_16,selected,2.0776462554931641
qseq_83de5ac9caf88eda,length_64_gap_16,selected,1.3326785564422607
qseq_d4c6cacf26bc8532,length_64_gap_16,selected,3.744906902313232
qseq_0c7975bec4099348,length_64_gap_16,selected,1.7890625
qseq_6119b39ade273288,length_64_gap_16,selected,1.3829141855239868
qseq_9dc40d1a49a14790,length_64_gap_16,selected,1.6075740456581116
qseq_92af7bf5ddf0820f,length_64_gap_16,selected,1.4531459808349607
qseq_1df0d8f6ba9a46f9,length_64_gap_16,selected,4.6817588806152335
qseq_f2ffc68c98e1a032,length_64_gap_16,selected,4.7992372512817374
qseq_9894ee0ad330a618,length_64_gap_16,selected,9.2142031192779541
qseq_d17305be4807fa57,length_64_gap_16,selected,8.0419585704803449
qseq_d7c98a85eae27daf,length_64_gap_16,selected,5.7343423366546631
qseq_fe0b19f7d3f6026c,length_64_gap_16,selected,3.3231592178344727
qseq_affac3c9bcccc5fd,length_64_gap_16,selected,2.7322888374328613
qseq_93f9d33c3015930e,length_64_gap_16,selected,4.7239701747894287
qseq_512591c1956b1c23,length_64_gap_16,selected,8.5804824829101562
qseq_9b29b2505ce8d558,length_64_gap_16,selected,1.0265798568725586
qseq_cd3dfbb0177e73c7,length_64_gap_16,selected,4.6781024932861328
qseq_4ba0aca1cc673ab4,length_64_gap_16,selected,5.695262908935546
qseq_7d18daf2b292ae17,length_64_gap_16,selected,9.7422773838043195
qseq_b44ffe3c7a02186a,length_64_gap_16,selected,4.1718077659606925
qseq_10b8ecd77d286a8b,length_64_gap_16,selected,8.4709889888763428
qseq_20141a647277e685,length_64_gap_16,selected,7.690268874168396
qseq_245f00a16fdc42ab,length_64_gap_16,selected,1.3655261993408203
qseq_78a52463316ab637,length_64_gap_16,selected,6.671879768371582
qseq_02db87e95444a4fb,length_64_gap_16,selected,4.1627209186553964
qseq_9d9505f21a9750c7,length_64_gap_16,selected,4.6870970726013184
qseq_f8dcb3bf560d84b2,length_64_gap_16,selected,6.9335031509399405
qseq_15f7f10f712fc19f,length_64_gap_16,selected,3.4825533628463745
qseq_9f149ba56d71c880,length_64_gap_16,selected,2.6748476028442383
qseq_15eba0729d060190,length_64_gap_16,selected,4.2689633965492249
qseq_5ab33b1e0f81a8b8,length_64_gap_16,selected,2.8992786407470703
qseq_b89bda75de3befa4,length_64_gap_16,selected,5.0999155044555664
qseq_fe34a8fbc05e0848,length_64_gap_16,selected,3.4282960891723637
qseq_a3492020a6b9f0d7,length_64_gap_16,selected,4.3784093856811523
qseq_a7737e9eae87c5b3,length_64_gap_16,selected,5.1733924150466919
qseq_20d84938c3ec3dc4,length_32_gap_8,control,-0.1804027557373046
qseq_59a61a4ecc55ea15,length_32_gap_8,control,1.4361562728881836
qseq_31237421f3e8fb73,length_32_gap_8,control,0.42860031127929682
qseq_db51bc7a8ce2bdc9,length_32_gap_8,control,-0.020813941955566399
qseq_255b180c5f28b7b1,length_32_gap_8,control,1.3159189224243164
qseq_1c4677283f4ddd38,length_32_gap_8,control,0.48413467407226562
qseq_f7e61a8c16cb0bc2,length_32_gap_8,control,1.421142578125
qseq_67a3ef5387ab6eca,length_32_gap_8,control,-0.23265647888183591
qseq_7e2b133ba97b8dce,length_32_gap_8,control,-0.22193431854248041
qseq_950af0df43357e44,length_32_gap_8,control,0.46875
qseq_74ed97927d986956,length_32_gap_8,control,-0.14943456649780271
qseq_87afc113ff384c6d,length_32_gap_8,control,0.4903111457824707
qseq_2a1a536b5de4cf84,length_32_gap_8,control,0.14800548553466791
qseq_63682190c380ff47,length_32_gap_8,control,0.84709310531616211
qseq_6cd4ec537ca76518,length_32_gap_8,control,0.3389215469360351
qseq_a9ea8585d9a3c7f1,length_32_gap_8,control,0.21142578125
qseq_11741601f9bfa578,length_32_gap_8,control,1.938446044921875
qseq_22a648f6472d4674,length_32_gap_8,control,0.72392416000366211
qseq_a88503e9abfb0d77,length_32_gap_8,control,1.2213726043701172
qseq_3ac95bf0de6f1790,length_32_gap_8,control,1.3053848743438721
qseq_81860bc02f0fb157,length_32_gap_8,control,0.62638473510742176
qseq_c3c978d14fde62e1,length_32_gap_8,control,0.73466777801513672
qseq_54e32c4912938dbc,length_32_gap_8,control,0.46100616455078119
qseq_db9cc61c16a077a0,length_32_gap_8,control,0.40202903747558588
qseq_88cc5ee4f2c1aee5,length_32_gap_8,control,0.38523960113525391
qseq_233e7deb7facb2d3,length_32_gap_8,control,-0.20516490936279291
qseq_d39f95bd596f6631,length_32_gap_8,control,-0.73046755790710438
qseq_3722357b53a5dc31,length_32_gap_8,control,0.71679019927978505
qseq_1fad909cfec0bc31,length_32_gap_8,control,1.2804465293884275
qseq_fb081f0f4fed1e4a,length_32_gap_8,control,0.13714146614074699
qseq_cfa290f91e756400,length_32_gap_8,control,0.76397943496704102
qseq_f8c0f781f4c949d8,length_32_gap_8,control,1.2988710403442385
qseq_8ac75402182e3000,length_32_gap_8,control,-0.047374486923217697
qseq_4d0c2bcc7fd5efd9,length_32_gap_8,control,0.63410472869873036
qseq_1ac3e646d5b1a53b,length_32_gap_8,control,1.0778310298919678
qseq_da502db63aa53069,length_32_gap_8,control,-0.1970191001892089
qseq_2afb1901a35bc7e4,length_32_gap_8,control,0.2623376846313476
qseq_ca9c1c54e5e581ab,length_32_gap_8,control,0.33463621139526362
qseq_00ed603bd5ff1e0f,length_32_gap_8,control,0.394715666770935
qseq_6b8de9991cf2ccf0,length_32_gap_8,control,0.2495355606079101
qseq_5fc0c2647c795de0,length_32_gap_8,control,0.055601119995117097
qseq_2ed16ad0822e1aa9,length_32_gap_8,control,0.28424072265625
qseq_c90fbe0d78789bdf,length_32_gap_8,control,0.40623188018798823
qseq_265dbb128691c4ea,length_32_gap_8,control,0.47072458267211909
qseq_74f97f9f309af75a,length_32_gap_8,control,0.140625
qseq_5fae35a4e32931ac,length_32_gap_8,control,0.4296875
qseq_1607504492823f9b,length_32_gap_8,control,1.131251335144043
qseq_515c6d1a3124f890,length_32_gap_8,control,0.2581110000610351
qseq_91148b6cc5bccdd2,length_32_gap_8,control,0.59809494018554676
qseq_65d0ab00219d2c21,length_32_gap_8,control,0.30651950836181641
qseq_712af6cd95e56e10,length_32_gap_8,control,0.34431743621826172
qseq_c2368bbd0e7be1e6,length_32_gap_8,control,0.13975620269775391
qseq_94595c58ff11bc3c,length_32_gap_8,control,0.31454658508300781
qseq_22463e75f2e88311,length_32_gap_8,control,0.30377316474914551
qseq_c9d5935b86e922bb,length_32_gap_8,control,0.43613624572753901
qseq_041fbec7259fe37b,length_32_gap_8,control,0.10152626037597649
qseq_0f456dc928177364,length_32_gap_8,control,0.54785919189453125
qseq_f7c35de3d1ed3dd4,length_32_gap_8,control,0.7883148193359375
qseq_fc6cbdd98e626237,length_32_gap_8,control,1.6232481002807615
qseq_283b7aef68bf4713,length_32_gap_8,control,0.67086362838745106
qseq_878b4243e0fd2299,length_32_gap_8,control,1.3161406517028809
qseq_f273063a59bc269c,length_32_gap_8,control,0.013894081115722601
qseq_c857772dff50b7c9,length_32_gap_8,control,0.43346786499023432
qseq_a4034c146d2097b6,length_32_gap_8,control,0.094923973083495997
qseq_6a43aad004f55b84,length_32_gap_16,control,0.51565456390380848
qseq_22435d1498b5a005,length_32_gap_16,control,0.93314743041992176
qseq_4c036622e19d9d6b,length_32_gap_16,control,0.66486072540283203
qseq_d6641034d0be8342,length_32_gap_16,control,0.88277435302734375
qseq_595210b1f60a1357,length_32_gap_16,control,0.2660975456237793
qseq_c263909a3e8b90c4,length_32_gap_16,control,0.83113574981689453
qseq_0e8875dd88aee451,length_32_gap_16,control,0.29043245315551752
qseq_896b3a4912ea8622,length_32_gap_16,control,1.3136014938354492
qseq_9b64a3becfbd762f,length_32_gap_16,control,1.0011978149414062
qseq_ed3677b086344f78,length_32_gap_16,control,0.83353710174560536
qseq_7c4ccb738db6c43f,length_32_gap_16,control,0.4374470710754394
qseq_4bcc669cfbe06aec,length_32_gap_16,control,0.39516735076904291
qseq_d655cbb1b1d0f52c,length_32_gap_16,control,-0.043323516845703097
qseq_beba677c00f54b18,length_32_gap_16,control,0.29946589469909662
qseq_c8ef42ef0f8a2c5c,length_32_gap_16,control,0.81485462188720703
qseq_2ec97ed8227e5716,length_32_gap_16,control,0.312469482421875
qseq_e03ad6b0311fe221,length_32_gap_16,control,0.4404900074005127
qseq_fda70a568a1c98df,length_32_gap_16,control,0.65667152404785145
qseq_40814c5fcde637d1,length_32_gap_16,control,0.095881938934326102
qseq_1d773709596e952f,length_32_gap_16,control,0.17660617828369141
qseq_f517d71e2721b8d3,length_32_gap_16,control,0.016558647155761701
qseq_9905ed5dd15abc87,length_32_gap_16,control,0.087678909301757799
qseq_bd6635d4c2d7b033,length_32_gap_16,control,0.1367988586425781
qseq_db0d2b08247a10b5,length_32_gap_16,control,0.57529783248901356
qseq_16c88b045e1b06b4,length_32_gap_16,control,0.75203657150268555
qseq_586dc731c8417e51,length_32_gap_16,control,0.9559497833251952
qseq_4c40443a70c944b5,length_32_gap_16,control,0.4376983642578125
qseq_5bd8107efa3918f2,length_32_gap_16,control,0.14488363265991211
qseq_a93c15d3bd75eaac,length_32_gap_16,control,-0.015584945678710899
qseq_f1e7863db1ae4fb2,length_32_gap_16,control,-0.0081791877746581997
qseq_625e4cfa9fbf1d93,length_32_gap_16,control,0.3405852317810058
qseq_952b77f9f4290094,length_32_gap_16,control,0.084160804748535101
qseq_39c551993a573680,length_32_gap_16,control,0.54558563232421875
qseq_3280ac439bb2f618,length_32_gap_16,control,0.47149753570556641
qseq_c185c1b1be0e8fad,length_32_gap_16,control,0.59363651275634755
qseq_6c521bb5b73306c1,length_32_gap_16,control,0.37481880187988281
qseq_00c33a4e5b865089,length_32_gap_16,control,-0.52347040176391602
qseq_5eabd6d5b37acc11,length_32_gap_16,control,-0.65878963470458984
qseq_606d17a6a3f60787,length_32_gap_16,control,0.15178012847900391
qseq_5733f986245f09db,length_32_gap_16,control,0.4038166999816894
qseq_bf32a881981146b5,length_32_gap_16,control,-0.16844844818115229
qseq_a2be7371aaf54678,length_32_gap_16,control,0.046016693115234299
qseq_237ce7b6e500f32b,length_32_gap_16,control,0.60933494567871094
qseq_43d840d3aef617ce,length_32_gap_16,control,-0.067485809326171806
qseq_8f19e6f4c64d4125,length_32_gap_16,control,0.132171630859375
qseq_10d7f379d0640ba0,length_32_gap_16,control,0.064788818359375
qseq_a10615529fd4290e,length_32_gap_16,control,0.50242328643798817
qseq_c34f9e8909446b19,length_32_gap_16,control,0.28903961181640619
qseq_2ec407819e534359,length_32_gap_16,control,0.91108262538909923
qseq_5e5003a89381e68e,length_32_gap_16,control,0.34374570846557612
qseq_8e4ba0342eecaec8,length_32_gap_16,control,0.1487360000610351
qseq_cb4b011c71250672,length_32_gap_16,control,0.28125953674316401
qseq_1e993ba599d3121e,length_32_gap_16,control,0.58598852157592773
qseq_c91a9a9a61777805,length_32_gap_16,control,-0.16605734825134269
qseq_186e69bfdfbd3386,length_32_gap_16,control,0.4314818382263183
qseq_fba4112bae50be4c,length_32_gap_16,control,1.0988388061523438
qseq_545afdfb330907ee,length_32_gap_16,control,0.41551971435546869
qseq_b5001d2557a09b0c,length_32_gap_16,control,0.48328876495361323
qseq_c12382a948da878c,length_32_gap_16,control,0.82674694061279286
qseq_a89e32627a56756b,length_32_gap_16,control,0.0093457698822020999
qseq_9f88b9ffef87e1ef,length_32_gap_16,control,2.6481695175170894
qseq_06eca84756d011ea,length_32_gap_16,control,0.64257287979125965
qseq_38b8ba794af7998b,length_32_gap_16,control,0.75959873199462891
qseq_1a5e0bf6151c5f76,length_32_gap_16,control,0.3521509170532226
qseq_113d4eb30e80f449,length_64_gap_8,control,0.36116790771484369
