layer,head,kv_group,attention_to_target,attention_to_distractors,attention_specificity,direct_logit_attribution,output_norm,n_prompts
5,11,1,0.019761562347412109,0.012471437454223633,0.0072901248931884766,0.0045583248138427734,0.69022095203399658,8
5,12,1,0.023654460906982422,0.009014129638671875,0.014640331268310547,0.0032145380973815918,0.64456868171691895,8
5,13,1,0.019727706909179688,0.023235797882080078,-0.0035080909729003906,0.002169489860534668,0.63815879821777344,8
6,0,0,0.0082845687866210938,0.023677349090576172,-0.015392780303955078,-0.0017187595367431641,0.79585719108581543,8
6,1,0,0.01963043212890625,0.010856814682483673,0.0087736174464225769,-0.0098340511322021484,1.1502513885498047,8
6,2,0,0.014677524566650391,0.012871742248535156,0.0018057823181152344,-0.0046850442886352539,0.72252500057220459,8
6,3,0,0.019669532775878906,0.015621185302734375,0.0040483474731445312,-0.0098158717155456543,1.3302831649780273,8
6,4,0,0.00033371895551681519,0.04925856739282608,-0.048924848437309265,-0.022778034210205078,1.2498785257339478,8
6,5,0,0.039557456970214844,0.0035557746887207031,0.036001682281494141,-0.0049462318420410156,0.91949528455734253,8
6,6,0,0.0028320550918579102,0.018472202122211456,-0.015640147030353546,-0.0066661834716796875,1.0936428308486938,8
6,7,1,0.011514902114868164,0.0081260204315185547,0.0033888816833496094,-0.0014448761940002441,0.45781832933425903,8
6,8,1,0.0092213153839111328,0.0073959827423095703,0.0018253326416015625,-0.0047899782657623291,0.5505363941192627,8
6,9,1,0.00043945759534835815,0.0012943297624588013,-0.00085487216711044312,-0.0039123296737670898,0.8143499493598938,8
6,10,1,0.0080422163009643555,0.034595251083374023,-0.026553034782409668,-0.0082138776779174805,0.56190836429595947,8
6,11,1,0.0051090717315673828,0.0071346759796142578,-0.002025604248046875,-0.0045022964477539062,0.37835350632667542,8
6,12,1,0.002516329288482666,0.011046424508094788,-0.0085300952196121216,0.0017374753952026367,0.6150742769241333,8
6,13,1,0.025080204010009766,0.020782470703125,0.0042977333068847656,-0.0010926723480224609,0.55265790224075317,8
7,0,0,0.0027645230293273926,0.01671869307756424,-0.013954170048236847,-0.0053142011165618896,0.409892737865448,8
7,1,0,0.0054719448089599609,0.0072900205850601196,-0.0018180757761001587,-0.0023360252380371094,0.312578946352005,8
7,2,0,0.0056737214326858521,0.016289830207824707,-0.010616108775138855,-0.0037035942077636719,0.55612301826477051,8
7,3,0,0.00011817365884780884,0.043620511889457703,-0.043502338230609894,-0.0067052841186523438,0.85407525300979614,8
7,4,0,0.00050127506256103516,0.0021979361772537231,-0.001696661114692688,-0.0039694309234619141,0.63829135894775391,8
7,5,0,0.0012886449694633484,0.0057258307933807373,-0.0044371858239173889,0.0053799748420715332,0.3463110625743866,8
7,6,0,0.00029228627681732178,0.0011012032628059387,-0.00080891698598861694,0.0013115406036376953,0.42209300398826599,8
7,7,1,0.0047599971294403076,0.00055640935897827148,0.0042035877704620361,-0.010738730430603027,1.4619330167770386,8
7,8,1,0.0012574642896652222,0.00076444447040557861,0.00049301981925964355,-0.013680219650268555,1.2654160261154175,8
7,9,1,0.00016131997108459473,0.028908945620059967,-0.028747625648975372,-0.0017126798629760742,0.40884128212928772,8
7,10,1,4.3354928493499756e-05,0.0030215233564376831,-0.0029781684279441833,0.00018002837896347046,0.33786150813102722,8
7,11,1,0.0032730922102928162,0.00069574266672134399,0.0025773495435714722,-0.0042030811309814453,0.46179574728012085,8
7,12,1,0.0033258721232414246,0.012314192950725555,-0.0089883208274841309,-0.0088138580322265625,0.54031884670257568,8
7,13,1,0.0090759992599487305,0.0048005580902099609,0.0042754411697387695,-0.0087580680847167969,0.92221701145172119,8
8,0,0,0.016005516052246094,0.014580726623535156,0.0014247894287109375,-0.0019903182983398438,0.71689295768737793,8
8,1,0,0.019854545593261719,0.01493072509765625,0.0049238204956054688,-0.0082907676696777344,1.0357697010040283,8
8,2,0,0.003332965075969696,0.021258234977722168,-0.017925269901752472,-0.0014214515686035156,0.82237726449966431,8
8,3,0,0,0,0,-0.011857986450195312,1.9224672317504883,8
8,4,0,0.013343922793865204,0.04059920459985733,-0.027255281805992126,0.0029413700103759766,0.981925368309021,8
8,5,0,0.0011658445000648499,0.03603149950504303,-0.03486565500497818,0.0029301643371582031,0.89520370960235596,8
8,6,0,0.014336764812469482,0.013767838478088379,0.00056892633438110352,0.0076917335391044617,0.60282570123672485,8
8,7,1,0.00029627233743667603,0.060274913907051086,-0.05997864156961441,0.01689910888671875,3.0181763172149658,8
8,8,1,1.4379620552062988e-05,0.035208836197853088,-0.035194456577301025,-0.011350750923156738,1.1304166316986084,8
8,9,1,0.0063256621360778809,0.0060274377465248108,0.00029822438955307007,-0.017103493213653564,0.87319153547286987,8
8,10,1,0.00013343244791030884,0.026961170136928558,-0.02682773768901825,-0.0095856785774230957,1.0656447410583496,8
8,11,1,0.00037160515785217285,0.010626152157783508,-0.010254546999931335,-0.0080335140228271484,0.90769380331039429,8
8,12,1,6.1817467212677002e-05,0.04404769092798233,-0.043985873460769653,0.0014750957489013672,1.4775865077972412,8
8,13,1,0.0007535591721534729,0.0087560415267944336,-0.0080024823546409607,0.013901233673095703,1.0465302467346191,8
9,0,0,0.0041233599185943604,0.024089589715003967,-0.019966229796409607,0.0031757354736328125,0.7910417914390564,8
9,1,0,0.0035545974969863892,0.0042652487754821777,-0.00071065127849578857,-0.0020589828491210938,1.0299382209777832,8
9,2,0,0.0037822425365447998,0.0047227740287780762,-0.00094053149223327637,-0.00092267990112304688,0.74423432350158691,8
9,3,0,0.02225494384765625,0.01052016019821167,0.01173478364944458,-0.011001706123352051,1.3148778676986694,8
9,4,0,0.039346694946289062,0.01421278715133667,0.025133907794952393,-0.0045626461505889893,1.200870156288147,8
9,5,0,0.0092867910861968994,0.018132202327251434,-0.0088454112410545349,-0.001339256763458252,0.93303883075714111,8
9,6,0,0.029545307159423828,0.018811583518981934,0.010733723640441895,-0.0013823509216308594,0.5481712818145752,8
9,7,1,0.00072273612022399902,4.4703483581542969e-08,0.00072269141674041748,-0.00088787078857421875,0.44987428188323975,8
9,8,1,0.2938232421875,0.00030601769685745239,0.29351723194122314,-0.009763181209564209,0.83450424671173096,8
9,9,1,0.026391029357910156,3.5390257835388184e-05,0.026355639100074768,0.0016425251960754395,0.34642308950424194,8
9,10,1,0.5833740234375,0.0012891963124275208,0.58208483457565308,0.0087032318115234375,2.121058464050293,8
9,11,1,0.28710174560546875,0.007776699960231781,0.27932503819465637,-0.013224124908447266,1.8076870441436768,8
9,12,1,0.040305137634277344,0.016094684600830078,0.024210453033447266,-0.014176130294799805,1.8856818675994873,8
9,13,1,0.9638671875,0.0010861679911613464,0.96278101205825806,-0.0012979507446289062,1.9959502220153809,8
10,0,0,0.0489654541015625,0.0089943408966064453,0.039971113204956055,-0.032794952392578125,1.5758993625640869,8
10,1,0,0.011233091354370117,0.012187480926513672,-0.00095438957214355469,-0.0060567855834960938,1.3157585859298706,8
10,2,0,5.1744282245635986e-05,0.031575433909893036,-0.0315236896276474,-0.015927791595458984,1.1501247882843018,8
10,3,0,0.0037552118301391602,0.012657806277275085,-0.0089025944471359253,-0.024680733680725098,1.422170877456665,8
10,4,0,0.0064342617988586426,0.0047446638345718384,0.0016895979642868042,0.0018407106399536133,1.2397201061248779,8
10,5,0,0.029370307922363281,0.0084164142608642578,0.020953893661499023,-0.013647079467773438,1.2473610639572144,8
10,6,0,3.0234456062316895e-05,0.00022418051958084106,-0.00019394606351852417,-0.0030040740966796875,2.5018439292907715,8
10,7,1,0.021236896514892578,0.012551784515380859,0.0086851119995117188,-0.0019993782043457031,0.97653818130493164,8
10,8,1,0.018908500671386719,0.019384622573852539,-0.00047612190246582031,0.009639739990234375,0.59837538003921509,8
10,9,1,0.024830818176269531,0.012549638748168945,0.012281179428100586,0.0017831325531005859,0.65560728311538696,8
10,10,1,0.033871173858642578,0.011314153671264648,0.02255702018737793,0.0027170777320861816,0.60936719179153442,8
10,11,1,0.022051811218261719,0.026891350746154785,-0.0048395395278930664,0.0048081874847412109,0.69597607851028442,8
10,12,1,0.018517494201660156,0.0061103701591491699,0.012407124042510986,0.012030601501464844,0.76843047142028809,8
10,13,1,0.016417980194091797,0.0054128170013427734,0.011005163192749023,-0.0090149641036987305,0.61311757564544678,8
11,0,0,0.022321105003356934,0.0025633573532104492,0.019757747650146484,-0.0054917335510253906,1.246591329574585,8
11,1,0,0.0073107033967971802,0.0080612897872924805,-0.00075058639049530029,0.013583183288574219,0.77196305990219116,8
11,2,0,0.05799102783203125,0.0070489794015884399,0.05094204843044281,0.0027081966400146484,1.3310835361480713,8
11,3,0,0.028573036193847656,0.011605024337768555,0.016968011856079102,-0.021197795867919922,1.0319569110870361,8
11,4,0,0.043121337890625,0.0090377330780029297,0.03408360481262207,0.0042746067047119141,0.80237412452697754,8
11,5,0,0.020462095737457275,0.006824105978012085,0.01363798975944519,-0.0055612325668334961,1.2320995330810547,8
11,6,0,0.017361760139465332,0.0063989162445068359,0.010962843894958496,0.0029235333204269409,0.71441411972045898,8
11,7,1,4.6037137508392334e-05,1.4901161193847656e-08,4.6022236347198486e-05,0.00015807151794433594,0.20684100687503815,8
11,8,1,0.082927703857421875,0.011092990636825562,0.071834713220596313,-0.019020557403564453,1.9356609582901001,8
11,9,1,0.24214935302734375,0.00028569996356964111,0.24186365306377411,-0.0077551007270812988,0.79647994041442871,8
11,10,1,0.50446319580078125,0.0020629465579986572,0.50240027904510498,-0.0040389448404312134,1.5647932291030884,8
11,11,1,0.0023860931396484375,2.3096799850463867e-07,0.0023858621716499329,-0.0010052323341369629,0.19319257140159607,8
11,12,1,0.9317626953125,0.005989566445350647,0.92577314376831055,0.019378662109375,3.0605075359344482,8
11,13,1,0,0,0,0.0030287206172943115,0.24980087578296661,8
12,0,0,8.6128711700439453e-06,2.8796494007110596e-05,-2.018362283706665e-05,-0.022509992122650146,2.5672974586486816,8
12,1,0,0.018317699432373047,0.015769481658935547,0.0025482177734375,-0.030256271362304688,1.5003366470336914,8
12,2,0,0.0059894323348999023,0.0053582489490509033,0.00063118338584899902,0.01086115837097168,0.84098011255264282,8
12,3,0,0.046905517578125,0.0080246925354003906,0.038880825042724609,-0.021077454090118408,1.4658967256546021,8
12,4,0,0.015490531921386719,0.0048869848251342773,0.010603547096252441,-0.0097517967224121094,0.91802209615707397,8
12,5,0,0.026706218719482422,0.012175083160400391,0.014531135559082031,-0.0042810440063476562,1.0522153377532959,8
12,6,0,0.0081816911697387695,0.0080507993698120117,0.00013089179992675781,0.01162111759185791,0.92355424165725708,8
12,7,1,0.0056284070014953613,0.011558912694454193,-0.0059305056929588318,0.015793949365615845,0.77985584735870361,8
12,8,1,1.2010335922241211e-05,0.040407828986644745,-0.040395818650722504,-0.0026197433471679688,1.6293612718582153,8
12,9,1,0.0070823431015014648,0.0079744532704353333,-0.00089211016893386841,-3.814697265625e-05,0.87369465827941895,8
12,10,1,0.0062221884727478027,0.0055042803287506104,0.00071790814399719238,0.002349853515625,0.85495203733444214,8
12,11,1,0.036776304244995117,0.0035955309867858887,0.033180773258209229,0.0051932334899902344,0.88269191980361938,8
12,12,1,0.00067514181137084961,0.029606491327285767,-0.028931349515914917,0.011960029602050781,1.4945064783096313,8
12,13,1,0.028500556945800781,0.0047676563262939453,0.023732900619506836,-0.017730236053466797,1.2207708358764648,8
13,0,0,0.067159652709960938,0.0031280368566513062,0.064031615853309631,-0.0016895085573196411,0.71718215942382812,8
13,1,0,0.00056861340999603271,0.020454585552215576,-0.019885972142219543,-0.0042538642883300781,1.3721137046813965,8
13,2,0,0.0041678845882415771,0.0012372955679893494,0.0029305890202522278,-0.010271072387695312,1.7842366695404053,8
13,3,0,0.00073395669460296631,0.00049325823783874512,0.00024069845676422119,-0.00070953369140625,2.340254545211792,8
13,4,0,0.027920186519622803,0.014460504055023193,0.013459682464599609,-0.0089089870452880859,1.0815768241882324,8
13,5,0,0.022303581237792969,0.012630701065063477,0.0096728801727294922,-0.0054561495780944824,0.67571264505386353,8
13,6,0,0.087841033935546875,0.0060672163963317871,0.081773817539215088,-0.0040169358253479004,1.3623521327972412,8
13,7,1,0.106292724609375,0.010237395763397217,0.096055328845977783,-0.033664703369140625,1.864599347114563,8
13,8,1,0.069193840026855469,0.0098235607147216797,0.059370279312133789,-0.0012733936309814453,1.1375975608825684,8
13,9,1,0.14646148681640625,0.010202556848526001,0.13625892996788025,0.0043183565139770508,1.686018705368042,8
13,10,1,0.023624241352081299,0.014567740261554718,0.0090565010905265808,-0.01518559455871582,1.8909381628036499,8
13,11,1,0.0882415771484375,0.008497089147567749,0.079744488000869751,-0.0034632682800292969,1.7500954866409302,8
13,12,1,0.082960128784179688,0.0096148252487182617,0.073345303535461426,-0.00029897689819335938,1.4759098291397095,8
13,13,1,0.27225494384765625,0.0075061917304992676,0.26474875211715698,0.0089993476867675781,1.7992194890975952,8
14,0,0,0.010648280382156372,0.01068897545337677,-4.0695071220397949e-05,-0.0083072185516357422,0.83145272731781006,8
14,1,0,1.9088387489318848e-05,7.9862773418426514e-05,-6.0774385929107666e-05,-0.069308280944824219,2.9821279048919678,8
14,2,0,0.0016767978668212891,0.028514035046100616,-0.026837237179279327,-0.0093619823455810547,1.1788822412490845,8
14,3,0,0.073467254638671875,0.0087910294532775879,0.064676225185394287,-0.02178192138671875,1.2219364643096924,8
14,4,0,0.012421369552612305,0.012381434440612793,3.9935111999511719e-05,0.0072319507598876953,1.003174901008606,8
14,5,0,0.02381134033203125,0.0057033300399780273,0.018108010292053223,-0.00039017200469970703,0.83415716886520386,8
14,6,0,0.0089235901832580566,0.0085099935531616211,0.00041359663009643555,-0.011132121086120605,1.0866879224777222,8
14,7,1,0.0091841220855712891,0.0062866359949111938,0.0028974860906600952,0.0067577362060546875,0.96881562471389771,8
14,8,1,0.032611846923828125,0.012269377708435059,0.020342469215393066,-0.012151241302490234,1.2123918533325195,8
14,9,1,0.067090988159179688,0.0096399784088134766,0.057451009750366211,0.023115634918212891,0.98108756542205811,8
14,10,1,0.0007783845067024231,0.0018065795302391052,-0.0010281950235366821,-0.011898994445800781,2.6806457042694092,8
14,11,1,0.0085291862487792969,0.0069752335548400879,0.001553952693939209,0.017179906368255615,0.90027099847793579,8
14,12,1,0.028951644897460938,0.012102842330932617,0.01684880256652832,-0.01517331600189209,0.9959607720375061,8
14,13,1,0.02202606201171875,0.0066307783126831055,0.015395283699035645,-0.0028536319732666016,0.80989664793014526,8
15,0,0,0.023203492164611816,0.0097637176513671875,0.013439774513244629,-0.0029115676879882812,1.2809736728668213,8
15,1,0,0.0075727701187133789,0.0018773972988128662,0.0056953728199005127,-0.018264293670654297,2.1016602516174316,8
15,2,0,0.0002908855676651001,0.046321719884872437,-0.046030834317207336,-0.046507835388183594,2.7373743057250977,8
15,3,0,0.0066098794341087341,0.016952015459537506,-0.010342136025428772,-0.0024456977844238281,1.3715307712554932,8
15,4,0,0.0030090808868408203,0.0070393979549407959,-0.0040303170680999756,-0.026424646377563477,1.143405556678772,8
15,5,0,0.00067782402038574219,0.0073576942086219788,-0.0066798701882362366,-0.00085175037384033203,1.4254871606826782,8
15,6,0,0.06092071533203125,0.0091810226440429688,0.051739692687988281,-0.0045166015625,1.5244767665863037,8
15,7,1,0.038190841674804688,0.011335849761962891,0.026854991912841797,-0.0010132789611816406,1.1836984157562256,8
15,8,1,0.021442055702209473,0.0057919025421142578,0.015650153160095215,-0.00032100081443786621,0.69696837663650513,8
15,9,1,0.067060470581054688,0.0091888606548309326,0.057871609926223755,-0.0043320655822753906,1.0257904529571533,8
15,10,1,0.016437292098999023,0.0067429244518280029,0.0096943676471710205,0.0024375319480895996,1.2181950807571411,8
15,11,1,0.019222259521484375,0.0076218247413635254,0.01160043478012085,-0.0026063919067382812,0.58398717641830444,8
15,12,1,0.025389909744262695,0.010773301124572754,0.014616608619689941,-0.0042505264282226562,0.92591792345046997,8
15,13,1,0.067047119140625,0.013288915157318115,0.053758203983306885,0.0072066783905029297,1.2881208658218384,8
16,0,0,0.53335189819335938,0.003718547523021698,0.52963334321975708,0.097307801246643066,2.1033880710601807,8
16,1,0,0.13898468017578125,0.004690513014793396,0.13429416716098785,0.032145500183105469,1.086739182472229,8
16,2,0,0.8702392578125,0.0045819580554962158,0.86565732955932617,0.17494964599609375,3.4443724155426025,8
16,3,0,0.808074951171875,0.0031796246767044067,0.80489534139633179,0.18795013427734375,3.7292165756225586,8
16,4,0,0.18874549865722656,0.015446007251739502,0.17329949140548706,-0.0064725875854492188,2.3901472091674805,8
16,5,0,0.050487518310546875,0.0062859207391738892,0.044201597571372986,0.014900922775268555,0.91390043497085571,8
16,6,0,0.3388519287109375,0.0063179805874824524,0.33253395557403564,0.028683185577392578,1.849469780921936,8
16,7,1,0.56549072265625,0.0097858905792236328,0.55570483207702637,0.18535995483398438,2.6194047927856445,8
16,8,1,0.082653522491455078,0.007576286792755127,0.075077235698699951,-0.0071388483047485352,0.92465424537658691,8
16,9,1,0.3919830322265625,0.0034721940755844116,0.38851082324981689,0.15790176391601562,2.2391490936279297,8
16,10,1,0.011289596557617188,0.0065960213541984558,0.0046935752034187317,0.01385265588760376,1.2599185705184937,8
16,11,1,0.087747097015380859,0.0042353346943855286,0.083511762320995331,0.034224033355712891,1.7036690711975098,8
16,12,1,0.631256103515625,0.0048861801624298096,0.62636995315551758,0.18091201782226562,2.6370892524719238,8
16,13,1,0.049483299255371094,0.0056470036506652832,0.043836295604705811,-0.037225484848022461,1.0866997241973877,8
17,0,0,0.091888427734375,0.017809867858886719,0.074078559875488281,-0.035243988037109375,2.6258218288421631,8
17,1,0,0.0481414794921875,0.015573263168334961,0.032568216323852539,-0.029993057250976562,2.0758802890777588,8
17,2,0,0.058099269866943359,0.035760462284088135,0.022338807582855225,-0.010827541351318359,2.4300832748413086,8
17,3,0,0.010851442813873291,0.0066759586334228516,0.0041754841804504395,-0.0047657489776611328,1.6163700819015503,8
17,4,0,0.091094970703125,0.019595146179199219,0.071499824523925781,0.006805419921875,2.866025447845459,8
17,5,0,0.015732645988464355,0.011363625526428223,0.0043690204620361328,-0.0066771507263183594,1.5639437437057495,8
17,6,0,0.0095892548561096191,0.0053837299346923828,0.0042055249214172363,-0.014274001121520996,1.2444721460342407,8
17,7,1,0.065368413925170898,0.017914772033691406,0.047453641891479492,-0.0087325572967529297,0.91039156913757324,8
17,8,1,0.11527633666992188,0.0085310637950897217,0.10674527287483215,0.0031798109412193298,0.71197867393493652,8
17,9,1,0.0011818856000900269,0.0072097629308700562,-0.0060278773307800293,-0.0034353733062744141,0.49168574810028076,8
