repetition,fold,model,measurement_budget,n_measurements,n_fit_prompts,n_eval_prompts,n_candidates,target,selected_subset_idx,selected_head_count,predicted_effect,actual_effect,absolute_target_error,oracle_target_error,oracle_regret,same_size_oracle_target_error,same_size_oracle_regret,within_tolerance,cost_selected_subset_idx,cost_selected_head_count,cost_aware_loss,cost_aware_oracle_loss,cost_aware_regret
0,0,count_plus_PE_bin4,20,20,128,128,48,1.25,137,6,1.0617804061557283,1.0063635930418968,0.24363640695810318,0.003602348268032074,0.2400340586900711,0.24363640695810318,0.0,1,137,6,0.3636364069581032,0.1436023482680321,0.2200340586900711
0,0,count_plus_PE_bin4,20,20,128,128,48,1.5,137,6,1.0617804061557283,1.0063635930418968,0.4936364069581032,0.06765391677618027,0.4259824901819229,0.4936364069581032,0.0,0,137,6,0.6136364069581032,0.24765391677618026,0.3659824901819229
0,0,count_plus_PE_bin4,20,20,128,128,48,1.75,137,6,1.0617804061557283,1.0063635930418968,0.7436364069581032,0.16414327919483185,0.5794931277632713,0.7436364069581032,0.0,0,137,6,0.8636364069581032,0.3841432791948318,0.47949312776327135
0,0,count_plus_PE_bin4,20,20,128,128,48,2.0,137,6,1.0617804061557283,1.0063635930418968,0.9936364069581032,0.41414327919483185,0.5794931277632713,0.9936364069581032,0.0,0,137,6,1.1136364069581033,0.6341432791948318,0.47949312776327147
0,0,count_plus_all_bin4,20,20,128,128,48,0.25,168,7,0.24753628480415593,0.24918711930513382,0.0008128806948661804,0.0008128806948661804,0.0,0.0008128806948661804,0.0,1,1,1,0.09124680280685425,0.05216711848974228,0.03907968431711197
0,0,count_plus_all_bin4,20,20,128,128,48,0.5,60,8,0.4281027247569315,0.7854719683527946,0.28547196835279465,0.023546569049358368,0.2619253993034363,0.28547196835279465,0.0,0,93,7,0.2834263661503792,0.06354656904935838,0.21987979710102082
0,0,count_plus_all_bin4,20,20,128,128,48,0.75,233,9,0.6480964735739887,1.4323460832238197,0.6823460832238197,0.03547196835279465,0.6468741148710251,0.2236405313014984,0.4587055519223213,0,137,6,0.3763635930418968,0.19547196835279465,0.18089162468910217
0,0,count_plus_all_bin4,20,20,128,128,48,1.0,233,9,0.6480964735739887,1.4323460832238197,0.43234608322381973,0.00636359304189682,0.4259824901819229,0.195754736661911,0.23659134656190872,0,137,6,0.12636359304189682,0.12636359304189682,0.0
0,0,count_plus_all_bin4,20,20,128,128,48,1.25,233,9,0.6480964735739887,1.4323460832238197,0.18234608322381973,0.003602348268032074,0.17874373495578766,0.05424526333808899,0.12810081988573074,1,137,6,0.3636364069581032,0.1436023482680321,0.2200340586900711
0,0,count_plus_all_bin4,20,20,128,128,48,1.5,233,9,0.6480964735739887,1.4323460832238197,0.06765391677618027,0.06765391677618027,0.0,0.06765391677618027,0.0,1,137,6,0.6136364069581032,0.24765391677618026,0.3659824901819229
0,0,count_plus_all_bin4,20,20,128,128,48,1.75,233,9,0.6480964735739887,1.4323460832238197,0.31765391677618027,0.16414327919483185,0.15351063758134842,0.31765391677618027,0.0,0,137,6,0.8636364069581032,0.3841432791948318,0.47949312776327135
0,0,count_plus_all_bin4,20,20,128,128,48,2.0,233,9,0.6480964735739887,1.4323460832238197,0.5676539167761803,0.41414327919483185,0.15351063758134842,0.5676539167761803,0.0,0,137,6,1.1136364069581033,0.6341432791948318,0.47949312776327147
0,0,additive_head,40,40,128,128,48,0.25,43,6,0.1725886282451804,0.17894376069307327,0.07105623930692673,0.0008128806948661804,0.07024335861206055,0.07105623930692673,0.0,1,103,2,0.05216711848974228,0.05216711848974228,0.0
0,0,additive_head,40,40,128,128,48,0.5,85,5,0.4696270618514974,0.37249497324228287,0.12750502675771713,0.023546569049358368,0.10395845770835876,0.12750502675771713,0.0,1,85,5,0.22750502675771714,0.06354656904935838,0.16395845770835876
0,0,additive_head,40,40,128,128,48,0.75,227,11,0.7580806247143552,1.5858567208051682,0.8358567208051682,0.03547196835279465,0.8003847524523735,0.559995025396347,0.2758616954088211,0,172,6,0.7433778521418571,0.19547196835279465,0.5479058837890625
0,0,additive_head,40,40,128,128,48,1.0,204,8,1.014474918224102,1.3922093957662582,0.39220939576625824,0.00636359304189682,0.3858458027243614,0.19791609048843384,0.1942933052778244,0,137,6,0.12636359304189682,0.12636359304189682,0.0
0,0,additive_head,40,40,128,128,48,1.25,168,7,1.2396901161405047,0.24918711930513382,1.0008128806948662,0.003602348268032074,0.9972105324268341,0.003602348268032074,0.9972105324268341,0,168,7,1.1408128806948663,0.1436023482680321,0.9972105324268342
0,0,additive_head,40,40,128,128,48,1.5,233,9,1.3342375381815113,1.4323460832238197,0.06765391677618027,0.06765391677618027,0.0,0.06765391677618027,0.0,1,228,8,0.45659956693649295,0.24765391677618026,0.2089456501603127
0,0,additive_head,40,40,128,128,48,1.75,233,9,1.3342375381815113,1.4323460832238197,0.31765391677618027,0.16414327919483185,0.15351063758134842,0.31765391677618027,0.0,0,228,8,0.706599566936493,0.3841432791948318,0.32245628774166113
0,0,additive_head,40,40,128,128,48,2.0,233,9,1.3342375381815113,1.4323460832238197,0.5676539167761803,0.41414327919483185,0.15351063758134842,0.5676539167761803,0.0,0,228,8,0.956599566936493,0.6341432791948318,0.32245628774166113
0,0,count_additive,40,40,128,128,48,0.25,85,5,0.2503129113240753,0.37249497324228287,0.12249497324228287,0.0008128806948661804,0.12168209254741669,0.02293970435857773,0.09955526888370514,1,1,1,0.09124680280685425,0.05216711848974228,0.03907968431711197
0,0,count_additive,40,40,128,128,48,0.5,163,6,0.5733314271211682,-0.6389166489243507,1.1389166489243507,0.023546569049358368,1.1153700798749924,0.3210562393069267,0.817860409617424,0,163,6,1.2589166489243508,0.06354656904935838,1.1953700798749924
0,0,count_additive,40,40,128,128,48,0.75,227,11,0.7754218126226224,1.5858567208051682,0.8358567208051682,0.03547196835279465,0.8003847524523735,0.559995025396347,0.2758616954088211,0,137,6,0.3763635930418968,0.19547196835279465,0.18089162468910217
0,0,count_additive,40,40,128,128,48,1.0,194,7,1.005001027830079,1.253602348268032,0.2536023482680321,0.00636359304189682,0.24723875522613525,0.2536023482680321,0.0,0,194,7,0.3936023482680321,0.12636359304189682,0.26723875522613527
0,0,count_additive,40,40,128,128,48,1.25,233,9,1.3078711978062467,1.4323460832238197,0.18234608322381973,0.003602348268032074,0.17874373495578766,0.05424526333808899,0.12810081988573074,1,233,9,0.3623460832238197,0.1436023482680321,0.21874373495578764
0,0,count_additive,40,40,128,128,48,1.5,155,7,1.4592687681532015,0.6644628196954727,0.8355371803045273,0.06765391677618027,0.767883263528347,0.24639765173196793,0.5891395285725594,0,155,7,0.9755371803045273,0.24765391677618026,0.727883263528347
0,0,count_additive,40,40,128,128,48,1.75,155,7,1.4592687681532015,0.6644628196954727,1.0855371803045273,0.16414327919483185,0.9213939011096954,0.4963976517319679,0.5891395285725594,0,155,7,1.2255371803045274,0.3841432791948318,0.8413939011096956
0,0,count_additive,40,40,128,128,48,2.0,155,7,1.4592687681532015,0.6644628196954727,1.3355371803045273,0.41414327919483185,0.9213939011096954,0.7463976517319679,0.5891395285725594,0,155,7,1.4755371803045274,0.6341432791948318,0.8413939011096956
0,0,count_plus_PE_bin4,40,40,128,128,48,0.25,207,9,0.29109672312666346,1.195754736661911,0.945754736661911,0.0008128806948661804,0.9449418559670448,0.2763594686985016,0.6693952679634094,0,103,2,0.05216711848974228,0.05216711848974228,0.0
0,0,count_plus_PE_bin4,40,40,128,128,48,0.5,194,7,0.4521899284152472,1.253602348268032,0.7536023482680321,0.023546569049358368,0.7300557792186737,0.14342636615037918,0.6101759821176529,0,106,2,0.6531431460380555,0.06354656904935838,0.589596576988697
0,0,count_plus_PE_bin4,40,40,128,128,48,0.75,163,6,0.7473708339922229,-0.6389166489243507,1.3889166489243507,0.03547196835279465,1.353444680571556,0.2563635930418968,1.132553055882454,0,1,1,0.5912468028068543,0.19547196835279465,0.3957748344540596
0,0,count_plus_PE_bin4,40,40,128,128,48,1.0,173,9,0.9655423259742846,0.5263594686985016,0.4736405313014984,0.00636359304189682,0.4672769382596016,0.195754736661911,0.2778857946395874,0,60,8,0.3745280316472054,0.12636359304189682,0.24816443860530857
0,0,count_plus_PE_bin4,40,40,128,128,48,1.25,169,10,1.2200133555573915,0.5870640426874161,0.6629359573125839,0.003602348268032074,0.6593336090445518,0.6629359573125839,0.0,0,155,7,0.7255371803045273,0.1436023482680321,0.5819348320364952
0,0,count_plus_PE_bin4,40,40,128,128,48,1.5,233,9,1.4764122045296493,1.4323460832238197,0.06765391677618027,0.06765391677618027,0.0,0.06765391677618027,0.0,1,233,9,0.24765391677618026,0.24765391677618026,0.0
0,0,count_plus_PE_bin4,40,40,128,128,48,1.75,233,9,1.4764122045296493,1.4323460832238197,0.31765391677618027,0.16414327919483185,0.15351063758134842,0.31765391677618027,0.0,0,233,9,0.49765391677618026,0.3841432791948318,0.11351063758134844
0,0,count_plus_PE_bin4,40,40,128,128,48,2.0,233,9,1.4764122045296493,1.4323460832238197,0.5676539167761803,0.41414327919483185,0.15351063758134842,0.5676539167761803,0.0,0,233,9,0.7476539167761802,0.6341432791948318,0.11351063758134838
0,0,count_plus_all_bin4,40,40,128,128,48,0.25,66,4,0.2857856973839591,0.0972086489200592,0.1527913510799408,0.0008128806948661804,0.15197847038507462,0.1527913510799408,0.0,1,5,1,0.09569131255149842,0.05216711848974228,0.04352419406175614
0,0,count_plus_all_bin4,40,40,128,128,48,0.5,60,8,0.5182457988825374,0.7854719683527946,0.28547196835279465,0.023546569049358368,0.2619253993034363,0.28547196835279465,0.0,0,155,7,0.30446281969547273,0.06354656904935838,0.24091625064611435
0,0,count_plus_all_bin4,40,40,128,128,48,0.75,1,1,0.7738581616968363,0.17875319719314575,0.5712468028068542,0.03547196835279465,0.5357748344540596,0.5712468028068542,0.0,0,1,1,0.5912468028068543,0.19547196835279465,0.3957748344540596
0,0,count_plus_all_bin4,40,40,128,128,48,1.0,228,8,0.9088484502930001,1.203400433063507,0.20340043306350708,0.00636359304189682,0.19703684002161026,0.19791609048843384,0.005484342575073242,1,103,2,0.7778328815102578,0.12636359304189682,0.6514692884683609
0,0,count_plus_all_bin4,40,40,128,128,48,1.25,100,12,1.232817043002722,-0.2425532266497612,1.4925532266497612,0.003602348268032074,1.4889508783817291,1.4925532266497612,0.0,0,100,12,1.7325532266497612,0.1436023482680321,1.5889508783817292
0,0,count_plus_all_bin4,40,40,128,128,48,1.5,169,10,1.509268012754204,0.5870640426874161,0.9129359573125839,0.06765391677618027,0.8452820405364037,0.9129359573125839,0.0,0,194,7,0.38639765173196794,0.24765391677618026,0.13874373495578768
0,0,count_plus_all_bin4,40,40,128,128,48,1.75,173,9,1.681520721092563,0.5263594686985016,1.2236405313014984,0.16414327919483185,1.0594972521066666,0.31765391677618027,0.9059866145253181,0,173,9,1.4036405313014984,0.3841432791948318,1.0194972521066665
0,0,count_plus_all_bin4,40,40,128,128,48,2.0,207,9,2.090411972255014,1.195754736661911,0.804245263338089,0.41414327919483185,0.39010198414325714,0.5676539167761803,0.23659134656190872,0,207,9,0.9842452633380889,0.6341432791948318,0.3501019841432571
0,0,additive_head,80,80,128,128,48,0.25,103,2,0.23774752076054406,0.2621671184897423,0.012167118489742279,0.0008128806948661804,0.011354237794876099,0.012167118489742279,0.0,1,103,2,0.05216711848974228,0.05216711848974228,0.0
0,0,additive_head,80,80,128,128,48,0.5,172,6,0.48839838120093704,0.12662214785814285,0.37337785214185715,0.023546569049358368,0.3498312830924988,0.3210562393069267,0.05232161283493042,0,172,6,0.49337785214185714,0.06354656904935838,0.42983128309249874
0,0,additive_head,80,80,128,128,48,0.75,60,8,0.7772313705166514,0.7854719683527946,0.03547196835279465,0.03547196835279465,0.0,0.03547196835279465,0.0,1,60,8,0.19547196835279465,0.19547196835279465,0.0
0,0,additive_head,80,80,128,128,48,1.0,168,7,1.0328089533945364,0.24918711930513382,0.7508128806948662,0.00636359304189682,0.7444492876529694,0.2536023482680321,0.4972105324268341,0,168,7,0.8908128806948662,0.12636359304189682,0.7644492876529694
0,0,additive_head,80,80,128,128,48,1.25,228,8,1.309077153551998,1.203400433063507,0.04659956693649292,0.003602348268032074,0.042997218668460846,0.04659956693649292,0.0,1,194,7,0.1436023482680321,0.1436023482680321,0.0
0,0,additive_head,80,80,128,128,48,1.5,204,8,1.529609179017756,1.3922093957662582,0.10779060423374176,0.06765391677618027,0.04013668745756149,0.10779060423374176,0.0,1,204,8,0.2677906042337418,0.24765391677618026,0.02013668745756153
0,0,additive_head,80,80,128,128,48,1.75,204,8,1.529609179017756,1.3922093957662582,0.35779060423374176,0.16414327919483185,0.1936473250389099,0.35779060423374176,0.0,0,204,8,0.5177906042337418,0.3841432791948318,0.13364732503890997
0,0,additive_head,80,80,128,128,48,2.0,204,8,1.529609179017756,1.3922093957662582,0.6077906042337418,0.41414327919483185,0.1936473250389099,0.6077906042337418,0.0,0,204,8,0.7677906042337418,0.6341432791948318,0.13364732503890997
0,0,count_additive,80,80,128,128,48,0.25,66,4,0.2333778067601079,0.0972086489200592,0.1527913510799408,0.0008128806948661804,0.15197847038507462,0.1527913510799408,0.0,1,66,4,0.2327913510799408,0.05216711848974228,0.18062423259019852
0,0,count_additive,80,80,128,128,48,0.5,85,5,0.4796448765208199,0.37249497324228287,0.12750502675771713,0.023546569049358368,0.10395845770835876,0.12750502675771713,0.0,1,85,5,0.22750502675771714,0.06354656904935838,0.16395845770835876
0,0,count_additive,80,80,128,128,48,0.75,232,11,0.7709780986245303,1.309995025396347,0.559995025396347,0.03547196835279465,0.5245230570435524,0.559995025396347,0.0,0,168,7,0.6408128806948662,0.19547196835279465,0.4453409123420715
0,0,count_additive,80,80,128,128,48,1.0,60,8,0.9678130769376921,0.7854719683527946,0.21452803164720535,0.00636359304189682,0.20816443860530853,0.19791609048843384,0.016611941158771515,1,60,8,0.3745280316472054,0.12636359304189682,0.24816443860530857
0,0,count_additive,80,80,128,128,48,1.25,225,8,1.2136997856386202,1.1979160904884338,0.05208390951156616,0.003602348268032074,0.04848156124353409,0.04659956693649292,0.005484342575073242,1,225,8,0.21208390951156617,0.1436023482680321,0.06848156124353408
0,0,count_additive,80,80,128,128,48,1.5,204,8,1.565558151621297,1.3922093957662582,0.10779060423374176,0.06765391677618027,0.04013668745756149,0.10779060423374176,0.0,1,204,8,0.2677906042337418,0.24765391677618026,0.02013668745756153
0,0,count_additive,80,80,128,128,48,1.75,204,8,1.565558151621297,1.3922093957662582,0.35779060423374176,0.16414327919483185,0.1936473250389099,0.35779060423374176,0.0,0,204,8,0.5177906042337418,0.3841432791948318,0.13364732503890997
0,0,count_additive,80,80,128,128,48,2.0,204,8,1.565558151621297,1.3922093957662582,0.6077906042337418,0.41414327919483185,0.1936473250389099,0.6077906042337418,0.0,0,204,8,0.7677906042337418,0.6341432791948318,0.13364732503890997
0,0,count_plus_PE_bin4,80,80,128,128,48,0.25,172,6,0.2754119058012835,0.12662214785814285,0.12337785214185715,0.0008128806948661804,0.12256497144699097,0.07105623930692673,0.05232161283493042,1,72,5,0.12293970435857773,0.05216711848974228,0.07077258586883545
0,0,count_plus_PE_bin4,80,80,128,128,48,0.5,168,7,0.47629273873157185,0.24918711930513382,0.2508128806948662,0.023546569049358368,0.2272663116455078,0.14342636615037918,0.107386514544487,0,106,2,0.6531431460380555,0.06354656904935838,0.589596576988697
0,0,count_plus_PE_bin4,80,80,128,128,48,0.75,43,6,0.7607400697579666,0.17894376069307327,0.5710562393069267,0.03547196835279465,0.5355842709541321,0.2563635930418968,0.3146926462650299,0,43,6,0.6910562393069267,0.19547196835279465,0.49558427095413204
0,0,count_plus_PE_bin4,80,80,128,128,48,1.0,169,10,0.9966448699947067,0.5870640426874161,0.4129359573125839,0.00636359304189682,0.4065723642706871,0.4129359573125839,0.0,0,169,10,0.6129359573125839,0.12636359304189682,0.48657236427068706
0,0,count_plus_PE_bin4,80,80,128,128,48,1.25,233,9,1.3008448920001572,1.4323460832238197,0.18234608322381973,0.003602348268032074,0.17874373495578766,0.05424526333808899,0.12810081988573074,1,233,9,0.3623460832238197,0.1436023482680321,0.21874373495578764
0,0,count_plus_PE_bin4,80,80,128,128,48,1.5,227,11,1.3763889907124918,1.5858567208051682,0.08585672080516815,0.06765391677618027,0.018202804028987885,0.08585672080516815,0.0,1,204,8,0.2677906042337418,0.24765391677618026,0.02013668745756153
0,0,count_plus_PE_bin4,80,80,128,128,48,1.75,204,8,1.6412728698082075,1.3922093957662582,0.35779060423374176,0.16414327919483185,0.1936473250389099,0.35779060423374176,0.0,0,204,8,0.5177906042337418,0.3841432791948318,0.13364732503890997
0,0,count_plus_PE_bin4,80,80,128,128,48,2.0,204,8,1.6412728698082075,1.3922093957662582,0.6077906042337418,0.41414327919483185,0.1936473250389099,0.6077906042337418,0.0,0,204,8,0.7677906042337418,0.6341432791948318,0.13364732503890997
0,0,count_plus_all_bin4,80,80,128,128,48,0.25,172,6,0.15675451474655544,0.12662214785814285,0.12337785214185715,0.0008128806948661804,0.12256497144699097,0.07105623930692673,0.05232161283493042,1,55,2,0.2664534309506416,0.05216711848974228,0.21428631246089933
0,0,count_plus_all_bin4,80,80,128,128,48,0.5,66,4,0.4494997316893725,0.0972086489200592,0.4027913510799408,0.023546569049358368,0.37924478203058243,0.4027913510799408,0.0,0,106,2,0.6531431460380555,0.06354656904935838,0.589596576988697
0,0,count_plus_all_bin4,80,80,128,128,48,0.75,1,1,0.7368105657719489,0.17875319719314575,0.5712468028068542,0.03547196835279465,0.5357748344540596,0.5712468028068542,0.0,0,1,1,0.5912468028068543,0.19547196835279465,0.3957748344540596
0,0,count_plus_all_bin4,80,80,128,128,48,1.0,155,7,0.9734249552667014,0.6644628196954727,0.3355371803045273,0.00636359304189682,0.32917358726263046,0.2536023482680321,0.08193483203649521,0,155,7,0.4755371803045273,0.12636359304189682,0.3491735872626305
0,0,count_plus_all_bin4,80,80,128,128,48,1.25,173,9,1.2379707591748184,0.5263594686985016,0.7236405313014984,0.003602348268032074,0.7200381830334663,0.05424526333808899,0.6693952679634094,0,194,7,0.1436023482680321,0.1436023482680321,0.0
0,0,count_plus_all_bin4,80,80,128,128,48,1.5,232,11,1.5039987960276928,1.309995025396347,0.19000497460365295,0.06765391677618027,0.12235105782747269,0.08585672080516815,0.1041482537984848,1,207,9,0.484245263338089,0.24765391677618026,0.23659134656190872
0,0,count_plus_all_bin4,80,80,128,128,48,1.75,227,11,1.7402344781196073,1.5858567208051682,0.16414327919483185,0.16414327919483185,0.0,0.16414327919483185,0.0,1,227,11,0.3841432791948318,0.3841432791948318,0.0
0,0,count_plus_all_bin4,80,80,128,128,48,2.0,227,11,1.7402344781196073,1.5858567208051682,0.41414327919483185,0.41414327919483185,0.0,0.41414327919483185,0.0,0,227,11,0.6341432791948318,0.6341432791948318,0.0
0,0,additive_head,160,160,128,128,48,0.25,144,2,0.2652350730007561,-0.0506291389465332,0.3006291389465332,0.0008128806948661804,0.299816258251667,0.012167118489742279,0.2884620204567909,0,144,2,0.3406291389465332,0.05216711848974228,0.2884620204567909
0,0,additive_head,160,160,128,128,48,0.5,169,10,0.5488439824227171,0.5870640426874161,0.08706404268741608,0.023546569049358368,0.06351747363805771,0.08706404268741608,0.0,1,103,2,0.2778328815102577,0.06354656904935838,0.21428631246089933
0,0,additive_head,160,160,128,128,48,0.75,60,8,0.733831246998184,0.7854719683527946,0.03547196835279465,0.03547196835279465,0.0,0.03547196835279465,0.0,1,60,8,0.19547196835279465,0.19547196835279465,0.0
0,0,additive_head,160,160,128,128,48,1.0,168,7,1.0185492871113464,0.24918711930513382,0.7508128806948662,0.00636359304189682,0.7444492876529694,0.2536023482680321,0.4972105324268341,0,168,7,0.8908128806948662,0.12636359304189682,0.7644492876529694
0,0,additive_head,160,160,128,128,48,1.25,137,6,1.190239527548901,1.0063635930418968,0.24363640695810318,0.003602348268032074,0.2400340586900711,0.24363640695810318,0.0,1,137,6,0.3636364069581032,0.1436023482680321,0.2200340586900711
0,0,additive_head,160,160,128,128,48,1.5,225,8,1.3808316342043365,1.1979160904884338,0.30208390951156616,0.06765391677618027,0.2344299927353859,0.10779060423374176,0.1942933052778244,0,225,8,0.4620839095115662,0.24765391677618026,0.21442999273538593
0,0,additive_head,160,160,128,128,48,1.75,233,9,1.6227471358142056,1.4323460832238197,0.31765391677618027,0.16414327919483185,0.15351063758134842,0.31765391677618027,0.0,0,233,9,0.49765391677618026,0.3841432791948318,0.11351063758134844
0,0,additive_head,160,160,128,128,48,2.0,233,9,1.6227471358142056,1.4323460832238197,0.5676539167761803,0.41414327919483185,0.15351063758134842,0.5676539167761803,0.0,0,233,9,0.7476539167761802,0.6341432791948318,0.11351063758134838
0,0,count_additive,160,160,128,128,48,0.25,85,5,0.23966951827141836,0.37249497324228287,0.12249497324228287,0.0008128806948661804,0.12168209254741669,0.02293970435857773,0.09955526888370514,1,103,2,0.05216711848974228,0.05216711848974228,0.0
0,0,count_additive,160,160,128,128,48,0.5,169,10,0.5099731841502213,0.5870640426874161,0.08706404268741608,0.023546569049358368,0.06351747363805771,0.08706404268741608,0.0,1,172,6,0.49337785214185714,0.06354656904935838,0.42983128309249874
0,0,count_additive,160,160,128,128,48,0.75,207,9,0.7340842664035272,1.195754736661911,0.445754736661911,0.03547196835279465,0.41028276830911636,0.2236405313014984,0.2221142053604126,0,207,9,0.625754736661911,0.19547196835279465,0.43028276830911627
0,0,count_additive,160,160,128,128,48,1.0,227,11,0.9647068074882353,1.5858567208051682,0.5858567208051682,0.00636359304189682,0.5794931277632713,0.30999502539634705,0.2758616954088211,0,137,6,0.12636359304189682,0.12636359304189682,0.0
0,0,count_additive,160,160,128,128,48,1.25,228,8,1.3107933528162183,1.203400433063507,0.04659956693649292,0.003602348268032074,0.042997218668460846,0.04659956693649292,0.0,1,194,7,0.1436023482680321,0.1436023482680321,0.0
0,0,count_additive,160,160,128,128,48,1.5,204,8,1.4549820231247246,1.3922093957662582,0.10779060423374176,0.06765391677618027,0.04013668745756149,0.10779060423374176,0.0,1,204,8,0.2677906042337418,0.24765391677618026,0.02013668745756153
0,0,count_additive,160,160,128,128,48,1.75,233,9,1.682098627855727,1.4323460832238197,0.31765391677618027,0.16414327919483185,0.15351063758134842,0.31765391677618027,0.0,0,233,9,0.49765391677618026,0.3841432791948318,0.11351063758134844
0,0,count_additive,160,160,128,128,48,2.0,233,9,1.682098627855727,1.4323460832238197,0.5676539167761803,0.41414327919483185,0.15351063758134842,0.5676539167761803,0.0,0,233,9,0.7476539167761802,0.6341432791948318,0.11351063758134838
