prompt_id,family_id,candidate_margin,candidate_correct,top1_correct,target_nll,target_token_id,candidate_predicted_token_id,predicted_token_id,candidate_logits_finite
qseq_3874a3f36df23a7b,length_32_gap_8,8.620945930480957,True,True,2.2364087104797363,47132,47132,47132,True
qseq_b37855452327d00f,length_32_gap_8,3.3263216018676758,True,False,7.227541446685791,65043,65043,118126,True
qseq_5ec84933bbe16ffc,length_32_gap_8,9.6787328720092773,True,True,2.0866472721099854,23903,23903,23903,True
qseq_219560b5e9cf6fb0,length_32_gap_8,6.6622066497802734,True,False,5.7188587188720703,115970,115970,220,True
qseq_7b255d22d1f1affc,length_32_gap_8,4.1536297798156738,True,False,6.7772784233093262,70709,70709,29,True
qseq_2231aaedfefc4ff4,length_32_gap_8,8.1395587921142578,True,False,5.4793586730957031,99129,99129,1107,True
qseq_de173783c384179e,length_32_gap_8,10.805972099304199,True,True,1.6517610549926758,34505,34505,34505,True
qseq_a79c3844ff23012f,length_32_gap_8,1.3336913585662842,True,False,7.2849383354187012,36176,36176,220,True
qseq_62f284e21ad5f08e,length_32_gap_8,-4.2619543075561523,False,False,14.064302444458008,129267,104403,220,True
qseq_dd3fb5c14a063eb5,length_32_gap_8,0.11679244041442871,False,False,10.777218818664551,93741,47294,62,True
qseq_f5d18beeab20a104,length_32_gap_8,8.4802389144897461,True,False,4.3528366088867188,35265,35265,220,True
qseq_c26c0dd7dd8eefbc,length_32_gap_8,1.6868526935577393,True,False,10.53156852722168,145758,145758,43410,True
qseq_494f268facaf3083,length_32_gap_8,6.7708678245544434,True,True,4.6207952499389648,37198,37198,37198,True
qseq_60c105a78c82975c,length_32_gap_8,4.0038352012634277,True,False,5.4283895492553711,6170,6170,220,True
qseq_d3a373c83c7cebff,length_32_gap_8,2.6590285301208496,True,False,5.8020095825195312,90662,90662,220,True
qseq_0deb5235fd0cb008,length_32_gap_8,11.729987144470215,True,True,2.1102352142333984,45118,45118,45118,True
qseq_7e8bdf34549c5274,length_32_gap_8,4.7463359832763672,True,True,2.4772934913635254,99410,99410,99410,True
qseq_2585cc12a9179790,length_32_gap_8,4.0444049835205078,True,False,6.8516802787780762,134256,134256,8,True
qseq_dcd108247c70ddd8,length_32_gap_8,1.5669622421264648,True,False,7.1386332511901855,88958,88958,220,True
qseq_1d643d500d53dec2,length_32_gap_8,6.061063289642334,True,True,3.2350311279296875,97327,97327,97327,True
qseq_ca0248dac47bb797,length_32_gap_8,3.6696553230285645,True,False,7.9732890129089355,78087,78087,220,True
qseq_7a9b220fef67b40e,length_32_gap_8,6.4724693298339844,True,False,5.2211132049560547,48699,48699,198,True
qseq_fae45ed554c385cc,length_32_gap_8,4.7534332275390625,True,False,5.0937786102294922,15098,15098,220,True
qseq_f23d1eb3c5208235,length_32_gap_8,9.7772817611694336,True,True,2.4719245433807373,49737,49737,49737,True
qseq_9eaa49b42493b8c3,length_32_gap_8,13.055350303649902,True,True,2.0914883613586426,15479,15479,15479,True
qseq_e769fa31320e62c3,length_32_gap_8,5.2128682136535645,True,False,5.303856372833252,49655,49655,13,True
qseq_20b15eadf35b34cd,length_32_gap_8,6.6219511032104492,True,True,3.2877490520477295,62917,62917,62917,True
qseq_8682ec37ad77ce15,length_32_gap_8,4.1816654205322266,True,False,4.9693737030029297,65381,65381,23850,True
qseq_cebefff39e48c565,length_32_gap_8,6.6285972595214844,True,True,4.5615921020507812,122766,122766,122766,True
qseq_5399832b2ca73c51,length_32_gap_8,0.46577787399291992,False,False,7.9814548492431641,78640,77765,220,True
qseq_56e1417b2bf9417d,length_32_gap_8,4.1532163619995117,True,False,9.2615022659301758,140186,140186,220,True
qseq_40431e39f9572619,length_32_gap_8,7.3379793167114258,True,True,2.5511174201965332,36953,36953,36953,True
qseq_6e4b24b69b3960d3,length_32_gap_8,2.4965484142303467,True,False,7.1485691070556641,71426,71426,287,True
qseq_be1d8a8e0b05fa11,length_32_gap_8,12.386477470397949,True,True,1.0307170152664185,32395,32395,32395,True
qseq_4bcf7cb0761e6055,length_32_gap_8,7.2515850067138672,True,False,3.052382230758667,54927,54927,43812,True
qseq_eb9eef1bd3a09fa2,length_32_gap_8,-2.8489065170288086,False,False,9.7623100280761719,139937,108825,220,True
qseq_3be587fdaed7ccf8,length_32_gap_8,3.0994710922241211,True,False,8.8939342498779297,123490,123490,42344,True
qseq_0fadfa3768201704,length_32_gap_8,2.4796369075775146,True,False,10.010050773620605,50862,50862,220,True
qseq_30a32be809d844a2,length_32_gap_8,0.31797313690185547,False,False,9.0740623474121094,15198,46012,220,True
qseq_dcca1496aa119b56,length_32_gap_8,10.159082412719727,True,True,2.42431640625,34980,34980,34980,True
qseq_685e8794cfa20dd2,length_32_gap_16,0.0991058349609375,False,False,6.5562028884887695,101299,50,15767,True
qseq_0192ed53e2eb1a27,length_32_gap_16,9.0376186370849609,True,True,3.1774618625640869,24014,24014,24014,True
qseq_915e7d0d012b9046,length_32_gap_16,3.3373177051544189,True,False,7.4411468505859375,36491,36491,13,True
qseq_9f0609a3bba40997,length_32_gap_16,1.7323722839355469,True,False,9.7738943099975586,38368,38368,82,True
qseq_17c7b1ad6d44fa8f,length_32_gap_16,5.6584024429321289,True,False,5.7594761848449707,49074,49074,90397,True
qseq_bf285f5d2669e5de,length_32_gap_16,2.2792472839355469,True,False,7.7923426628112793,89264,89264,198,True
qseq_4499d2fd1f6ef4c3,length_32_gap_16,5.9012703895568848,True,False,4.9417333602905273,130811,130811,106411,True
qseq_ec6144af8cc2ec7f,length_32_gap_16,4.10888671875,True,False,4.9189467430114746,66541,66541,8936,True
qseq_202d839d23e1b137,length_32_gap_16,5.4351911544799805,True,False,5.1159205436706543,103160,103160,220,True
qseq_0cdb10ea254a2798,length_32_gap_16,7.8174257278442383,True,True,4.1092133522033691,10333,10333,10333,True
qseq_230f2c847e1451d9,length_32_gap_16,6.7061166763305664,True,False,4.8562450408935547,54546,54546,8,True
qseq_c5cd91c6dc32dedc,length_32_gap_16,11.701468467712402,True,False,3.1242117881774902,36174,36174,26,True
qseq_15af9bf7802b1370,length_32_gap_16,4.9997186660766602,True,False,5.6251039505004883,104419,104419,198,True
qseq_c223759bd5833fb7,length_32_gap_16,3.5486969947814941,True,False,9.1480112075805664,70422,70422,198,True
qseq_79e8d3e19c129682,length_32_gap_16,6.4350118637084961,True,False,3.9607102870941162,80960,80960,707,True
qseq_ea22065eb9e64224,length_32_gap_16,2.5411276817321777,True,False,5.6671009063720703,103008,103008,291,True
qseq_01a79b0ed7f5c31b,length_32_gap_16,0.37097644805908203,False,False,9.8630475997924805,141724,86165,220,True
qseq_1562fef33f7b76ec,length_32_gap_16,7.8629884719848633,True,True,2.9725062847137451,122228,122228,122228,True
qseq_c5298bd6c110f64b,length_32_gap_16,9.0686817169189453,True,False,3.1727340221405029,54258,54258,63,True
qseq_04dc3aad78b9533a,length_32_gap_16,2.4206967353820801,True,False,6.8323302268981934,29798,29798,2179,True
qseq_0c97510b913ce0d3,length_32_gap_16,3.7456026077270508,True,False,5.7879209518432617,57902,57902,220,True
qseq_7c6bba64f280f737,length_32_gap_16,-0.76885080337524414,False,False,12.788268089294434,6158,10672,220,True
qseq_2d03f3254fb2d9fe,length_32_gap_16,4.4406871795654297,True,False,10.496880531311035,139032,139032,220,True
qseq_b06f6397e23a619d,length_32_gap_16,4.2831687927246094,True,False,6.5830426216125488,82189,82189,220,True
qseq_0ff916189ea695bb,length_32_gap_16,14.628252029418945,True,False,3.0257935523986816,89157,89157,7,True
qseq_4a29cd58bc929265,length_32_gap_16,13.030141830444336,True,True,1.9436049461364746,23814,23814,23814,True
qseq_288da7bfe0f4ed6d,length_32_gap_16,3.7548551559448242,True,False,6.5213656425476074,51813,51813,8,True
qseq_f0d968f2c2b00713,length_32_gap_16,6.083676815032959,True,False,4.8172545433044434,11841,11841,220,True
qseq_2c581e5d224ce540,length_32_gap_16,-3.1701483726501465,False,False,12.740544319152832,143668,109158,10236,True
qseq_28c97ea7a017bbfa,length_32_gap_16,0.81062197685241699,True,False,10.605668067932129,49074,49074,30528,True
qseq_8e5ab0125deed063,length_32_gap_16,-1.113807201385498,False,False,12.578373908996582,130923,113261,88,True
qseq_c0f34c9efd0fb93c,length_32_gap_16,12.079031944274902,True,True,1.9987192153930664,92879,92879,92879,True
qseq_7a73cf30329b9b5b,length_32_gap_16,0.70918416976928711,True,False,7.123201847076416,6050,6050,8,True
qseq_6de5ecceb709a704,length_32_gap_16,15.627202033996582,True,True,0.34542828798294067,15011,15011,15011,True
qseq_3dad974e0d44886c,length_32_gap_16,8.1442155838012695,True,False,4.0411200523376465,41608,41608,14,True
qseq_3b8562cd3f37ed63,length_32_gap_16,3.1082823276519775,True,False,7.6251120567321777,111082,111082,68109,True
qseq_fa40cc0236f2a328,length_32_gap_16,7.4634227752685547,True,True,3.1143119335174561,2339,2339,2339,True
qseq_29a06ebbaaaf49c4,length_32_gap_16,3.7116556167602539,True,False,7.767341136932373,76189,76189,9370,True
qseq_aeb3a635c78a59f8,length_32_gap_16,4.9380741119384766,True,False,7.5989584922790527,108028,108028,8,True
qseq_02f42ae48e850a47,length_32_gap_16,-0.43538188934326172,False,False,11.567659378051758,88629,113341,15767,True
qseq_61f895a3f21d55fd,length_32_gap_16,-0.23000657558441162,False,False,10.169992446899414,143885,94674,18137,True
qseq_99c5be60dc8bf753,length_32_gap_16,3.6592469215393066,True,False,7.7873635292053223,27072,27072,220,True
qseq_f1ed645c6da2ecba,length_32_gap_16,6.1258964538574219,True,True,2.9054520130157471,48297,48297,48297,True
qseq_a9a44a4adc4e4107,length_32_gap_16,6.3964657783508301,True,False,5.567408561706543,114151,114151,220,True
qseq_49379330daa373d0,length_32_gap_16,11.848200798034668,True,True,1.306077241897583,36186,36186,36186,True
qseq_e126a15057abb881,length_32_gap_16,-3.6978092193603516,False,False,14.681713104248047,134492,26437,8908,True
qseq_53f291af98928186,length_32_gap_16,4.9739799499511719,True,False,5.8754630088806152,101299,101299,8,True
qseq_f7496eb58edf7cd7,length_32_gap_16,3.5990457534790039,True,False,4.4357833862304688,70607,70607,1844,True
qseq_a1fda1349681e9a7,length_32_gap_16,-4.4241094589233398,False,False,15.637161254882812,131055,65175,271,True
qseq_fc7e900ba9c8ad3f,length_32_gap_16,4.7462759017944336,True,False,6.7285137176513672,16430,16430,198,True
qseq_50891c4fef517f64,length_32_gap_16,6.9072046279907227,True,True,1.9097238779067993,90015,90015,90015,True
qseq_36de7ca02a43f16f,length_32_gap_16,6.9774060249328613,True,False,4.5435161590576172,53835,53835,3884,True
qseq_3c72e1925910b934,length_32_gap_16,8.9122304916381836,True,False,4.8286609649658203,104980,104980,6,True
qseq_b6b38b6e2e3271c8,length_32_gap_16,6.5290403366088867,True,False,6.820887565612793,122263,122263,84145,True
qseq_1ddc0b729f8a4733,length_32_gap_16,9.0752439498901367,True,True,2.3203384876251221,98970,98970,98970,True
qseq_d724254ba3e69e76,length_32_gap_16,5.9781022071838379,True,True,3.5529537200927734,7827,7827,7827,True
qseq_23377d472074af63,length_32_gap_16,-1.2248587608337402,False,False,7.8545398712158203,147271,2503,849,True
qseq_0a27c5834ccb8972,length_32_gap_16,6.8787841796875,True,False,6.5374855995178223,67469,67469,220,True
qseq_38eddfdb8da749f5,length_32_gap_16,11.259653091430664,True,True,2.1525673866271973,50095,50095,50095,True
qseq_e7964531474f249e,length_32_gap_16,5.4934706687927246,True,False,7.6386795043945312,93300,93300,220,True
qseq_f609ed638186c494,length_32_gap_16,8.7226657867431641,True,False,4.7009291648864746,67601,67601,13,True
qseq_a240d4f6739b8be8,length_32_gap_16,13.494121551513672,True,True,1.9035131931304932,71655,71655,71655,True
qseq_fb92bca47980139c,length_32_gap_16,7.9715757369995117,True,True,2.1775634288787842,82468,82468,82468,True
qseq_29d52dbcf3ecca48,length_32_gap_16,1.0367918014526367,True,False,6.2824645042419434,89205,89205,8,True
qseq_1bfecdb11396e64a,length_32_gap_8,10.120193481445312,True,True,3.2498672008514404,49400,49400,49400,True
qseq_d36c8344c3a3d403,length_32_gap_8,4.3479108810424805,True,False,6.6996188163757324,49170,49170,220,True
qseq_76215c88c6c79ac6,length_32_gap_8,3.3768148422241211,True,False,9.6617183685302734,62176,62176,8,True
qseq_0330fe00e0c178e5,length_32_gap_8,4.1284275054931641,True,False,6.0380740165710449,19827,19827,81718,True
qseq_46b3fc29e791607b,length_32_gap_8,4.7355189323425293,True,False,6.039365291595459,30518,30518,220,True
qseq_d629793251a3d85b,length_32_gap_8,2.7325434684753418,True,False,8.3490219116210938,53245,53245,1844,True
qseq_86157664d37ab17b,length_32_gap_8,4.6048955917358398,True,False,8.1222858428955078,126801,126801,50877,True
qseq_a07bd6162f235b4e,length_32_gap_8,8.2696571350097656,True,True,2.0691165924072266,116653,116653,116653,True
qseq_9b1fab74d3ede501,length_32_gap_8,0.24206209182739258,False,False,8.2866115570068359,95295,53237,3159,True
qseq_1815f46a12ea3914,length_32_gap_8,10.639701843261719,True,False,2.4005143642425537,102220,102220,100393,True
qseq_a238cb1dff036d6f,length_32_gap_8,6.8460617065429688,True,False,7.5680770874023438,51287,51287,3829,True
qseq_c5a161d8292634f2,length_32_gap_8,9.2573680877685547,True,False,5.0116162300109863,24861,24861,220,True
qseq_5c7f245b00f5178b,length_32_gap_8,7.1891727447509766,True,False,7.9988670349121094,141029,141029,220,True
qseq_40864abbdcb03081,length_32_gap_8,12.827559471130371,True,True,3.3741445541381836,94769,94769,94769,True
qseq_a931cad1a446991b,length_32_gap_8,11.289310455322266,True,False,4.0972952842712402,131746,131746,220,True
qseq_f014eb90c4a5f681,length_32_gap_8,7.8590340614318848,True,False,6.1025629043579102,146008,146008,25521,True
qseq_4ad9db784f26993d,length_32_gap_8,6.7319049835205078,True,True,4.3351273536682129,50190,50190,50190,True
qseq_641440786e1c3de3,length_32_gap_8,7.7963447570800781,True,False,5.6457772254943848,144689,144689,198,True
qseq_e60a67ac95e3ec2f,length_32_gap_8,11.875483512878418,True,True,2.6668510437011719,78221,78221,78221,True
qseq_3ac5289d62e06d5e,length_32_gap_8,-1.1177811622619629,False,False,10.665389060974121,144713,145384,7,True
qseq_c4acf2710a8ab839,length_32_gap_8,5.6874003410339355,True,True,3.3749411106109619,49008,49008,49008,True
qseq_8421520d51852ced,length_32_gap_8,0.90034747123718262,True,False,11.539541244506836,137591,137591,271,True
qseq_7d72db8c93b1fe5b,length_32_gap_8,8.4754123687744141,True,True,2.8564221858978271,97471,97471,97471,True
qseq_189434b7096a0cce,length_32_gap_8,10.540459632873535,True,True,2.9961633682250977,114581,114581,114581,True
qseq_063a7538c83cf0a9,length_32_gap_8,-2.7134408950805664,False,False,9.3028593063354492,67146,1431,220,True
qseq_9b0dd8ea0dfb8a03,length_32_gap_8,7.6523408889770508,True,False,6.7918510437011719,11118,11118,15767,True
qseq_b16a5865702c4fd6,length_32_gap_8,5.1004352569580078,True,False,6.4083833694458008,69589,69589,368,True
qseq_f43a6bb644cccb59,length_32_gap_8,2.9122791290283203,True,False,7.9056944847106934,17596,17596,220,True
qseq_f66b6205a1b9a721,length_32_gap_8,7.8288965225219727,True,False,5.6961350440979004,125916,125916,4886,True
qseq_eaa9483b26e592f0,length_32_gap_8,14.525664329528809,True,True,0.56178849935531616,54817,54817,54817,True
qseq_e5e6f337cce815f7,length_32_gap_8,3.227020263671875,True,False,4.5843114852905273,48099,48099,8,True
qseq_cd507d0698d82174,length_32_gap_8,3.5644905567169189,True,False,7.8269662857055664,135491,135491,7714,True
qseq_5567d1bf104bc3ff,length_32_gap_8,4.9032349586486816,True,False,7.3239607810974121,80216,80216,220,True
qseq_39fb541a7037ffd7,length_32_gap_8,3.3763837814331055,True,False,7.000023365020752,53650,53650,220,True
qseq_8d1a9c025cf49eb2,length_32_gap_8,6.1830234527587891,True,True,3.6368937492370605,101492,101492,101492,True
qseq_e9130bc141667c9c,length_32_gap_8,5.5503358840942383,True,False,7.9711647033691406,114241,114241,9370,True
qseq_0998d692fe6e8948,length_32_gap_8,3.2868905067443848,True,False,6.8449468612670898,52033,52033,220,True
qseq_324cc10ac5bbb357,length_32_gap_8,3.7879352569580078,True,False,6.3124423027038574,86652,86652,8,True
qseq_4c44f581433f918d,length_32_gap_8,3.5465629100799561,True,False,6.454890251159668,4515,4515,13,True
qseq_1c49714972f76fe8,length_32_gap_8,7.7422389984130859,True,True,1.8078351020812988,42491,42491,42491,True
qseq_cf882f0e1dd3eb85,length_32_gap_8,10.704086303710938,True,True,3.4455711841583252,107451,107451,107451,True
qseq_fcfb46114029a636,length_32_gap_8,5.0300712585449219,True,False,5.9088253974914551,114835,114835,11,True
qseq_b530bc3036f5c320,length_32_gap_8,9.1393451690673828,True,False,4.0862059593200684,31259,31259,220,True
qseq_3d0519214fd345b3,length_32_gap_8,12.013566017150879,True,True,2.8861234188079834,56269,56269,56269,True
qseq_c73b0ed761e41736,length_32_gap_8,5.8475146293640137,True,False,6.2776646614074707,89866,89866,901,True
qseq_ca6cedd13dbbb7b4,length_32_gap_8,4.7908763885498047,True,False,6.7309145927429199,24901,24901,220,True
qseq_0645bf905553893a,length_32_gap_8,9.2364931106567383,True,False,3.9894542694091797,99560,99560,198,True
qseq_c8744816ded69729,length_32_gap_8,8.0965919494628906,True,True,3.837932825088501,102665,102665,102665,True
qseq_a74b1b31e030402d,length_32_gap_8,7.824465274810791,True,False,3.2695071697235107,101585,101585,50292,True
qseq_0733d9be86bc0d85,length_32_gap_8,5.1443138122558594,True,False,8.1258115768432617,150834,150834,119371,True
qseq_f5e59c13a2034a59,length_32_gap_8,5.3437509536743164,True,False,5.2646303176879883,119048,119048,15767,True
qseq_9ec1f65b31f02a58,length_32_gap_8,12.34375,True,False,6.3272037506103516,107243,107243,111870,True
qseq_27ba9a53f6a74265,length_32_gap_8,8.9240274429321289,True,False,6.2272806167602539,110670,110670,82,True
qseq_0a7e2dacb4c2d7b1,length_32_gap_8,8.5966053009033203,True,True,2.9981279373168945,33979,33979,33979,True
qseq_abae61f54686a756,length_32_gap_8,5.6786870956420898,True,False,4.5494527816772461,115727,115727,6,True
qseq_d6f3288a894d70f8,length_32_gap_8,2.5823225975036621,True,False,7.2029910087585449,16590,16590,220,True
qseq_acf084154ac1e635,length_32_gap_8,8.5346050262451172,True,False,5.0265717506408691,37212,37212,220,True
qseq_2b2e2d62a1c2ab3a,length_32_gap_8,-2.1744294166564941,False,False,11.128437995910645,84717,130597,220,True
qseq_d1bf167922e3d74a,length_32_gap_8,8.2056884765625,True,False,4.2509822845458984,71909,71909,10473,True
qseq_8b34d9e8d534572b,length_32_gap_8,3.9345409870147705,True,False,7.7043595314025879,144006,144006,82,True
qseq_6c126a4fdcd11494,length_32_gap_8,6.8542275428771973,True,False,4.9772634506225586,45482,45482,6019,True
qseq_1564947e581896de,length_32_gap_8,10.137386322021484,True,True,1.6169770956039429,585,585,585,True
qseq_fbba0bc00cea36ac,length_32_gap_8,4.7237706184387207,True,False,6.0211539268493652,13630,13630,220,True
qseq_7fb118e07c10add4,length_32_gap_8,3.9475507736206055,True,False,8.3191022872924805,146591,146591,220,True
qseq_5891489d441e6df1,length_32_gap_16,7.4184632301330566,True,False,4.7010908126831055,88127,88127,6716,True
qseq_02327ecde0142850,length_32_gap_16,4.2427372932434082,True,False,4.5429372787475586,68134,68134,1911,True
qseq_b2589246bbcd335c,length_32_gap_16,5.61785888671875,True,False,6.1485958099365234,146767,146767,3925,True
qseq_6eec8980fc7cfd9a,length_32_gap_16,7.824981689453125,True,True,2.9736995697021484,16612,16612,16612,True
qseq_bbce48577f927c75,length_32_gap_16,10.925838470458984,True,False,3.0443148612976074,52703,52703,3,True
qseq_5350d7f53ff6d9f0,length_32_gap_16,1.6538193225860596,True,False,7.4586243629455566,127285,127285,15767,True
qseq_af16c2098ccc3f6e,length_32_gap_16,11.623366355895996,True,True,1.3101353645324707,15829,15829,15829,True
qseq_0cd39005eb0a4665,length_32_gap_16,6.1315498352050781,True,False,4.7176446914672852,127439,127439,4421,True
qseq_7f5a46c83fda9796,length_32_gap_16,6.2683329582214355,True,False,3.4783031940460205,53141,53141,13,True
qseq_08d2031a89d8e782,length_32_gap_16,8.2307233810424805,True,False,4.5009140968322754,39138,39138,1597,True
qseq_d7fb630ffba27065,length_32_gap_16,5.4839916229248047,True,False,4.9565615653991699,90452,90452,220,True
qseq_a6e58d238d1acb31,length_32_gap_16,9.7950420379638672,True,False,4.5883097648620605,83293,83293,220,True
qseq_79abf6906b5eaff4,length_32_gap_16,6.1005229949951172,True,False,5.5056281089782715,71636,71636,288,True
qseq_0d6e0d0fa04e391f,length_32_gap_16,6.7939448356628418,True,False,5.3621950149536133,61034,61034,12,True
qseq_a36a3ab03475ad6a,length_32_gap_16,6.4576296806335449,True,False,6.662351131439209,107609,107609,32664,True
qseq_80e3cc58d0f7d22d,length_32_gap_16,3.9410667419433594,True,True,3.3043239116668701,72634,72634,72634,True
qseq_1fa3737af4aeb490,length_32_gap_16,1.1582474708557129,True,False,5.9705142974853516,148544,148544,132,True
qseq_f03661014ca3328f,length_32_gap_16,5.9750680923461914,True,False,5.6502585411071777,119035,119035,3837,True
qseq_d0dd013862c7f031,length_32_gap_16,3.3039727210998535,True,False,5.2172346115112305,91123,91123,220,True
qseq_7730acf527f4e609,length_32_gap_16,8.9960603713989258,True,False,6.6972508430480957,125116,125116,100044,True
qseq_4efca6c99a8ec9bd,length_32_gap_16,5.0451493263244629,True,False,5.3056087493896484,46406,46406,76565,True
qseq_2ae267d38e78673a,length_32_gap_16,1.2187724113464355,True,False,10.798128128051758,134756,134756,20450,True
qseq_c810feb5c566c4e2,length_32_gap_16,7.7203121185302734,True,False,6.8203768730163574,133999,133999,144665,True
qseq_cfabb3c1d34ecfb2,length_32_gap_16,8.0524272918701172,True,True,3.1053943634033203,99241,99241,99241,True
qseq_4383e229f189ed95,length_32_gap_16,9.3026161193847656,True,True,1.8923283815383911,2907,2907,2907,True
qseq_4ebd5b0c8ff9eeec,length_32_gap_16,7.5710010528564453,True,False,4.6322441101074219,41758,41758,220,True
qseq_87fce17878275dc5,length_32_gap_16,5.6773276329040527,True,False,5.9192147254943848,52868,52868,82,True
qseq_ae37eb8589d2e452,length_32_gap_16,1.3909449577331543,True,False,6.117767333984375,40180,40180,198,True
qseq_d9c19375a60de5b8,length_32_gap_16,-5.4696950912475586,False,False,14.319622993469238,140851,90452,198,True
qseq_c9057782d5898bb4,length_32_gap_16,13.267548561096191,True,True,1.6296912431716919,545,545,545,True
qseq_75a6d4a03efd3f02,length_32_gap_16,6.5683794021606445,True,False,6.0791354179382324,6066,6066,220,True
qseq_732eadfd5040cc5b,length_32_gap_16,10.028803825378418,True,True,3.5985167026519775,74713,74713,74713,True
qseq_32c4803a1449a640,length_32_gap_16,6.2054424285888672,True,False,5.2060117721557617,60195,60195,54,True
qseq_47369b5f2973a157,length_32_gap_16,2.3299996852874756,True,False,7.981511116027832,115909,115909,220,True
qseq_0d4777a632cd6dd5,length_32_gap_16,4.9907503128051758,True,False,4.4740495681762695,80411,80411,220,True
qseq_25b9452ba3872fdf,length_32_gap_16,8.1161613464355469,True,False,5.796147346496582,83923,83923,8,True
qseq_f1cf6f96bba236cd,length_32_gap_16,9.1159496307373047,True,False,3.8590624332427979,86106,86106,2905,True
qseq_61fe471f200ff0e2,length_32_gap_16,6.0472850799560547,True,False,5.7601537704467773,117028,117028,102086,True
qseq_1b0760b3802d122a,length_32_gap_16,6.2613215446472168,True,False,5.0602030754089355,20696,20696,220,True
qseq_14dd76747856e661,length_32_gap_16,6.3924498558044434,True,False,5.8672933578491211,56617,56617,220,True
qseq_92e7a5fcae7e835d,length_32_gap_16,2.6670701503753662,True,False,6.9027566909790039,94723,94723,220,True
qseq_f046445bcf4c927d,length_32_gap_16,11.72978401184082,True,True,0.5434984564781189,971,971,971,True
qseq_247eb2621d1770c5,length_32_gap_16,12.635795593261719,True,True,0.93514108657836914,7280,7280,7280,True
qseq_98d0e6b41dcca0ac,length_32_gap_16,2.733665943145752,True,False,8.2348384857177734,141666,141666,220,True
qseq_cbe09d0597af3232,length_32_gap_16,3.5094192028045654,True,False,6.5314717292785645,55700,55700,220,True
qseq_f92d627d58ee8175,length_32_gap_16,6.0036497116088867,True,True,4.7910857200622559,79508,79508,79508,True
qseq_775f1e6972514e79,length_32_gap_16,10.322690963745117,True,True,3.664247989654541,81568,81568,81568,True
qseq_e5ba9256dad0a584,length_32_gap_16,6.0214195251464844,True,False,5.5489954948425293,100764,100764,220,True
qseq_7c795f727b8a665d,length_32_gap_16,2.5454380512237549,True,False,7.993560791015625,114598,114598,124074,True
qseq_5aabba2fb15dc81c,length_32_gap_16,3.5993905067443848,True,False,3.5280489921569824,25628,25628,42457,True
qseq_96ff9ea0bd266bfc,length_32_gap_16,4.1139731407165527,True,False,7.7974529266357422,95822,95822,220,True
