target,mask_id,mask_bits,pool_id,mean_effect,realized_target_loss,absolute_mean_error,dispersion_penalty,n_prompts
0.86343068687710911,qmask_b0e252c8a061a875,00110011,qpool_c519138426e50658,0.7284509299788624,0.66329880010744091,0.13497975689824671,0.52831904320919421,512
0.86343068687710911,qmask_b52a639547d6a0e9,10000111,qpool_4da0243bdf72a6cd,1.1713219567900524,0.51658195553318365,0.30789126991294324,0.2086906856202404,512
0.86343068687710911,qmask_b996be105c0f3dda,10100110,qpool_0ffd30d33ad8dd0f,1.3440018486580811,0.71064613058479154,0.48057116178097203,0.2300749688038195,512
0.86343068687710911,qmask_ba4de66f5ec66b86,01010110,qpool_6c9ad557921d1966,1.3588676218641922,0.74319889907883407,0.49543693498708308,0.247761964091751,512
0.86343068687710911,qmask_bad2b6dedfcd4ce3,11010101,qpool_bace2709926cfaee,2.6635401233797893,1.8442570949387118,1.8001094365026802,0.044147658436031634,512
0.86343068687710911,qmask_bcbb878aab0fd0e6,10010101,qpool_169a31b6710ef111,1.3580962343839929,0.68636744790956072,0.49466554750688374,0.19170190040267698,512
0.86343068687710911,qmask_bdc01c419cf655bf,01100001,qpool_ff721276bd560c43,1.1661362221930176,0.70630786413858004,0.30270553531590849,0.40360232882267155,512
0.86343068687710911,qmask_bde177d3edcb1ae0,00110110,qpool_0b1792f4952557ee,0.80590349168051034,0.64563089520743233,0.057527195196598768,0.58810370001083356,512
0.86343068687710911,qmask_c76e2148877c5063,11010110,qpool_0ffd30d33ad8dd0f,2.6524768957169726,1.8374852105771424,1.7890462088398635,0.048439001737278886,512
0.86343068687710911,qmask_c7c095a611af1783,00101100,qpool_a6ffe2b653ce5a24,0.70878222933970392,0.7754829390132727,0.15464845753740519,0.62083448147586751,512
0.86343068687710911,qmask_cb0a7c3a10da33f2,11001100,qpool_169a31b6710ef111,2.5639096072409302,1.751050403114732,1.7004789203638211,0.050571482750910945,512
0.86343068687710911,qmask_cbd8bcbf0db11c8c,00110010,qpool_3bc403a0734a65bf,0.65163962449878454,0.65201222961013627,0.21179106237832457,0.44022116723181171,512
0.86343068687710911,qmask_cc0414ee182789c1,01111111,qpool_e3bc02cdca185ab2,2.1668411089340225,1.5238317169932998,1.3034104220569134,0.2204212949363864,512
0.86343068687710911,qmask_cdd694ec938105ff,00011011,qpool_094d56ddcd5f1fe4,0.75837844482157379,0.80659214691331726,0.10505224205553532,0.70153990485778195,512
0.86343068687710911,qmask_d350d740bff94567,00010011,qpool_a6ffe2b653ce5a24,0.41479130648076534,0.59170391927500532,0.44863938039634377,0.14306453887866155,512
0.86343068687710911,qmask_d3a70a2b122bfec6,10110100,qpool_4da0243bdf72a6cd,1.5357698266161606,0.8725454191044264,0.67233913973905146,0.20020627936537494,512
0.86343068687710911,qmask_d474d772a2156911,10111001,qpool_3bc403a0734a65bf,1.828692025388591,1.2146018654730142,0.96526133851148188,0.2493405269615323,512
0.86343068687710911,qmask_d49846da5aa54e5e,01001011,qpool_3bc403a0734a65bf,1.2790283985668793,0.77236959019228379,0.41559771168977022,0.35677187850251357,512
0.86343068687710911,qmask_d79394fce5af8530,11011111,qpool_6c9ad557921d1966,3.2903841841616668,2.4696475178452602,2.4269534972845577,0.042694020560702484,512
0.86343068687710911,qmask_d7d102c2537b80f1,11100110,qpool_04a0d16a2ce1d6ae,2.4982705628499389,1.695610189677609,1.6348398759728298,0.060770313704779255,512
0.86343068687710911,qmask_d9d8505932b1a835,11000100,qpool_59fb93108c625f9c,2.1535914920968935,1.3545848298836063,1.2901608052197844,0.064424024663821911,512
0.86343068687710911,qmask_ddc0ed6fecc12d09,11011011,qpool_bace2709926cfaee,3.0705931494012475,2.2644746623668652,2.2071624625241384,0.057312199842726841,512
0.86343068687710911,qmask_ddede699aac8de6a,11111010,qpool_70bc91001fd21361,3.1610516650252976,2.3522012859120878,2.2976209781481884,0.054580307763899327,512
0.86343068687710911,qmask_e003b3ec0121953b,11011001,qpool_6c9ad557921d1966,2.9340027997968718,2.128533561804943,2.0705721129197627,0.057961448885180289,512
0.86343068687710911,qmask_e217ee83fae37141,11110010,qpool_0ffd30d33ad8dd0f,2.6557967687258497,1.8493777204748767,1.7923660818487406,0.057011638626136119,512
0.86343068687710911,qmask_e28959d82dee3e38,10001110,qpool_4da0243bdf72a6cd,1.3825813269941136,0.74983582910408586,0.51915064011700451,0.23068518898708135,512
0.86343068687710911,qmask_e7b741d3e896dac1,01101010,qpool_c519138426e50658,1.4593830674421042,0.95902639668884149,0.59595238056499511,0.36307401612384638,512
0.86343068687710911,qmask_e8f30cbb6e37ce0d,10101011,qpool_c519138426e50658,1.5752934699412435,0.94232215547526721,0.71186278306413442,0.23045937241113279,512
0.86343068687710911,qmask_e907033eeed311b5,00101010,qpool_094d56ddcd5f1fe4,0.64355513779446483,0.78082216050552233,0.21987554908264428,0.56094661142287805,512
0.86343068687710911,qmask_ecc5bb9003043fc6,10000101,qpool_c519138426e50658,1.0807273811660707,0.4550087971888388,0.21729669428896159,0.23771210289987721,512
0.86343068687710911,qmask_ece46f8d3d79b53f,00011111,qpool_e3bc02cdca185ab2,0.91379167861305177,0.83176480455449564,0.050360991735942662,0.78140381281855298,512
0.86343068687710911,qmask_ecfec3b493d7256a,01100110,qpool_7d29cbb2adc90870,1.3007338811876252,0.74326078205740487,0.43730319431051612,0.30595758774688875,512
0.86343068687710911,qmask_ed854a1bc1c21a23,01111011,qpool_c519138426e50658,1.9779821189003997,1.385287978091128,1.1145514320232905,0.27073654606783748,512
0.86343068687710911,qmask_f61f977e6689b2ed,10001111,qpool_e3bc02cdca185ab2,1.4804851553635672,0.81442423352973492,0.61705446848645806,0.19736976504327686,512
0.86343068687710911,qmask_f820e84b827bfd6b,10101101,qpool_6c9ad557921d1966,1.6521399395423941,0.99683110581645451,0.78870925266528502,0.20812185315116949,512
0.86343068687710911,qmask_f9ff1c9f8ba69f2e,11100101,qpool_ff721276bd560c43,2.5781934462720528,1.7680718266697113,1.7147627593949437,0.053309067274767585,512
0.86343068687710911,qmask_fa363a52954060a1,10110110,qpool_6c9ad557921d1966,1.6502095905598253,0.95882568325214379,0.78677890368271619,0.1720467795694276,512
0.86343068687710911,qmask_fac74048988e3cbb,01010001,qpool_7d29cbb2adc90870,1.1583479508990422,0.63044453324846472,0.29491726402193308,0.33552726922653164,512
0.86343068687710911,qmask_fe024629e8134fa2,11110111,qpool_4da0243bdf72a6cd,3.0202224202221259,2.1992855328549012,2.1567917333450168,0.042493799509884411,512
0.86343068687710911,qmask_fe9b859e1804ec08,00011010,qpool_bace2709926cfaee,0.70458802557550371,0.78817489378161554,0.1588426613016054,0.62933223248001013,512
1.7268613737542182,qmask_03e03e6bad3167c1,00110101,qpool_59fb93108c625f9c,0.78110911161638796,1.1706426371865746,0.94575226213783026,0.22489037504874432,512
1.7268613737542182,qmask_04e99e00df510b89,10100010,qpool_04a0d16a2ce1d6ae,1.168105891556479,0.88577683014045761,0.55875548219773918,0.32702134794271842,512
1.7268613737542182,qmask_05031e6a7405856b,00111110,qpool_ff721276bd560c43,1.1515382962534204,1.2249342134809922,0.57532307750079781,0.64961113598019438,512
1.7268613737542182,qmask_06e53efa12c0c89c,01010011,qpool_4da0243bdf72a6cd,1.2667675270931795,0.8496537458313469,0.4600938466610387,0.3895598991703082,512
1.7268613737542182,qmask_07e4d5ad11974b66,01010100,qpool_c519138426e50658,1.2360670811031014,0.81839016621779592,0.49079429265111685,0.32759587356667907,512
1.7268613737542182,qmask_0cd7ddfc8c2186ca,00110100,qpool_bace2709926cfaee,0.70514048729091883,1.1924331386699123,1.0217208864632994,0.1707122522066129,512
1.7268613737542182,qmask_14432725d56e8049,10011100,qpool_70bc91001fd21361,1.657465138239786,0.96459275199777039,0.069396235514432192,0.8951965164833382,512
1.7268613737542182,qmask_168ecc77c6d9bec7,00100011,qpool_094d56ddcd5f1fe4,0.46551199280656874,1.3466659080077079,1.2613493809476495,0.085316527060058434,512
1.7268613737542182,qmask_17b31d3e8666d651,01011101,qpool_bace2709926cfaee,1.7623814434045926,1.0653476687357397,0.035520069650374353,1.0298275990853654,512
1.7268613737542182,qmask_1d6d1ddc1980f1fe,10111000,qpool_bace2709926cfaee,1.7391383822541684,1.0913968080467384,0.012277008499950171,1.0791197995467883,512
1.7268613737542182,qmask_22c3d94ed895c2d5,10010110,qpool_59fb93108c625f9c,1.3779948428273201,0.74376523128375993,0.34886653092689812,0.39489870035686181,512
1.7268613737542182,qmask_239a2dd293cc8eaf,11000001,qpool_ff721276bd560c43,2.1243782427045517,0.89356946375755797,0.39751686895033345,0.49605259480722452,512
1.7268613737542182,qmask_2678a15f3a1887ca,10110001,qpool_ff721276bd560c43,1.4760047848685645,0.89306083322753693,0.25085658888565376,0.64220424434188317,512
1.7268613737542182,qmask_282cb65c9e54d1f9,01101110,qpool_0b1792f4952557ee,1.6544453725218773,1.0310801119640018,0.072416001232340932,0.95866411073166091,512
1.7268613737542182,qmask_2def687a70c0189d,11100100,qpool_094d56ddcd5f1fe4,2.3986410595243797,1.0905829492021439,0.67177968577016145,0.41880326343198249,512
1.7268613737542182,qmask_30f1d2fade2e7178,01001010,qpool_e3bc02cdca185ab2,1.1769095683703199,0.94318752372419112,0.54995180538389832,0.39323571834029281,512
1.7268613737542182,qmask_31a763e8bc0202e0,00101110,qpool_0ffd30d33ad8dd0f,0.80309577449224889,1.2198252545776995,0.92376559926196933,0.2960596553157302,512
1.7268613737542182,qmask_323b67f1b27b5893,11111100,qpool_70bc91001fd21361,3.2386084526660852,1.794605819224671,1.511747078911867,0.282858740312804,512
1.7268613737542182,qmask_330533bb35dfe50c,10001011,qpool_3bc403a0734a65bf,1.29825533577241,0.86026109806152817,0.42860603798180819,0.43165506007971999,512
1.7268613737542182,qmask_3745eec79815ddf1,10011011,qpool_a6ffe2b653ce5a24,1.687601285520941,0.99098338823841914,0.039260088233277202,0.95172330000514194,512
1.7268613737542182,qmask_39ecce4dbde1e7f4,11001001,qpool_70bc91001fd21361,2.4928785060765222,1.176494214444574,0.76601713232230395,0.41047708212227008,512
1.7268613737542182,qmask_3b86e07f9bac3525,10001010,qpool_6c9ad557921d1966,1.1970709530869499,0.8756161586379676,0.52979042066726834,0.34582573797069927,512
1.7268613737542182,qmask_424f9867dfadb061,10110000,qpool_bace2709926cfaee,1.3647634562803432,0.88790392238934146,0.36209791747387499,0.52580600491546647,512
1.7268613737542182,qmask_427363983d4a675f,11011110,qpool_169a31b6710ef111,3.1862844168790616,1.722642356684446,1.4594230431248434,0.2632193135596026,512
1.7268613737542182,qmask_47a8b0e6e63f5071,10111110,qpool_c519138426e50658,2.0418868507258594,1.1382075061474097,0.31502547697164118,0.82318202917576855,512
1.7268613737542182,qmask_494f47beb25cae41,11111001,qpool_6c9ad557921d1966,3.1456068953848444,1.7306167892520534,1.4187455216306262,0.31187126762142725,512
1.7268613737542182,qmask_4cc030241e0f1e44,01100010,qpool_7d29cbb2adc90870,1.1169555995147675,0.95233590739007923,0.60990577423945069,0.34243013315062854,512
1.7268613737542182,qmask_4dc7fd92c7b096a2,11101001,qpool_04a0d16a2ce1d6ae,2.7276042170124128,1.3852841658981561,1.0007428432581946,0.38454132263996144,512
1.7268613737542182,qmask_4f926e356a625a67,01111100,qpool_0ffd30d33ad8dd0f,1.9498111478751525,1.191911730567881,0.22294977412093431,0.96896195644694672,512
1.7268613737542182,qmask_5106913f39c2ea0e,01100101,qpool_4da0243bdf72a6cd,1.3356919153593481,0.90540505193439458,0.39116945839487016,0.51423559353952442,512
1.7268613737542182,qmask_514b410bbe7f097e,11010111,qpool_094d56ddcd5f1fe4,2.791066549369134,1.350560140061134,1.0642051756149158,0.28635496444621822,512
1.7268613737542182,qmask_527883050feb9009,11001011,qpool_70bc91001fd21361,2.5983999788295478,1.2456768263646154,0.87153860507532954,0.37413822128928587,512
1.7268613737542182,qmask_55cbf5fefb67a9c9,10010100,qpool_169a31b6710ef111,1.2625266911927611,0.75625928666977416,0.46433468256145716,0.291924604108317,512
1.7268613737542182,qmask_56332775d253c008,10100101,qpool_04a0d16a2ce1d6ae,1.3771057435078546,0.82708936952985823,0.34975563024636358,0.47733373928349465,512
1.7268613737542182,qmask_581f449a19375ab8,00011100,qpool_59fb93108c625f9c,0.74419685988686979,1.2708759456108965,0.98266451386734843,0.28821143174354802,512
1.7268613737542182,qmask_58970516f324daa1,11011000,qpool_a6ffe2b653ce5a24,2.8196284897858277,1.444149263982581,1.0927671160316095,0.35138214795097156,512
1.7268613737542182,qmask_58d4e1dd95e5c5b0,00111111,qpool_4da0243bdf72a6cd,1.2108201982919127,1.2372801766296107,0.51604117546230555,0.7212390011673051,512
1.7268613737542182,qmask_5a3f155888c60ff4,10001001,qpool_a6ffe2b653ce5a24,1.2026978967478499,0.90189061381261126,0.52416347700636834,0.37772713680624292,512
1.7268613737542182,qmask_5febbac13cd7abee,00010110,qpool_6c9ad557921d1966,0.50459148501977324,1.2469150339011321,1.222269888734445,0.024645145166687144,512
1.7268613737542182,qmask_6227c96ae46c75f8,01111001,qpool_e3bc02cdca185ab2,1.856147114536725,1.2002102310816554,0.12928574078250676,1.0709244902991486,512
