seed,gamma,archetype_index,x1,x2,estimator,direction_provider,relative_offset,direction_support_fraction,z0,zhat0,target_ref,initial_true_error,initial_observer_error,initial_mismatch,observer_gain,true_symmetric_gain,rho_measured,observer_pole,certificate_final_error,pole_only_final_error,bias_only_final_error,actual_final_error,shadow_final_error,certificate_residual,actual_integrated_squared_error,shadow_integrated_squared_error,final_suffix_value,final_shadow_value,final_suffix_shadow_abs_gap,final_suffix_move_abs,scalar_displacement,residual_displacement_l2,direction_norm,max_abs_action,would_clip_fraction,clean_archetype_count,clean_pairwise_distance_count,clean_pairwise_nonzero_distance_count,clean_pairwise_distance_median,clean_pairwise_distance_max,clean_pairwise_median_degenerate,clean_pairwise_max_degenerate,residual_displacement_over_clean_pairwise_median,residual_displacement_over_clean_pairwise_max
0,1.15,0,0,0,lifted_interaction,first_order,0.25,1.0000000185807598,-0.0038321539759635925,-0.0038321223609858457,0.2461678460240364,0.25,0.24999996838502225,-3.161497774684108e-08,-0.3483341343220689,-0.05235791206359863,-0.8496905502370645,1.1219169470127242,0.4234490775739054,1.403946562211725,1.4039465938267028,0.49108824878931046,0.4234490548073262,0.06763917121540508,1.7883411455302387,1.6272610377972447,-0.24492040276527405,-0.17728120878328982,0.06763919398198423,0.24108824878931046,3.312757288652752,4.456290563293633,1.3451907806701828,0.43798359526034075,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.935875630656965,0.7546955518517946
0,1.15,0,0,0,lifted_interaction,first_order,0.5,1.0000000185807598,-0.0038321539759635925,-0.0038321223609858457,0.4961678460240364,0.5,0.49999996838502225,-3.161497774684108e-08,-0.3483341343220689,-0.05235791206359863,-0.8496905502370645,1.1219169470127242,0.846898177082168,2.8078933019664296,2.8078933335814074,1.0607411935925484,0.8468981683125878,0.2138430165103804,8.040110138988004,6.509044539703181,-0.564573347568512,-0.35073032228855133,0.21384302527996063,0.5607411935925484,6.625515698395573,8.912582634667293,1.3451907806701828,0.8759673634243289,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,1.8717515780292173,1.509391359104639
0,1.15,0,0,0,lifted_interaction,lifted_interaction,-0.5,1.0000000041567096,-0.0038321539759635925,-0.0038321223609858457,-0.5038321539759636,-0.5,-0.5000000316149777,-3.161497774684108e-08,0.8499999999999999,0.25579214096069336,-0.6990680694580078,0.7025000000000001,-0.35028761192661345,-0.002504176642899365,-0.0025041450279216183,-0.35750123113393784,-0.3502876137062943,-0.007213619207324384,2.4120934356486403,2.351805785414502,-0.14633092284202576,-0.1535445402696693,0.007213617427643537,0.14249876886606216,-0.5852892341860944,0.7896521158111889,1.3491656256231714,0.1750000110652422,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.16583662159996096,0.13373161620605806
0,1.15,0,0,0,lifted_interaction,lifted_interaction,-0.25,1.0000000041567096,-0.0038321539759635925,-0.0038321223609858457,-0.2538321539759636,-0.25,-0.25000003161497775,-3.161497774684108e-08,0.8499999999999999,0.25579214096069336,-0.6990680694580078,0.7025000000000001,-0.17514380123015322,-0.0012520884006191663,-0.0012520567856414194,-0.17700210958719254,-0.1751437957581244,-0.0018583083570393177,0.5956668641734997,0.5879513882994725,-0.07683004438877106,-0.07868835821783919,0.001858313829068134,0.07299789041280746,-0.2926446604681982,0.39482611642585724,1.3491656256231714,0.0875000110652422,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.08291832308995285,0.06686581801373423
0,1.15,0,0,0,lifted_interaction,lifted_interaction,0.25,1.0000000041567096,-0.0038321539759635925,-0.0038321223609858457,0.2461678460240364,0.25,0.24999996838502225,-3.161497774684108e-08,0.8499999999999999,0.25579214096069336,-0.6990680694580078,0.7025000000000001,0.17514382016276728,0.001252088083941231,0.001252119698918978,0.17316967248916626,0.17514381929793257,-0.0019741476736010177,0.5798738484274617,0.5879515251941254,0.07299817353487015,0.07102402672610383,0.001974146808766314,0.07683032751083374,0.29264456844110115,0.39482599226606124,1.3491656256231714,0.08749998893475779,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.08291829701487409,0.06686579698663905
0,1.15,0,0,0,lifted_interaction,lifted_interaction,0.5,1.0000000041567096,-0.0038321539759635925,-0.0038321223609858457,0.4961678460240364,0.5,0.49999996838502225,-3.161497774684108e-08,0.8499999999999999,0.25579214096069336,-0.6990680694580078,0.7025000000000001,0.35028763085922754,0.0025041763262214295,0.0025042079411991764,0.3421345725655556,0.35028761206462666,-0.008153058293671966,2.2855890818506026,2.3518058156986354,0.15403327345848083,0.14588023395940977,0.008153039499071063,0.15786542743444443,0.5852892406040697,0.7896521244701007,1.3491656256231714,0.17499998893475777,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.16583662341843858,0.13373161767248898
0,1.15,1,0,1,first_order,first_order,-0.5,1.0000000185807598,0.24654021859169006,0.5068086924006481,-0.25345978140830994,-0.5,-0.760268473808958,-0.260268473808958,0.8499999999999999,-0.04023253917694092,-1.0473323990316952,0.7025000000000001,-0.5358051035353191,-0.0038076928681300298,0.25646078094082797,-0.5385515987873077,-0.5358051100868713,-0.0027464952519886676,4.504113896304847,4.4698327054011,0.2850918173789978,0.2823453286785613,0.002746488700436478,0.03855159878730774,-0.8899540227725115,1.1971579466539244,1.3451907806701828,0.26609396583313527,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.25141784010885065,0.20274480857369806
0,1.15,1,0,1,first_order,first_order,-0.25,1.0000000185807598,0.24654021859169006,0.5068086924006481,-0.0034597814083099365,-0.25,-0.510268473808958,-0.260268473808958,0.8499999999999999,-0.04023253917694092,-1.0473323990316952,0.7025000000000001,-0.27403126811770173,-0.002555604625849831,0.2577128691831082,-0.27540403604507446,-0.274031269067275,-0.0013727679273727311,1.168002635417957,1.1593459019292172,0.2719442546367645,0.27057148765896505,0.0013727669777994778,0.025404036045074463,-0.5973092814646015,0.8034949386349133,1.3451907806701828,0.1785939658331353,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.16874378403836593,0.13607596890518187
0,1.15,1,0,1,first_order,first_order,0.25,1.0000000185807598,0.24654021859169006,0.5068086924006481,0.49654021859169006,0.25,-0.010268473808958012,-0.260268473808958,0.8499999999999999,-0.04023253917694092,-1.0473323990316952,0.7025000000000001,0.24951640271753284,-5.142814128943397e-05,0.26021704566766857,0.2495158314704895,0.2495164079648449,-5.712470433349992e-07,0.99692495415972,0.9969284121219011,0.24702438712120056,0.24702381062684517,5.764943553920876e-07,0.00048416852951049805,-0.0120199233020887,0.01616909001033242,1.3451907806701828,0.003593965833135304,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.0033957070562707814,0.0027383179204701928
0,1.15,1,0,1,first_order,first_order,0.5,1.0000000185807598,0.24654021859169006,0.5068086924006481,0.7465402185916901,0.5,0.239731526191042,-0.260268473808958,0.8499999999999999,-0.04023253917694092,-1.0473323990316952,0.7025000000000001,0.5112902381351502,0.0012006601009907647,0.2614691339099488,0.5109120905399323,0.5112902387322946,-0.00037814759521792585,4.140620567887979,4.14499764124121,0.2356281280517578,0.23524997985939544,0.00037814819236237085,0.010912090539932251,0.2806245631835631,0.3774935752241263,1.3451907806701828,0.0839060341668647,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.0792782770252571,0.0639304636957325
0,1.15,1,0,1,first_order,lifted_interaction,-0.5,1.0000000041567096,0.24654021859169006,0.5068086924006481,-0.25345978140830994,-0.5,-0.760268473808958,-0.260268473808958,-0.35039573005152913,0.3254935145378113,-1.9289311673117258,1.1226385055180352,2.798274253924686,-4.310880585866415,-4.050612112057457,0.9554057419300079,2.7982742690289277,-1.842868511994678,4.389329636092959,24.459882941865295,-1.2088655233383179,-3.0517340504372377,1.8428685270989198,1.455405741930008,-10.133148962160904,13.671296259066606,1.3491656256231714,1.343984061067223,0.2,4,6,6,4.761626884295952,5.904752654708569,False,False,2.87113975774858,2.315303799925444
0,1.15,1,0,1,first_order,lifted_interaction,-0.25,1.0000000041567096,0.24654021859169006,0.5068086924006481,-0.0034597814083099365,-0.25,-0.510268473808958,-0.260268473808958,-0.35039573005152913,0.3254935145378113,-1.9289311673117258,1.1226385055180352,1.9636987494978495,-2.8933285189403626,-2.633060045131405,0.9873854219913483,1.9636988441948278,-0.9763133275065012,4.156538673191257,12.46810921035054,-0.9908452033996582,-1.9671586256031377,0.9763134222034795,1.2373854219913483,-6.8010536165004645,9.175747757402581,1.3491656256231714,0.9020401695842154,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,1.927019478923178,1.5539597158376572
0,1.15,1,0,1,first_order,lifted_interaction,0.25,1.0000000041567096,0.24654021859169006,0.5068086924006481,0.49654021859169006,0.25,-0.010268473808958012,-0.260268473808958,-0.35039573005152913,0.3254935145378113,-1.9289311673117258,1.1226385055180352,0.29454774064417755,-0.058224385088257856,0.20204408872070015,0.29401469230651855,0.2945479532983779,-0.0005330483376589923,1.1385525691948386,1.1396639847915637,0.2025255262851715,0.20199226529331216,0.0005332609918593523,0.044014692306518555,-0.13686279851576877,0.18465058318406524,1.3491656256231714,0.018152451288664283,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.038778885383281655,0.03127151872091054
0,1.15,1,0,1,first_order,lifted_interaction,0.5,1.0000000041567096,0.24654021859169006,0.5068086924006481,0.7465402185916901,0.5,0.239731526191042,-0.260268473808958,-0.35039573005152913,0.3254935145378113,-1.9289311673117258,1.1226385055180352,-0.5400277637826585,1.3593276818377946,1.6195961556467526,-0.6408221423625946,-0.5400277024502778,-0.10079437857993612,2.1071726037656253,1.8029937369896993,1.3873623609542847,1.2865679210419678,0.10079443991231685,1.1408221423625946,3.195233256573725,4.310898875617253,1.3491656256231714,0.42379152319040414,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.905341594452682,0.7300727274629625
0,1.15,1,0,1,lifted_interaction,first_order,-0.5,1.0000000185807598,0.24654021859169006,0.24654025939345714,-0.25345978140830994,-0.5,-0.5000000408017671,-4.0801767076104056e-08,-0.3483341343220689,-0.04023253917694092,-0.8845001531209629,1.1219169470127242,-0.7665613652488124,-2.807893708643441,-2.8078936678416735,-0.7231732308864594,-0.7665613485229794,0.043388134362353004,5.7978615689376145,5.8489547231394035,0.4697134494781494,0.5131015671146695,0.04338811763652006,0.22317323088645935,-6.6255164097561545,8.912583591582989,1.3451907806701828,0.8759674359682931,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,1.8717517789932405,1.5093915211631963
0,1.15,1,0,1,lifted_interaction,first_order,-0.25,1.0000000185807598,0.24654021859169006,0.24654025939345714,-0.0034597814083099365,-0.25,-0.2500000408017671,-4.0801767076104056e-08,-0.3483341343220689,-0.04023253917694092,-0.8845001531209629,1.1219169470127242,-0.38328069350058014,-1.4039469688887363,-1.4039469280869692,-0.39075571298599243,-0.38328069353362104,-0.007475019485412293,1.5050567766411547,1.4622387559399421,0.3872959315776825,0.3798209121253111,0.00747501945237139,0.14075571298599243,-3.312758683896597,4.45629244016279,1.3451907806701828,0.43798378576998487,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.9358760248224892,0.7546958697091659
0,1.15,1,0,1,lifted_interaction,first_order,0.25,1.0000000185807598,0.24654021859169006,0.24654025939345714,0.49654021859169006,0.25,0.24999995919823292,-4.0801767076104056e-08,-0.3483341343220689,-0.04023253917694092,-0.8845001531209629,1.1219169470127242,0.38328064999588474,1.4039465106206732,1.4039465514224403,0.3789592757821083,0.38328066740069516,-0.00432137421377643,1.3928167314046207,1.462238642880045,0.11758094280958176,0.1132595511909949,0.004321391618586856,0.1289592757821083,3.3127580343495775,4.456291566398129,1.3451907806701828,0.4379837053533762,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.9358758413212023,0.7546957217326608
0,1.15,1,0,1,lifted_interaction,first_order,0.5,1.0000000185807598,0.24654021859169006,0.24654025939345714,0.7465402185916901,0.5,0.4999999591982329,-4.0801767076104056e-08,-0.3483341343220689,-0.04023253917694092,-0.8845001531209629,1.1219169470127242,0.7665613217441174,2.807893250375378,2.8078932911771455,0.9680116474628448,0.7665612990069388,0.20145032571872745,6.570038026659521,5.848954340257544,-0.22147142887115479,-0.02002108041524875,0.20145034845590604,0.46801164746284485,6.625515179010056,8.912581935994684,1.3451907806701828,0.8759672580822089,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,1.871751431299407,1.5093912407808667
0,1.15,1,0,1,lifted_interaction,lifted_interaction,-0.5,1.0000000041567096,0.24654021859169006,0.24654025939345714,-0.25345978140830994,-0.5,-0.5000000408017671,-4.0801767076104056e-08,0.8499999999999999,0.3254935145378113,-0.6170664534849278,0.7025000000000001,-0.3094921443786832,-0.0025041766889100487,-0.0025041358871429726,-0.3191735967993736,-0.30949215091943344,-0.009681452420690406,2.063732331802246,1.9911999451594542,0.06571381539106369,0.0560323695111235,0.009681445879940187,0.18082640320062637,-0.585289231802608,0.789652112595471,1.3491656256231714,0.17500001428061845,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.1658366209246208,0.13373161566145983
0,1.15,1,0,1,lifted_interaction,lifted_interaction,-0.25,1.0000000041567096,0.24654021859169006,0.24654025939345714,-0.0034597814083099365,-0.25,-0.2500000408017671,-4.0801767076104056e-08,0.8499999999999999,0.3254935145378113,-0.6170664534849278,0.7025000000000001,-0.1547460644162851,-0.00125208844662985,-0.001252047644862774,-0.15718060731887817,-0.1547460471107474,-0.0024345429025930676,0.5068546695890275,0.4977999364287303,0.15372082591056824,0.15128626570243747,0.002434560208130765,0.09281939268112183,-0.29264470299664697,0.3948261738037784,1.3491656256231714,0.08750001428061847,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.08291833514001946,0.06686582773097803
0,1.15,1,0,1,lifted_interaction,lifted_interaction,0.25,1.0000000041567096,0.24654021859169006,0.24654025939345714,0.49654021859169006,0.25,0.24999995919823292,-4.0801767076104056e-08,0.8499999999999999,0.3254935145378113,-0.6170664534849278,0.7025000000000001,0.15474609550851118,0.0012520880379305473,0.0012521288396976234,0.15231767296791077,0.1547460899294072,-0.002428422540600411,0.488882733828504,0.4978000732380634,0.3442225456237793,0.34179412866228287,0.002428416961496427,0.09768232703208923,0.2926445714466841,0.39482599632109044,1.3491656256231714,0.08749998571938152,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.08291829786647992,0.06686579767337895
0,1.15,1,0,1,lifted_interaction,lifted_interaction,0.5,1.0000000041567096,0.24654021859169006,0.24654025939345714,0.7465402185916901,0.5,0.4999999591982329,-4.0801767076104056e-08,0.8499999999999999,0.3254935145378113,-0.6170664534849278,0.7025000000000001,0.30949217547090935,0.002504176280210746,0.002504217081977822,0.2998867332935333,0.30949215934373786,-0.009605442177376022,1.9209819902948464,1.991200169239024,0.44665348529815674,0.4370480592479522,0.009605426050204535,0.20011326670646667,0.5852892059209726,0.7896520776768582,1.3491656256231714,0.17499998571938152,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.16583661359128418,0.13373160974781453
0,1.15,2,1,0,first_order,first_order,-0.5,1.0000000185807598,0.3520239293575287,0.617690754716951,-0.1479760706424713,-0.5,-0.7656668253594223,-0.2656668253594223,0.8499999999999999,-0.12169837951660156,-1.1431745641371784,0.7025000000000001,-0.6090749782391529,-0.0038347297181461557,0.2618320956412762,-0.5993069112300873,-0.6090749875740915,0.009768067009065629,5.391183951519195,5.522296720268036,0.45133084058761597,0.46109891693162014,0.009768076344004173,0.09930691123008728,-0.8962731304011481,1.205658351978029,1.3451907806701828,0.2679833888757978,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.2532030294003803,0.20418439560150123
0,1.15,2,1,0,first_order,first_order,-0.25,1.0000000185807598,0.3520239293575287,0.617690754716951,0.10202392935752869,-0.25,-0.5156668253594223,-0.2656668253594223,0.8499999999999999,-0.12169837951660156,-1.1431745641371784,0.7025000000000001,-0.3234606043932081,-0.002582641475865957,0.26308418388355637,-0.31926003098487854,-0.3234605972314701,0.004200573408329578,1.4984978990910411,1.5284556686550141,0.4212839603424072,0.42548452658899877,0.004200566246591542,0.06926003098487854,-0.6036283927794529,0.81199534891768,1.3451907806701828,0.1804833888757978,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.17052897437127534,0.13751555677275973
0,1.15,2,1,0,first_order,first_order,0.25,1.0000000185807598,0.3520239293575287,0.617690754716951,0.6020239293575287,0.25,-0.01566682535942232,-0.2656668253594223,0.8499999999999999,-0.12169837951660156,-1.1431745641371784,0.7025000000000001,0.24776814329868163,-7.846499130555975e-05,0.2655883603681168,0.24777135252952576,0.24776814305007672,3.20923084412561e-06,0.9858869455311527,0.9858686495941213,0.35425257682800293,0.35425578630745197,3.2094794490400425e-06,0.002228647470474243,-0.01833924953469744,0.024669789398484937,1.3451907806701828,0.0054833888757978115,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.005180958104854237,0.004177954749520752
0,1.15,2,1,0,first_order,first_order,0.5,1.0000000185807598,0.3520239293575287,0.617690754716951,0.8520239293575287,0.5,0.23433317464057768,-0.2656668253594223,0.8499999999999999,-0.12169837951660156,-1.1431745641371784,0.7025000000000001,0.5333825171446265,0.001173623250974639,0.26684044861039696,0.534095823764801,0.5333825086110229,0.0007133066201745475,4.445799998515771,4.4371224804674885,0.31792810559272766,0.31864142074650575,0.0007133151537780935,0.034095823764801025,0.27430528445507407,0.3689929397380777,1.3451907806701828,0.08201661112420218,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.0774930393968986,0.06249083768882939
0,1.15,2,1,0,first_order,lifted_interaction,-0.5,1.0000000041567096,0.3520239293575287,0.617690754716951,-0.1479760706424713,-0.5,-0.7656668253594223,-0.2656668253594223,-0.35039573005152913,0.3193676471710205,-1.9114484560758043,1.1226385055180352,2.7591788430011377,-4.341490363459831,-4.075823538100409,1.1199918687343597,2.7591788282828142,-1.639186974266778,5.979835468241963,23.748164290962624,-1.267967939376831,-2.9071548989252856,1.6391869595484545,1.6199918687343597,-10.205100163253332,13.768370346302811,1.3491656256231714,1.3535271033724228,0.2,4,6,6,4.761626884295952,5.904752654708569,False,False,2.8915265057225468,2.3317437920661477
0,1.15,2,1,0,first_order,lifted_interaction,-0.25,1.0000000041567096,0.3520239293575287,0.617690754716951,0.10202392935752869,-0.25,-0.5156668253594223,-0.2656668253594223,-0.35039573005152913,0.3193676471710205,-1.9114484560758043,1.1226385055180352,1.9450153142132738,-2.923938296533779,-2.6582714711743565,1.133831113576889,1.9450154171369842,-0.8111842006363847,5.40815028418152,12.220304668270618,-1.0318071842193604,-1.8429914877794555,0.8111843035600952,1.383831113576889,-6.873004941422759,9.272822011705786,1.3491656256231714,0.9115832392100331,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,1.9474062619832622,1.5703997362720097
0,1.15,2,1,0,first_order,lifted_interaction,0.25,1.0000000041567096,0.3520239293575287,0.617690754716951,0.6020239293575287,0.25,-0.01566682535942232,-0.2656668253594223,-0.35039573005152913,0.3193676471710205,-1.9114484560758043,1.1226385055180352,0.3166882566375442,-0.08883416268167442,0.1768326626777479,0.31619352102279663,0.316688332035594,-0.0004947356147475546,1.2134447709467953,1.2145142023631572,0.28583040833473206,0.2853355973219347,0.0004948110127973582,0.06619352102279663,-0.2088136748550569,0.28172423227449633,1.3491656256231714,0.027695472965468725,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.05916554134126612,0.04771143665939059
0,1.15,2,1,0,first_order,lifted_interaction,0.5,1.0000000041567096,0.3520239293575287,0.617690754716951,0.8520239293575287,0.5,0.23433317464057768,-0.2656668253594223,-0.35039573005152913,0.3193676471710205,-1.9114484560758043,1.1226385055180352,-0.49747527215032017,1.328717904244378,1.5943847296038003,-0.4152611792087555,-0.49747523493678814,0.08221409294156468,1.6110208441261245,1.7365860929265033,1.2672851085662842,1.3494991642943168,0.08221405572803264,0.9152611792087555,3.1232820348976764,4.213824760610335,1.3491656256231714,0.4142484246964343,0.0,4,6,6,4.761626884295952,5.904752654708569,False,False,0.8849548406465254,0.7136327306191473
