comparison_id,unordered_name_pair_id,pool_id,reference_minus_direct_loss,reference_loss,direct_risk_loss
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_26,-0.16691362857818604,0.5953132510185242,0.7622268795967102
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_27,-0.17217695713043213,0.7062363624572754,0.8784133195877075
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_28,0.018924474716186523,0.7362511157989502,0.7173266410827637
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_29,0.7464264631271362,1.2650325894355774,0.5186061263084412
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_30,-0.14691823720932007,0.5908228754997253,0.7377411127090454
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_31,0.41642946004867554,0.980956494808197,0.5645270347595215
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_32,0.42179685831069946,1.4770629405975342,1.0552660822868347
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_33,0.0,0.5376099944114685,0.5376099944114685
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_34,0.5997108817100525,1.2171216011047363,0.6174107193946838
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_35,0.9708196520805359,1.5091216564178467,0.5383020043373108
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_36,0.39351290464401245,0.9484819173812866,0.5549690127372742
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_37,0.33236396312713623,1.0397245287895203,0.707360565662384
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_38,0.4586230516433716,0.987359881401062,0.5287368297576904
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_39,0.05144530534744263,0.8230134844779968,0.7715681791305542
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_40,0.0,0.36059170961380005,0.36059170961380005
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_41,-0.39965975284576416,0.34233570098876953,0.7419954538345337
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_42,0.8777876496315002,1.3442646861076355,0.46647703647613525
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_43,0.36673128604888916,1.220280110836029,0.8535488247871399
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_44,0.0,0.5221423506736755,0.5221423506736755
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_45,0.0,0.688682496547699,0.688682496547699
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_46,0.26858067512512207,0.8746914863586426,0.6061108112335205
H1a_estimand,phase7_pair_0c18e66c6fc56274,phase07_action_pool_47,0.0,0.6231200098991394,0.6231200098991394
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_00,0.015945792198181152,0.7901145219802856,0.7741687297821045
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_01,0.14284932613372803,0.8756744265556335,0.7328251004219055
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_02,0.10555881261825562,0.7381573915481567,0.6325985789299011
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_03,-0.3882023096084595,0.910274863243103,1.2984771728515625
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_04,0.4256221055984497,1.1317290663719177,0.706106960773468
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_05,0.08979165554046631,1.3322731256484985,1.2424814701080322
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_06,0.8501990437507629,1.4809861779212952,0.6307871341705322
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_07,0.031055361032485962,0.8759097158908844,0.8448543548583984
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_08,0.3446803092956543,0.8404200673103333,0.49573975801467896
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_09,0.8661273717880249,1.363873541355133,0.4977461695671081
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_10,-0.3231300115585327,1.0638721585273743,1.387002170085907
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_11,0.04917728900909424,0.8276333808898926,0.7784560918807983
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_12,0.4228089451789856,1.1436610221862793,0.7208520770072937
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_13,-0.4462239444255829,0.9069042801856995,1.3531282246112823
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_14,0.42051786184310913,1.176119863986969,0.7556020021438599
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_15,0.16527235507965088,1.0586769580841064,0.8934046030044556
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_16,0.7369860410690308,1.5166831612586975,0.7796971201896667
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_17,0.0764303207397461,0.8687951564788818,0.7923648357391357
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_18,-0.3105553388595581,1.0619595050811768,1.3725148439407349
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_19,-0.18813061714172363,0.8239543437957764,1.0120849609375
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_20,0.39369362592697144,0.956451416015625,0.5627577900886536
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_21,0.0,1.2253409028053284,1.2253409028053284
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_22,0.0,1.043528437614441,1.043528437614441
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_23,-0.23070037364959717,0.7092049717903137,0.9399053454399109
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_24,0.2387065589427948,0.8627388775348663,0.6240323185920715
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_25,0.1526908576488495,1.0160716474056244,0.8633807897567749
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_26,-0.41489094495773315,0.601311206817627,1.01620215177536
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_27,-0.1975703239440918,0.6093481183052063,0.8069184422492981
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_28,0.04937043786048889,0.8571533858776093,0.8077829480171204
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_29,-0.19798415899276733,0.8610276579856873,1.0590118169784546
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_30,0.07919317483901978,0.7552043199539185,0.6760111451148987
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_31,0.29996174573898315,0.9612230062484741,0.661261260509491
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_32,0.31284964084625244,1.299712896347046,0.9868632555007935
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_33,0.0,0.9379933476448059,0.9379933476448059
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_34,0.054382264614105225,1.1896145939826965,1.1352323293685913
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_35,0.5922707319259644,1.0652312636375427,0.47296053171157837
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_36,-0.1100812554359436,0.7953793406486511,0.9054605960845947
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_37,0.0019849538803100586,1.0494352579116821,1.047450304031372
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_38,0.14946609735488892,1.3464320600032806,1.1969659626483917
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_39,0.29149460792541504,1.2638128995895386,0.9723182916641235
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_40,0.0,0.6639770865440369,0.6639770865440369
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_41,-0.2906684875488281,0.770666241645813,1.0613347291946411
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_42,0.44727373123168945,1.0708085894584656,0.6235348582267761
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_43,0.28964632749557495,1.01407128572464,0.7244249582290649
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_44,0.0,1.0977212190628052,1.0977212190628052
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_45,0.0,1.0202897787094116,1.0202897787094116
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_46,0.5449897348880768,1.2301342487335205,0.6851445138454437
H1a_estimand,phase7_pair_267ca827d088ceea,phase07_action_pool_47,0.0,0.8639234304428101,0.8639234304428101
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_00,-0.022507905960083008,0.7149286270141602,0.7374365329742432
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_01,-0.31769275665283203,0.8150827884674072,1.1327755451202393
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_02,-0.48067563772201544,0.3644238710403442,0.8450995087623596
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_03,0.07595419883728027,0.6241099238395691,0.5481557250022888
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_04,0.6049206852912903,1.2765305042266846,0.6716098189353943
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_05,0.703549861907959,1.4812843799591064,0.7777345180511475
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_06,0.3240118622779846,0.9076793193817139,0.5836674571037292
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_07,0.21270072460174572,0.9015177488327027,0.688817024230957
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_08,0.33805251121520996,0.7961297035217285,0.45807719230651855
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_09,-0.007489740848541149,0.5866666436195375,0.5941563844680786
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_10,0.3228355050086975,0.9001391530036926,0.5773036479949951
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_11,0.11481988430023193,0.7265071868896484,0.6116873025894165
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_12,-0.01533973217010498,0.6421642303466797,0.6575039625167847
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_13,-0.15103876590728765,0.478856086730957,0.6298948526382446
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_14,0.2833364009857178,1.1823854446411133,0.8990490436553955
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_15,-0.10639744997024536,0.7151498198509216,0.821547269821167
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_16,-0.15186262130737305,0.7757952213287354,0.9276578426361084
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_17,0.33010613918304443,0.9908232688903809,0.6607171297073364
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_18,-0.17032134532928467,0.6371145844459534,0.807435929775238
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_19,-0.2396470308303833,0.6768633127212524,0.9165103435516357
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_20,0.5511243939399719,1.0623372793197632,0.5112128853797913
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_21,0.0,1.0393542647361755,1.0393542647361755
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_22,0.0,0.919542133808136,0.919542133808136
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_23,-0.050553858280181885,0.7083737254142761,0.758927583694458
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_24,0.40904349088668823,0.8450364470481873,0.435992956161499
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_25,-0.3180561661720276,0.7307731509208679,1.0488293170928955
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_26,0.25134843587875366,0.7093794941902161,0.4580310583114624
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_27,-0.2082957625389099,0.5624396800994873,0.7707354426383972
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_28,0.5745039582252502,0.9030078649520874,0.32850390672683716
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_29,0.09824556112289429,1.4469172954559326,1.3486717343330383
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_30,0.19665324687957764,0.8911636471748352,0.6945104002952576
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_31,-0.0876047015190124,0.4765838980674744,0.5641885995864868
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_32,-0.05114638805389404,0.8363775014877319,0.887523889541626
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_33,0.0,0.508306086063385,0.508306086063385
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_34,-0.17427653074264515,0.6894167661666871,0.8636932969093323
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_35,0.40840673446655285,0.9122727513313293,0.5038660168647765
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_36,-0.16851776838302612,0.6869996786117554,0.8555174469947815
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_37,-0.3726285696029663,0.7116312980651855,1.0842598676681519
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_38,0.6471865773200989,1.4857555031776428,0.838568925857544
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_39,-0.41223442554473877,0.5488959550857544,0.9611303806304932
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_40,0.0,0.6860916614532471,0.6860916614532471
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_41,-0.045733511447906494,0.8817712664604187,0.9275047779083252
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_42,0.27209872007369995,0.9091958403587341,0.6370971202850342
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_43,0.09103965759277344,0.8218966126441956,0.7308569550514221
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_44,0.0,1.378479242324829,1.378479242324829
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_45,0.0,0.7478049397468567,0.7478049397468567
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_46,-0.30099040269851685,0.5698987245559692,0.8708891272544861
H1a_estimand,phase7_pair_278ff35d65d5552a,phase07_action_pool_47,0.0,0.7242408394813538,0.7242408394813538
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_00,0.5075572729110718,1.2737459540367126,0.7661886811256409
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_01,0.47201067209243774,1.2060630321502686,0.7340523600578308
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_02,0.6520119309425354,1.0202929377555847,0.3682810068130493
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_03,0.5164721012115479,0.9957233667373657,0.47925126552581787
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_04,0.3256022334098816,0.8354286551475525,0.5098264217376709
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_05,-0.19796255230903625,0.6485902369022369,0.8465527892112732
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_06,0.09024012088775635,0.921000063419342,0.8307599425315857
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_07,-0.5414016246795654,0.5227285623550415,1.064130187034607
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_08,0.1294461488723756,0.8366903066635133,0.7072441577911377
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_09,0.4980200529098511,0.8478423357009888,0.3498222827911377
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_10,0.21739065647125244,0.9551898241043091,0.7377991676330566
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_11,-0.2457941770553589,0.6450570225715637,0.8908511996269226
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_12,-0.16013497114181519,0.6901893615722656,0.8503243327140808
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_13,-0.5867519974708557,0.9398229718208313,1.526574969291687
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_14,-1.0610637068748474,0.9015220999717712,1.9625858068466187
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_15,-0.2667902410030365,0.7034985721111298,0.9702888131141663
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_16,-0.2390957474708557,0.8883016109466553,1.127397358417511
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_17,-0.4587780833244324,0.6252084374427795,1.083986520767212
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_18,-0.4721699357032776,0.7418914437294006,1.2140613794326782
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_19,-0.47976547479629517,0.8597427606582642,1.3395082354545593
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_20,0.514516294002533,0.7758105397224426,0.26129424571990967
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_21,0.0,0.7037490010261536,0.7037490010261536
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_22,0.0,1.5944807529449463,1.5944807529449463
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_23,1.04323211312294,1.8968352973461151,0.853603184223175
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_24,0.32459923624992376,0.6245042383670807,0.2999050021171569
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_25,-0.7681319713592529,0.6124586462974548,1.3805906176567078
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_26,0.24024039506912231,0.8976263999938965,0.6573860049247742
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_27,-0.4925430417060852,0.7292450666427612,1.2217881083488464
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_28,1.202530324459076,1.8541306257247925,0.6516003012657166
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_29,0.4805784821510315,1.2030022144317627,0.7224237322807312
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_30,0.6966919302940369,1.549933135509491,0.8532412052154541
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_31,0.497691810131073,1.1535009145736694,0.6558091044425964
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_32,-0.02036815881729126,0.6961641311645508,0.716532289981842
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_33,0.0,0.9365209341049194,0.9365209341049194
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_34,0.5226404666900635,1.624998927116394,1.1023584604263306
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_35,0.500565767288208,1.0699356198310852,0.5693698525428772
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_36,-0.3617629408836365,0.7984586358070374,1.1602215766906738
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_37,-0.42055174708366394,0.7058791816234589,1.1264309287071228
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_38,0.26768767833709717,1.2035537958145142,0.935866117477417
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_39,0.011511921882629395,1.315400779247284,1.3038888573646545
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_40,0.0,0.43161606788635254,0.43161606788635254
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_41,-0.00069466233253479,1.2970490753650665,1.2977437376976013
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_42,-0.2141839861869812,1.007079839706421,1.221263825893402
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_43,-0.101004958152771,0.6655131578445435,0.7665181159973145
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_44,0.0,0.731377363204956,0.731377363204956
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_45,0.0,1.2979534268379211,1.2979534268379211
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_46,0.26654368638992315,0.5730551481246948,0.3065114617347717
H1a_estimand,phase7_pair_2c9c638f8f4dc409,phase07_action_pool_47,0.0,0.6723843216896057,0.6723843216896057
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_00,0.020993828773498535,0.7588456273078918,0.7378517985343933
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_01,1.275464117527008,1.8953580260276794,0.6198939085006714
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_02,-0.4066823720932007,0.4246637225151062,0.8313460946083069
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_03,-0.03747731447219843,0.4282838702201843,0.46576118469238276
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_04,0.34267091751098633,0.8289703130722046,0.48629939556121826
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_05,1.8563757538795471,2.311874270439148,0.45549851655960083
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_06,0.3061451315879822,0.7872243523597717,0.48107922077178955
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_07,1.5088030099868774,2.3398479223251343,0.8310449123382568
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_08,0.2792849540710449,0.9047088623046875,0.6254239082336426
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_09,0.08396720886230469,0.7122045159339905,0.6282373070716858
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_10,0.4501076936721802,0.9489033818244934,0.49879568815231323
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_11,0.9881287217140198,1.7435981631278992,0.7554694414138794
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_12,-0.1294015645980835,0.6376068592071533,0.7670084238052368
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_13,-0.1593869924545288,0.5558333396911621,0.7152203321456909
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_14,-0.6916569471359253,0.7903766632080078,1.482033610343933
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_15,1.1768938302993774,1.5895457863807678,0.4126519560813904
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_16,-0.016172945499420166,0.7347267270088196,0.7508996725082397
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_17,0.6346831917762756,1.1222555041313171,0.4875723123550415
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_18,-1.034658670425415,0.6732825040817261,1.7079411745071411
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_19,-0.08755457401275635,0.7710979580879211,0.8586525321006775
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_20,0.29409414529800415,0.9679335951805115,0.6738394498825073
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_21,0.0,0.5864037871360779,0.5864037871360779
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_22,0.0,0.8576893210411072,0.8576893210411072
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_23,-0.0813591480255127,1.2224836945533752,1.303842842578888
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_24,1.3063448667526245,1.8977426290512085,0.591397762298584
H1a_estimand,phase7_pair_2f7e5056a93db164,phase07_action_pool_25,-0.05309092998504639,0.7214981317520142,0.7745890617370605
