prompt_id,family_id,candidate_margin,candidate_correct,top1_correct,target_nll,target_token_id,candidate_predicted_token_id,predicted_token_id,candidate_logits_finite
qseq_a7d7fd3d3b6e760b,length_64_gap_16,6.9685096740722656,True,True,3.9829037189483643,111703,111703,111703,True
qseq_3f399b84a1ef1ee6,length_64_gap_16,1.5944410562515259,True,False,10.154814720153809,77692,77692,50,True
qseq_3120bc4df29f8b31,length_64_gap_16,10.738346099853516,True,False,4.152679443359375,32688,32688,220,True
qseq_0e99a75b8d4885c3,length_64_gap_16,12.365521430969238,True,True,2.7657239437103271,14864,14864,14864,True
qseq_2ae1dc00a6338e84,length_64_gap_16,8.5583267211914062,True,False,3.3247013092041016,42836,42836,14,True
qseq_70847dfb18b0368a,length_64_gap_16,8.690098762512207,True,True,2.7367422580718994,122178,122178,122178,True
qseq_75e55ff690cd347d,length_64_gap_16,2.8896579742431641,True,False,8.0970287322998047,109962,109962,220,True
qseq_f16ad1c98e79cb84,length_64_gap_16,10.325162887573242,True,True,1.9377689361572266,22616,22616,22616,True
qseq_54374195497a2f5c,length_64_gap_16,7.5441713333129883,True,False,3.8806142807006836,151086,151086,3648,True
qseq_4e7f2988101d21e2,length_64_gap_16,11.456025123596191,True,True,1.8341395854949951,115666,115666,115666,True
qseq_a08fbbcbc885546c,length_64_gap_16,7.7807002067565918,True,False,5.3604955673217773,18133,18133,13,True
qseq_e4a24a0bf27866fb,length_64_gap_16,7.6498012542724609,True,False,5.7917990684509277,104451,104451,15767,True
qseq_e5e86fd0bba31bd6,length_64_gap_16,4.1785902976989746,True,False,8.0108814239501953,123490,123490,2503,True
qseq_8cd25c35d4690563,length_64_gap_16,7.3763532638549805,True,False,6.260840892791748,665,665,285,True
qseq_8d74972448ca212b,length_64_gap_16,7.5843625068664551,True,False,6.7975268363952637,34673,34673,82,True
qseq_f91261156bd48b87,length_64_gap_16,2.5135836601257324,True,False,6.2942118644714355,41639,41639,220,True
qseq_72e6c03245cf8d5a,length_64_gap_16,1.9518623352050781,True,False,9.1916036605834961,84280,84280,220,True
qseq_0ee5f5c5440d8dc9,length_64_gap_16,1.8201227188110352,True,False,9.9202194213867188,66383,66383,220,True
qseq_f1308158a10fad02,length_64_gap_16,7.1655821800231934,True,False,6.6315364837646484,92567,92567,1207,True
qseq_e5300e901e0da514,length_64_gap_16,3.6243352890014648,True,False,7.2573270797729492,85264,85264,220,True
qseq_d565e5250fd29fe1,length_64_gap_16,9.2825603485107422,True,True,3.7840576171875,2994,2994,2994,True
qseq_74bd97941fa6cf60,length_64_gap_16,4.8537893295288086,True,False,6.4446115493774414,3783,3783,220,True
qseq_fdf827389b7be482,length_64_gap_16,9.5926713943481445,True,True,3.0135142803192139,2081,2081,2081,True
qseq_bd13bb963b55bbfb,length_64_gap_16,13.875922203063965,True,True,1.9522796869277954,109423,109423,109423,True
qseq_02870c0794aeb993,length_64_gap_16,4.6493372917175293,True,False,7.0051093101501465,148866,148866,69776,True
qseq_77f74229f8d9d119,length_64_gap_16,5.4091000556945801,True,False,5.6079421043395996,42583,42583,220,True
qseq_afd4d68a74f4079d,length_64_gap_16,11.399114608764648,True,False,2.6774804592132568,34445,34445,30425,True
qseq_39555db551a55abf,length_64_gap_16,6.7108116149902344,True,False,7.5424246788024902,75177,75177,29,True
qseq_0f72727a1eb90689,length_64_gap_16,4.2309222221374512,True,False,8.3483695983886719,108599,108599,9370,True
qseq_6e13103b96226f37,length_64_gap_16,5.1982860565185547,True,False,8.6336154937744141,120534,120534,82,True
qseq_e161ed639c4d600e,length_64_gap_16,9.1972379684448242,True,False,4.066258430480957,72703,72703,5559,True
