prompt_idx,subset_idx,subset_name,logit_diff,drop_from_clean
0,73,P:10.0|B:9.7|B:10.2|B:11.9|E:11.10,4.009238243103027,0.06525230407714844
0,74,P:10.0|B:9.7|B:10.1|B:11.2|B:11.9,2.112478256225586,1.9620122909545898
0,75,P:10.0|B:9.7|B:10.1|B:10.6|B:11.2|E:10.7,2.002469062805176,2.072021484375
0,76,P:10.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|E:10.7,2.835966110229492,1.2385244369506836
0,77,P:10.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,3.331235885620117,0.7432546615600586
0,78,P:10.0|B:9.0|B:10.2|E:10.7|E:11.10,5.464512825012207,-1.3900222778320312
0,79,P:10.0|B:9.0|B:9.7|B:10.2|B:10.6|B:10.10,3.102240562438965,0.9722499847412109
0,80,P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:11.9|E:10.7|E:11.10,4.004046440124512,0.07044410705566406
0,81,P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|E:10.7,2.7984399795532227,1.2760505676269531
0,82,P:9.6|B:10.2|E:11.10,6.5035858154296875,-2.4290952682495117
0,83,P:9.6|B:10.2|E:10.7|E:11.10,6.39616584777832,-2.3216753005981445
0,84,P:9.6|B:10.2|B:10.6,4.600646018981934,-0.5261554718017578
0,85,P:9.6|B:10.2|B:10.6|B:10.10|B:11.2,4.518177032470703,-0.44368648529052734
0,86,P:9.6|B:10.1|B:11.2|E:11.10,5.466657638549805,-1.392167091369629
0,87,P:9.6|B:9.7|B:10.2|B:10.10|B:11.2|B:11.9,4.321174621582031,-0.24668407440185547
0,88,P:9.6|B:9.7|B:10.2|B:10.6|B:10.10|B:11.9|E:11.10,4.690497398376465,-0.6160068511962891
0,89,P:9.6|B:9.7|B:10.1|B:10.10|B:11.2|B:11.9,3.4722518920898438,0.602238655090332
0,90,P:9.6|B:9.7|B:10.1|B:10.6|B:11.2|E:10.7,3.0221214294433594,1.0523691177368164
0,91,P:9.6|B:9.0|E:10.7,4.55177116394043,-0.4772806167602539
0,92,P:9.6|B:9.0|B:10.6|B:10.10|E:11.10,5.067319869995117,-0.9928293228149414
0,93,P:9.6|B:9.0|B:10.1|B:10.6|B:11.9|E:10.7,3.6083106994628906,0.46617984771728516
0,94,P:9.6|B:9.0|B:9.7,3.899216651916504,0.17527389526367188
0,95,P:9.6|B:9.0|B:9.7|B:10.2|B:10.6|E:10.7|E:11.10,4.8634443283081055,-0.7889537811279297
0,96,P:9.6|B:9.0|B:9.7|B:10.1|B:10.6|B:11.9,2.9636783599853516,1.1108121871948242
0,97,P:9.6|P:10.0|B:11.2|E:11.10,4.656946182250977,-0.5824556350708008
0,98,P:9.6|P:10.0|B:11.2|B:11.9|E:10.7|E:11.10,4.490058898925781,-0.41556835174560547
0,99,P:9.6|P:10.0|B:10.6|B:10.10,4.182512283325195,-0.10802173614501953
0,100,P:9.6|P:10.0|B:10.2|B:10.10,4.911293983459473,-0.8368034362792969
0,101,P:9.6|P:10.0|B:9.7,3.5695266723632812,0.5049638748168945
0,102,P:9.6|P:10.0|B:9.7|B:10.2|B:11.2|B:11.9|E:10.7,3.302546501159668,0.7719440460205078
0,103,P:9.6|P:10.0|B:9.7|B:10.2|B:10.6,3.4798898696899414,0.5946006774902344
0,104,P:9.6|P:10.0|B:9.7|B:10.1|B:11.2|B:11.9|E:10.7|E:11.10,3.18361759185791,0.8908729553222656
0,105,P:9.6|P:10.0|B:9.0|B:10.10,4.527972221374512,-0.45348167419433594
0,106,P:9.6|P:10.0|B:9.0|B:10.1|B:10.2|B:10.6|B:11.9|E:10.7|E:11.10,4.187468528747559,-0.11297798156738281
0,107,P:9.6|P:10.0|B:9.0|B:9.7|B:10.2,3.808725357055664,0.2657651901245117
0,108,P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9,2.2521047592163086,1.8223857879638672
0,109,P:9.9|B:10.10|B:11.2|B:11.9|E:10.7,4.160161018371582,-0.08567047119140625
0,110,P:9.9|B:10.6,4.09505558013916,-0.020565032958984375
0,111,P:9.9|B:10.6|E:10.7|E:11.10,5.143834114074707,-1.0693435668945312
0,112,P:9.9|B:10.6|B:11.2|B:11.9|E:10.7|E:11.10,4.718108177185059,-0.6436176300048828
0,113,P:9.9|B:10.2|B:10.6|B:11.2,4.158137321472168,-0.08364677429199219
0,114,P:9.9|B:10.1|B:10.2|E:10.7,4.368950843811035,-0.2944602966308594
0,115,P:9.9|B:10.1|B:10.2|B:11.2|E:11.10,5.565793991088867,-1.4913034439086914
0,116,P:9.9|B:9.7|E:11.10,4.940245628356934,-0.8657550811767578
0,117,P:9.9|B:9.7|E:10.7|E:11.10,4.9205121994018555,-0.8460216522216797
0,118,P:9.9|B:9.7|B:10.6|E:10.7,3.324634552001953,0.7498559951782227
0,119,P:9.9|B:9.7|B:10.6|B:11.2|B:11.9,2.9601783752441406,1.1143121719360352
0,120,P:9.9|B:9.7|B:10.1|B:10.10|E:11.10,4.020181655883789,0.05430889129638672
0,121,P:9.9|B:9.0|B:10.10|E:10.7|E:11.10,5.48963737487793,-1.415146827697754
0,122,P:9.9|B:9.0|B:10.2|B:10.6,4.325882911682129,-0.2513923645019531
0,123,P:9.9|B:9.0|B:10.1|B:11.2|E:10.7,3.8049917221069336,0.2694988250732422
0,124,P:9.9|P:10.0,4.257967948913574,-0.18347740173339844
0,125,P:9.9|P:10.0|B:10.6|B:10.10|B:11.2|B:11.9|E:11.10,2.615628242492676,1.4588623046875
0,126,P:9.9|P:10.0|B:10.2|B:10.10|B:11.9|E:10.7,4.681443214416504,-0.6069526672363281
0,127,P:9.9|P:10.0|B:10.1|B:10.2,3.9874582290649414,0.08703231811523438
0,128,P:9.9|P:10.0|B:9.7|E:11.10,4.247740745544434,-0.1732501983642578
0,129,P:9.9|P:10.0|B:9.7|B:10.6|B:11.2|E:10.7|E:11.10,2.700653076171875,1.3738374710083008
0,130,P:9.9|P:10.0|B:9.7|B:10.2|B:10.10|E:11.10,4.364083290100098,-0.2895927429199219
0,131,P:9.9|P:10.0|B:9.7|B:10.1|B:10.6|B:10.10|B:11.2|B:11.9|E:11.10,1.209742546081543,2.864748001098633
0,132,P:9.9|P:10.0|B:9.0|B:10.2|B:10.6|E:10.7,3.8893165588378906,0.18517398834228516
0,133,P:9.9|P:9.6|B:11.2|B:11.9,4.987150192260742,-0.9126596450805664
0,134,P:9.9|P:9.6|B:10.6|E:10.7,4.280603408813477,-0.20611286163330078
0,135,P:9.9|P:9.6|B:10.2|B:10.6|B:11.2|E:10.7,4.373160362243652,-0.29866981506347656
0,136,P:9.9|P:9.6|B:9.7|B:10.10|B:11.2|B:11.9|E:10.7,3.8321781158447266,0.24231243133544922
0,137,P:9.9|P:9.6|B:9.0,5.2675933837890625,-1.1931028366088867
0,138,P:9.9|P:9.6|B:9.0|B:10.2|E:11.10,7.048320770263672,-2.973830223083496
0,139,P:9.9|P:9.6|B:9.0|B:10.2|B:11.2|B:11.9|E:10.7,4.951641082763672,-0.8771505355834961
0,140,P:9.9|P:9.6|B:9.0|B:10.2|B:10.6|E:11.10,6.149260520935059,-2.074769973754883
0,141,P:9.9|P:9.6|B:9.0|B:10.1|B:10.6|B:10.10|E:11.10,4.849799156188965,-0.7753086090087891
0,142,P:9.9|P:9.6|B:9.0|B:9.7|B:10.10|E:10.7|E:11.10,4.773439407348633,-0.698948860168457
0,143,P:9.9|P:9.6|B:9.0|B:9.7|B:10.1|B:10.6|B:10.10|B:11.2|E:10.7,2.8207435607910156,1.2537469863891602
0,144,P:9.9|P:9.6|P:10.0|B:10.6|B:11.9,4.16483211517334,-0.09034156799316406
0,145,P:9.9|P:9.6|P:10.0|B:10.6|B:10.10|E:11.10,4.88739013671875,-0.8128995895385742
0,146,P:9.9|P:9.6|P:10.0|B:10.1|B:10.2,4.629803657531738,-0.5553131103515625
0,147,P:9.9|P:9.6|P:10.0|B:9.7|B:10.2|B:10.10|B:11.2|B:11.9|E:11.10,3.817965507507324,0.25652503967285156
0,148,P:9.9|P:9.6|P:10.0|B:9.7|B:10.2|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,3.3333053588867188,0.741185188293457
0,149,P:9.9|P:9.6|P:10.0|B:9.7|B:10.1|B:10.6|E:11.10,3.478604316711426,0.59588623046875
0,150,P:9.9|P:9.6|P:10.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.9|E:10.7|E:11.10,3.607882499694824,0.46660804748535156
0,151,P:9.9|P:9.6|P:10.0|B:9.7|B:10.1|B:10.2|B:10.6|B:11.9|E:10.7,2.6724720001220703,1.4020185470581055
0,152,P:9.9|P:9.6|P:10.0|B:9.0|B:10.1|B:11.9,4.0673828125,0.007107734680175781
0,153,P:9.9|P:9.6|P:10.0|B:9.0|B:10.1|B:10.2,4.537799835205078,-0.46330928802490234
0,154,P:9.9|P:9.6|P:10.0|B:9.0|B:10.1|B:10.2|B:10.6|B:10.10|E:10.7,3.785122871398926,0.28936767578125
0,155,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.2|B:10.10|B:11.2|B:11.9|E:11.10,3.698483467102051,0.376007080078125
0,156,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.2|B:10.6|B:11.2|B:11.9|E:10.7,2.4080467224121094,1.6664438247680664
0,157,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|E:11.10,4.144824028015137,-0.07033348083496094
0,158,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:11.2|B:11.9|E:10.7|E:11.10,3.136251449584961,0.9382390975952148
0,159,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:11.9|E:10.7|E:11.10,2.8688888549804688,1.205601692199707
1,0,clean,4.2157793045043945,0.0
1,1,P:9.9,2.7275476455688477,1.4882316589355469
1,2,P:9.6,4.93632698059082,-0.7205476760864258
1,3,P:10.0,3.749601364135742,0.46617794036865234
1,4,B:9.0,4.160554885864258,0.05522441864013672
1,5,B:9.7,4.270658493041992,-0.054879188537597656
1,6,B:10.1,4.11867618560791,0.09710311889648438
1,7,B:10.2,3.9155921936035156,0.3001871109008789
1,8,B:10.6,3.151926040649414,1.0638532638549805
1,9,B:10.10,4.12241268157959,0.09336662292480469
1,10,B:11.2,5.402709007263184,-1.186929702758789
1,11,B:11.9,4.0770673751831055,0.13871192932128906
1,12,E:10.7,6.584312438964844,-2.368533134460449
1,13,E:11.10,5.243532180786133,-1.0277528762817383
1,14,E:10.7|E:11.10,8.268651962280273,-4.052872657775879
1,15,B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9,4.187103271484375,0.02867603302001953
1,16,B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,7.145424842834473,-2.929645538330078
1,17,P:9.9|P:9.6|P:10.0,3.836263656616211,0.3795156478881836
1,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,4.364071846008301,-0.14829254150390625
1,19,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9,2.375908851623535,1.8398704528808594
1,20,P:9.9|P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,1.438654899597168,2.7771244049072266
1,21,B:11.2|B:11.9|E:10.7,7.254636764526367,-3.0388574600219727
1,22,B:10.10|B:11.2|E:10.7,7.358046531677246,-3.1422672271728516
1,23,B:10.6|E:11.10,3.9079627990722656,0.3078165054321289
1,24,B:10.6|E:10.7,5.446774482727051,-1.2309951782226562
1,25,B:10.6|B:10.10|B:11.2|E:10.7|E:11.10,7.778108596801758,-3.5623292922973633
1,26,B:10.6|B:10.10|B:11.2|B:11.9,4.417211532592773,-0.2014322280883789
1,27,B:10.2|B:10.6,2.838796615600586,1.3769826889038086
1,28,B:10.2|B:10.6|B:10.10|E:10.7|E:11.10,6.084693908691406,-1.8689146041870117
1,29,B:10.1|B:11.2|B:11.9,5.210071563720703,-0.9942922592163086
1,30,B:10.1|B:10.10,4.02857780456543,0.18720149993896484
1,31,B:10.1|B:10.10|E:11.10,4.683538436889648,-0.4677591323852539
1,32,B:10.1|B:10.6,3.0684356689453125,1.147343635559082
1,33,B:10.1|B:10.6|E:11.10,3.8029489517211914,0.4128303527832031
1,34,B:10.1|B:10.6|B:11.2|E:11.10,5.193690299987793,-0.9779109954833984
1,35,B:10.1|B:10.6|B:11.2|B:11.9,4.303767204284668,-0.08798789978027344
1,36,B:10.1|B:10.2|B:10.6|B:10.10|B:11.9|E:11.10,2.5570755004882812,1.6587038040161133
1,37,B:9.7|E:11.10,5.252790451049805,-1.0370111465454102
1,38,B:9.7|E:10.7|E:11.10,8.281373977661133,-4.065594673156738
1,39,B:9.7|B:11.9|E:10.7,6.447443008422852,-2.231663703918457
1,40,B:9.7|B:11.2,5.454200744628906,-1.2384214401245117
1,41,B:9.7|B:11.2|E:10.7,7.457425117492676,-3.2416458129882812
1,42,B:9.7|B:11.2|B:11.9,5.3236236572265625,-1.107844352722168
1,43,B:9.7|B:10.6,3.2268714904785156,0.9889078140258789
1,44,B:9.7|B:10.2,3.960256576538086,0.2555227279663086
1,45,B:9.7|B:10.2|B:10.6|E:10.7,5.138216972351074,-0.9224376678466797
1,46,B:9.7|B:10.2|B:10.6|B:10.10,2.796815872192383,1.4189634323120117
1,47,B:9.7|B:10.1|B:10.6|B:10.10,3.074420928955078,1.1413583755493164
1,48,B:9.7|B:10.1|B:10.6|B:10.10|B:11.9|E:11.10,3.2107925415039062,1.0049867630004883
1,49,B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|E:11.10,5.7236785888671875,-1.507899284362793
1,50,B:9.0|B:11.9,4.013696670532227,0.20208263397216797
1,51,B:9.0|B:11.9|E:11.10,5.099481582641602,-0.883702278137207
1,52,B:9.0|B:10.6,3.0592222213745117,1.1565570831298828
1,53,B:9.0|B:10.6|E:10.7|E:11.10,6.9403533935546875,-2.724574089050293
1,54,B:9.0|B:10.6|B:10.10|B:11.2|E:10.7,6.2468976974487305,-2.031118392944336
1,55,B:9.0|B:10.2|B:10.10|E:10.7,5.908443450927734,-1.6926641464233398
1,56,B:9.0|B:10.1,4.061504364013672,0.15427494049072266
1,57,B:9.0|B:9.7|B:10.2|B:11.9|E:10.7,5.993964195251465,-1.7781848907470703
1,58,B:9.0|B:9.7|B:10.1|B:10.6,3.054741859436035,1.1610374450683594
1,59,B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:11.9,2.530379295349121,1.6854000091552734
1,60,B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2,4.375633239746094,-0.15985393524169922
1,61,P:10.0|E:10.7|E:11.10,7.705924987792969,-3.490145683288574
1,62,P:10.0|B:10.10,3.703036308288574,0.5127429962158203
1,63,P:10.0|B:10.10|B:11.2|B:11.9|E:11.10,5.242827415466309,-1.027048110961914
1,64,P:10.0|B:10.2|B:11.2|E:10.7,6.643010139465332,-2.4272308349609375
1,65,P:10.0|B:10.2|B:10.6|B:11.9|E:10.7,4.354841232299805,-0.13906192779541016
1,66,P:10.0|B:10.2|B:10.6|B:10.10|B:11.2,3.7428808212280273,0.4728984832763672
1,67,P:10.0|B:10.1|B:11.9,3.526310920715332,0.6894683837890625
1,68,P:10.0|B:10.1|B:10.6|B:11.2|E:11.10,4.405577659606934,-0.18979835510253906
1,69,P:10.0|B:10.1|B:10.6|B:10.10|E:10.7,4.680834770202637,-0.4650554656982422
1,70,P:10.0|B:10.1|B:10.2|B:11.9|E:11.10,3.8975391387939453,0.3182401657104492
1,71,P:10.0|B:9.7,3.8151025772094727,0.4006767272949219
1,72,P:10.0|B:9.7|B:10.2|E:10.7|E:11.10,7.268642425537109,-3.052863121032715
1,73,P:10.0|B:9.7|B:10.2|B:11.9|E:11.10,4.013954162597656,0.20182514190673828
1,74,P:10.0|B:9.7|B:10.1|B:11.2|B:11.9,4.662747383117676,-0.44696807861328125
1,75,P:10.0|B:9.7|B:10.1|B:10.6|B:11.2|E:10.7,5.851402282714844,-1.6356229782104492
1,76,P:10.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|E:10.7,6.708012580871582,-2.4922332763671875
1,77,P:10.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,7.796330451965332,-3.5805511474609375
1,78,P:10.0|B:9.0|B:10.2|E:10.7|E:11.10,7.1596269607543945,-2.94384765625
1,79,P:10.0|B:9.0|B:9.7|B:10.2|B:10.6|B:10.10,2.2617568969726562,1.9540224075317383
1,80,P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:11.9|E:10.7|E:11.10,6.9377241134643555,-2.721944808959961
1,81,P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.10|B:11.2|E:10.7,6.57813835144043,-2.362359046936035
1,82,P:9.6|B:10.2|E:11.10,5.642840385437012,-1.4270610809326172
1,83,P:9.6|B:10.2|E:10.7|E:11.10,8.125327110290527,-3.909547805786133
1,84,P:9.6|B:10.2|B:10.6,3.3810901641845703,0.8346891403198242
1,85,P:9.6|B:10.2|B:10.6|B:10.10|B:11.2,4.968692779541016,-0.7529134750366211
1,86,P:9.6|B:10.1|B:11.2|E:11.10,7.277789115905762,-3.062009811401367
1,87,P:9.6|B:9.7|B:10.2|B:10.10|B:11.2|B:11.9,5.854955673217773,-1.639176368713379
1,88,P:9.6|B:9.7|B:10.2|B:10.6|B:10.10|B:11.9|E:11.10,3.3257980346679688,0.8899812698364258
1,89,P:9.6|B:9.7|B:10.1|B:10.10|B:11.2|B:11.9,5.957536697387695,-1.7417573928833008
1,90,P:9.6|B:9.7|B:10.1|B:10.6|B:11.2|E:10.7,6.638177871704102,-2.422398567199707
1,91,P:9.6|B:9.0|E:10.7,6.807259559631348,-2.591480255126953
1,92,P:9.6|B:9.0|B:10.6|B:10.10|E:11.10,4.233938217163086,-0.018158912658691406
1,93,P:9.6|B:9.0|B:10.1|B:10.6|B:11.9|E:10.7,5.167701721191406,-0.9519224166870117
1,94,P:9.6|B:9.0|B:9.7,4.988259315490723,-0.7724800109863281
1,95,P:9.6|B:9.0|B:9.7|B:10.2|B:10.6|E:10.7|E:11.10,6.618596076965332,-2.4028167724609375
1,96,P:9.6|B:9.0|B:9.7|B:10.1|B:10.6|B:11.9,3.420743942260742,0.7950353622436523
1,97,P:9.6|P:10.0|B:11.2|E:11.10,6.343360900878906,-2.1275815963745117
1,98,P:9.6|P:10.0|B:11.2|B:11.9|E:10.7|E:11.10,8.339126586914062,-4.123347282409668
1,99,P:9.6|P:10.0|B:10.6|B:10.10,3.2897186279296875,0.926060676574707
1,100,P:9.6|P:10.0|B:10.2|B:10.10,4.1371917724609375,0.07858753204345703
1,101,P:9.6|P:10.0|B:9.7,4.531900405883789,-0.31612110137939453
1,102,P:9.6|P:10.0|B:9.7|B:10.2|B:11.2|B:11.9|E:10.7,6.5390119552612305,-2.323232650756836
1,103,P:9.6|P:10.0|B:9.7|B:10.2|B:10.6,3.0566635131835938,1.1591157913208008
1,104,P:9.6|P:10.0|B:9.7|B:10.1|B:11.2|B:11.9|E:10.7|E:11.10,8.326608657836914,-4.1108293533325195
1,105,P:9.6|P:10.0|B:9.0|B:10.10,4.447161674499512,-0.2313823699951172
1,106,P:9.6|P:10.0|B:9.0|B:10.1|B:10.2|B:10.6|B:11.9|E:10.7|E:11.10,5.621909141540527,-1.4061298370361328
1,107,P:9.6|P:10.0|B:9.0|B:9.7|B:10.2,4.233899116516113,-0.01811981201171875
1,108,P:9.6|P:10.0|B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9,3.786128044128418,0.42965126037597656
1,109,P:9.9|B:10.10|B:11.2|B:11.9|E:10.7,4.663064002990723,-0.4472846984863281
1,110,P:9.9|B:10.6,1.574967384338379,2.6408119201660156
1,111,P:9.9|B:10.6|E:10.7|E:11.10,3.088306427001953,1.1274728775024414
1,112,P:9.9|B:10.6|B:11.2|B:11.9|E:10.7|E:11.10,4.2305908203125,-0.014811515808105469
1,113,P:9.9|B:10.2|B:10.6|B:11.2,2.8848743438720703,1.3309049606323242
1,114,P:9.9|B:10.1|B:10.2|E:10.7,3.008416175842285,1.2073631286621094
1,115,P:9.9|B:10.1|B:10.2|B:11.2|E:11.10,4.231622695922852,-0.01584339141845703
1,116,P:9.9|B:9.7|E:11.10,3.443979263305664,0.7718000411987305
1,117,P:9.9|B:9.7|E:10.7|E:11.10,4.6115312576293945,-0.395751953125
1,118,P:9.9|B:9.7|B:10.6|E:10.7,2.4648818969726562,1.7508974075317383
1,119,P:9.9|B:9.7|B:10.6|B:11.2|B:11.9,3.006291389465332,1.2094879150390625
1,120,P:9.9|B:9.7|B:10.1|B:10.10|E:11.10,2.909623146057129,1.3061561584472656
1,121,P:9.9|B:9.0|B:10.10|E:10.7|E:11.10,3.990492820739746,0.22528648376464844
1,122,P:9.9|B:9.0|B:10.2|B:10.6,1.1462364196777344,3.06954288482666
1,123,P:9.9|B:9.0|B:10.1|B:11.2|E:10.7,4.607295989990234,-0.39151668548583984
1,124,P:9.9|P:10.0,2.4100637435913086,1.805715560913086
