layer,head,kv_group,attention_to_target,attention_to_distractors,attention_specificity,direct_logit_attribution,output_norm,n_prompts
1,13,1,0.018019199371337891,0.016557157039642334,0.0014620423316955566,-0.00095476862043142319,1.1201496124267578,128
1,14,2,0.0039552934467792511,0.020025068894028664,-0.016069775447249413,-0.00033183395862579346,0.95179849863052368,128
1,15,2,2.0848219719482586e-05,0.022902820259332657,-0.022881971672177315,6.7055225372314453e-06,1.556473970413208,128
1,16,2,0.026676416397094727,0.021970748901367188,0.0047056674957275391,-0.0001630755141377449,0.69017624855041504,128
1,17,2,0.011051087640225887,0.022793687880039215,-0.011742600239813328,0.00029747188091278076,0.78497993946075439,128
1,18,2,0.030363060534000397,0.018141712993383408,0.012221347540616989,0.0012416541576385498,0.83247727155685425,128
1,19,2,0.016606830060482025,0.024356238543987274,-0.007749408483505249,0.0019864505156874657,0.78864455223083496,128
1,20,2,0.021314233541488647,0.0180802121758461,0.0032340213656425476,0.00029501225799322128,0.71152931451797485,128
1,21,3,0.024312615394592285,0.024501800537109375,-0.00018918514251708984,-0.0007074698805809021,0.60079002380371094,128
1,22,3,0.025645971298217773,0.026927828788757324,-0.0012818574905395508,4.3785199522972107e-05,0.87087082862854004,128
1,23,3,0.0050422698259353638,0.010729707777500153,-0.0056874379515647888,-0.00052905082702636719,0.8628380298614502,128
1,24,3,0.0099745597690343857,0.01675412617623806,-0.0067795664072036743,0.0011786594986915588,0.8245164155960083,128
1,25,3,0.028088569641113281,0.02230757474899292,0.0057809948921203613,-0.0011099390685558319,0.62924098968505859,128
1,26,3,0.02726292610168457,0.023838043212890625,0.0034248828887939453,-0.00098115578293800354,0.70577323436737061,128
1,27,3,0.022177457809448242,0.021139860153198242,0.00103759765625,-0.00023682788014411926,0.52540820837020874,128
2,0,0,0.0039815604686737061,0.0018972735852003098,0.0020842868834733963,0.0028184354305267334,3.4947614669799805,128
2,1,0,0.0062541067600250244,0.012979555875062943,-0.0067254491150379181,0.0048843249678611755,1.5063786506652832,128
2,2,0,0.0025349620264023542,0.0088048148900270462,-0.0062698526307940483,-0.0039213001728057861,2.3736073970794678,128
2,3,0,0.0048609096556901932,0.010489620268344879,-0.005628710612654686,-0.0036478638648986816,2.7314028739929199,128
2,4,0,0.00074453698471188545,0.004138680174946785,-0.0033941431902348995,0.005906296893954277,3.105851411819458,128
2,5,0,0.0025491900742053986,0.017660988494753838,-0.015111798420548439,0.0029559433460235596,2.6304538249969482,128
2,6,0,0.0024516901466995478,0.011760055087506771,-0.009308365173637867,0.0042275413870811462,2.0771284103393555,128
2,7,1,0.014998018741607666,0.018626019358634949,-0.0036280006170272827,0.00020542740821838379,1.1640118360519409,128
2,8,1,0.014531433582305908,0.019641295075416565,-0.0051098614931106567,-0.0001393929123878479,1.1822432279586792,128
2,9,1,0.025439023971557617,0.019042998552322388,0.0063960254192352295,-0.0052488818764686584,1.3150696754455566,128
2,10,1,0.021641761064529419,0.022280901670455933,-0.00063914060592651367,0.0028305761516094208,1.3854348659515381,128
2,11,1,0.016154080629348755,0.023141205310821533,-0.0069871246814727783,0.0021013319492340088,1.0459408760070801,128
2,12,1,0.019619226455688477,0.020530402660369873,-0.00091117620468139648,0.0012402012944221497,1.05497145652771,128
2,13,1,0.020043373107910156,0.020631074905395508,-0.00058770179748535156,-0.002410106360912323,1.0519511699676514,128
2,14,2,0.019351482391357422,0.023232579231262207,-0.0038810968399047852,0.00077074021100997925,0.95405048131942749,128
2,15,2,0.028794944286346436,0.022071301937103271,0.0067236423492431641,-0.0008742697536945343,1.4715484380722046,128
2,16,2,0.026646256446838379,0.020785927772521973,0.0058603286743164062,0.00028386339545249939,1.0156735181808472,128
2,17,2,0.024565190076828003,0.021126329898834229,0.0034388601779937744,-0.00011432915925979614,1.6377825736999512,128
2,18,2,0.019617080688476562,0.021046996116638184,-0.0014299154281616211,-0.00099427998065948486,0.98332452774047852,128
2,19,2,0.02328789234161377,0.023308992385864258,-2.1100044250488281e-05,-0.0010982975363731384,1.0219912528991699,128
2,20,2,0.024686932563781738,0.024142980575561523,0.00054395198822021484,-0.0003120016772300005,1.2030555009841919,128
2,21,3,0.033701896667480469,0.020273566246032715,0.013428330421447754,0.00061385147273540497,1.3444044589996338,128
2,22,3,0.020086139440536499,0.021285802125930786,-0.0011996626853942871,-0.0025440603494644165,1.8291651010513306,128
2,23,3,0.018532514572143555,0.021318674087524414,-0.0027861595153808594,0.0013837218284606934,1.3846522569656372,128
2,24,3,0.02811470627784729,0.022420048713684082,0.005694657564163208,-0.0020792782306671143,1.3027215003967285,128
2,25,3,0.039478182792663574,0.023944586515426636,0.015533596277236938,-0.0021881163120269775,1.6425248384475708,128
2,26,3,0.268951416015625,0.015661478042602539,0.25328993797302246,-0.0091823264956474304,1.8437494039535522,128
2,27,3,0.021893590688705444,0.020578980445861816,0.0013146102428436279,0.00035180151462554932,1.427029013633728,128
3,0,0,0.018444061279296875,0.01992642879486084,-0.0014823675155639648,-0.0010477304458618164,1.8688584566116333,128
3,1,0,0.0025446377694606781,0.0059692747890949249,-0.0034246370196342468,-0.0026559233665466309,3.5041244029998779,128
3,2,0,0.012458629906177521,0.018329530954360962,-0.0058709010481834412,-0.0071386098861694336,1.8466428518295288,128
3,3,0,0.012185849249362946,0.015574850142002106,-0.0033890008926391602,0.0046985149383544922,2.2426667213439941,128
3,4,0,0.014806017279624939,0.015004605054855347,-0.00019858777523040771,0.0040161646902561188,2.3423111438751221,128
3,5,0,0.010885894298553467,0.017961755394935608,-0.0070758610963821411,0.00039520859718322754,2.3007643222808838,128
3,6,0,0.015014246106147766,0.018074154853820801,-0.0030599087476730347,-0.00028099119663238525,1.6711511611938477,128
3,7,1,0.030766427516937256,0.023003935813903809,0.0077624917030334473,0.0010369818191975355,1.8043489456176758,128
3,8,1,0.0074041560292243958,0.0031794167589396238,0.0042247390374541283,0.0020629465579986572,3.3785104751586914,128
3,9,1,0.01403103768825531,0.02395518496632576,-0.0099241472780704498,0.0065212547779083252,2.2667908668518066,128
3,10,1,0.00048769041313789785,0.022549550980329514,-0.02206186018884182,0.001739203929901123,2.7955529689788818,128
3,11,1,0.0050075878389179707,0.0029066805727779865,0.0021009072661399841,0.0024745520204305649,3.1633775234222412,128
3,12,1,0.031622767448425293,0.022182106971740723,0.0094406604766845703,0.0039682537317276001,2.250478982925415,128
3,13,1,0.028236985206604004,0.019486993551254272,0.0087499916553497314,-0.00078618526458740234,2.2880744934082031,128
3,14,2,0.030832171440124512,0.022717297077178955,0.0081148743629455566,-0.0012501999735832214,1.5714414119720459,128
3,15,2,0.009865880012512207,0.015716373920440674,-0.0058504939079284668,-0.0030691549181938171,1.8218977451324463,128
3,16,2,0.019253790378570557,0.024238467216491699,-0.0049846768379211426,-0.00054781138896942139,1.1693705320358276,128
3,17,2,0.013999462127685547,0.0198708176612854,-0.0058713555335998535,-1.4096498489379883e-05,1.5346025228500366,128
3,18,2,0.022761940956115723,0.022416353225708008,0.00034558773040771484,0.00047132372856140137,1.447912335395813,128
3,19,2,0.011335551738739014,0.015810489654541016,-0.004474937915802002,-0.0015786141157150269,1.9833070039749146,128
3,20,2,0.022544071078300476,0.023368954658508301,-0.00082488358020782471,0.00027550011873245239,1.2420296669006348,128
3,21,3,0.019313156604766846,0.01790696382522583,0.0014061927795410156,-3.4209340810775757e-05,0.95210695266723633,128
3,22,3,0.011234980076551437,0.017348118126392365,-0.0061131380498409271,-0.00067017972469329834,1.344613790512085,128
3,23,3,0.022955551743507385,0.023299619555473328,-0.00034406781196594238,5.1666051149368286e-05,0.80174750089645386,128
3,24,3,0.0018990517128258944,0.020577460527420044,-0.018678408116102219,-0.0011320393532514572,1.6298532485961914,128
3,25,3,0.014253135770559311,0.018852733075618744,-0.004599597305059433,0.00010024383664131165,1.2154997587203979,128
3,26,3,0.0099420249462127686,0.02220650389790535,-0.012264478951692581,-0.0010967813432216644,1.062734842300415,128
3,27,3,0.013680029660463333,0.019500166177749634,-0.0058201365172863007,0.0010798834264278412,1.1433072090148926,128
4,0,0,0.026161134243011475,0.020045876502990723,0.006115257740020752,0.0065093636512756348,1.5429235696792603,128
4,1,0,0.023600071668624878,0.015040397644042969,0.0085596740245819092,0.0020190179347991943,1.3791497945785522,128
4,2,0,0.015636846423149109,0.012939393520355225,0.0026974529027938843,0.00059211999177932739,1.4515483379364014,128
4,3,0,0.0032383054494857788,0.0048190057277679443,-0.0015807002782821655,-0.00082816556096076965,0.58226174116134644,128
4,4,0,0.017543166875839233,0.013504624366760254,0.0040385425090789795,0.0010179877281188965,1.1081920862197876,128
4,5,0,0.0070990622043609619,0.0055647194385528564,0.0015343427658081055,0.00011597946286201477,0.84046483039855957,128
4,6,0,0.018418669700622559,0.022618412971496582,-0.0041997432708740234,-0.0013476386666297913,1.7910487651824951,128
4,7,1,2.0095894797123037e-06,8.759843694861047e-07,1.133605110226199e-06,-0.00049009174108505249,0.44592452049255371,128
4,8,1,1.1097175729446462e-06,2.1169357751205098e-06,-1.0072182021758636e-06,0.0013499073684215546,0.47648349404335022,128
4,9,1,1.9544706447049975e-05,0.00034556002356112003,-0.00032601531711407006,-0.00086709111928939819,0.45579385757446289,128
4,10,1,3.9851829569670372e-06,1.9133779005642282e-06,2.071805056402809e-06,-0.00042636319994926453,0.47240599989891052,128
4,11,1,0.0021719122305512428,0.00043688662117347121,0.0017350255511701107,0.0030554905533790588,3.148587703704834,128
4,12,1,1.3852567235517199e-06,6.2018284552323166e-07,7.6507387802848825e-07,-0.0010332390666007996,1.5494294166564941,128
4,13,1,1.5960165455908282e-06,1.0904556120294728e-06,5.0556093356135534e-07,-0.00019169412553310394,0.45172372460365295,128
4,14,2,0.016324520111083984,0.017137989401817322,-0.0008134692907333374,-0.0020631700754165649,2.071298360824585,128
4,15,2,0.010775983333587646,0.015874356031417847,-0.0050983726978302002,0.0065852906554937363,2.0820949077606201,128
4,16,2,0.01937633752822876,0.015439838171005249,0.0039364993572235107,-7.2978436946868896e-05,1.8705779314041138,128
4,17,2,0.023905396461486816,0.016154170036315918,0.0077512264251708984,-0.0018258783966302872,2.590688943862915,128
4,18,2,0.00045413040788844228,0.0031448621302843094,-0.002690731780603528,0.00260150246322155,1.3586668968200684,128
4,19,2,0.0064442306756973267,0.0091432705521583557,-0.0026990398764610291,-0.00057204253971576691,1.3629410266876221,128
4,20,2,0.010296953842043877,0.014325819909572601,-0.0040288660675287247,-9.3579292297363281e-05,2.7148962020874023,128
4,21,3,0.0039108023047447205,0.0023374147713184357,0.0015733875334262848,0.00047636404633522034,0.55885028839111328,128
4,22,3,0.0026172120124101639,0.0079162046313285828,-0.0052989926189184189,-0.0013531967997550964,0.62436836957931519,128
4,23,3,7.5897449278272688e-05,0.0084595941007137299,-0.0083836968988180161,-0.0021937638521194458,1.9320182800292969,128
4,24,3,0.033005267381668091,0.015090152621269226,0.017915114760398865,-0.003228314220905304,1.8123265504837036,128
4,25,3,0.00076229218393564224,0.0035919584333896637,-0.0028296662494540215,-7.6461583375930786e-05,0.62779968976974487,128
4,26,3,0.0016921460628509521,0.0029215812683105469,-0.0012294352054595947,-0.00041636079549789429,0.46280130743980408,128
4,27,3,0.0008702955674380064,0.0024789115414023399,-0.0016086159739643335,-6.4589083194732666e-05,0.46432694792747498,128
5,0,0,0.01280684769153595,0.0053144823759794235,0.0074923653155565262,-0.0035469932481646538,2.1182327270507812,128
5,1,0,0.0078453365713357925,0.0049017518758773804,0.0029435846954584122,-0.00034154206514358521,1.2562627792358398,128
5,2,0,0.0075581967830657959,0.0079578161239624023,-0.00039961934089660645,0.00049876421689987183,1.1196613311767578,128
5,3,0,0.0013325221370905638,0.0098440088331699371,-0.0085114864632487297,-0.0031056776642799377,1.5924514532089233,128
5,4,0,0.020187497138977051,0.014118880033493042,0.0060686171054840088,0.0022779665887355804,1.8358540534973145,128
5,5,0,0.00181554164737463,0.0029897727072238922,-0.0011742310598492622,-0.0012788102030754089,1.040379524230957,128
5,6,0,0.0062418580055236816,0.008202672004699707,-0.0019608139991760254,0.0021308064460754395,1.215458869934082,128
5,7,1,0.0060723870992660522,0.0051619410514831543,0.00091044604778289795,-0.0013356506824493408,0.76020777225494385,128
5,8,1,0.018535077571868896,0.017822384834289551,0.0007126927375793457,-0.0030341967940330505,2.5737829208374023,128
5,9,1,0.017794132232666016,0.015710949897766113,0.0020831823348999023,-0.0016666650772094727,2.2115974426269531,128
5,10,1,0.029671907424926758,0.020876407623291016,0.0087954998016357422,0.0080345869064331055,2.7409467697143555,128
5,11,1,0.065126299858093262,0.0184287428855896,0.046697556972503662,0.0046877562999725342,3.7378232479095459,128
5,12,1,0.022430002689361572,0.017594337463378906,0.004835665225982666,0.0021152198314666748,2.2479629516601562,128
5,13,1,0.006389230489730835,0.0052480697631835938,0.0011411607265472412,-0.0022172033786773682,1.1681158542633057,128
5,14,2,0.0040426217019557953,0.0045904219150543213,-0.000547800213098526,0.0013766041956841946,0.64139837026596069,128
5,15,2,0.19334268569946289,0.0051141604781150818,0.18822851777076721,-0.00097718089818954468,2.0442535877227783,128
5,16,2,0.0023918561637401581,0.0021321550011634827,0.00025970116257667542,-0.00043753627687692642,0.2925783097743988,128
5,17,2,0.016587376594543457,0.013656139373779297,0.0029312372207641602,0.0029302835464477539,2.4390883445739746,128
5,18,2,0.3116607666015625,0.0087383389472961426,0.30292242765426636,-0.0029058605432510376,2.9289188385009766,128
5,19,2,0.69121885299682617,0.0046643149107694626,0.68655455112457275,0.0047280937433242798,4.9530534744262695,128
5,20,2,0.031897559762001038,0.011302178725600243,0.020595381036400795,-0.00084541738033294678,2.1450347900390625,128
5,21,3,0.003541075624525547,0.0064995661377906799,-0.0029584905132651329,-0.003214813768863678,2.379863977432251,128
5,22,3,0.005947846919298172,0.0096662221476435661,-0.0037183752283453941,-9.009242057800293e-05,1.8238852024078369,128
5,23,3,0.0028584441170096397,0.0050065359100699425,-0.0021480917930603027,0.00053907372057437897,0.85393577814102173,128
5,24,3,0.0085528269410133362,0.0051740854978561401,0.003378741443157196,0.0014226920902729034,0.81165218353271484,128
5,25,3,0.0042340089567005634,0.0038476944901049137,0.00038631446659564972,0.00093555450439453125,1.4525355100631714,128
5,26,3,0.010337349027395248,0.0033379709348082542,0.0069993780925869942,0.0046719834208488464,3.8738350868225098,128
5,27,3,0.0053013116121292114,0.0049121193587779999,0.00038919225335121155,2.8091482818126678e-05,0.61446350812911987,128
6,0,0,0.00010553101310506463,0.0023806081153452396,-0.0022750771604478359,-0.0011676251888275146,1.128527045249939,128
6,1,0,8.3303428255021572e-05,0.0062951482832431793,-0.0062118447385728359,0.0017142444849014282,1.9193176031112671,128
6,2,0,1.8055070540867746e-05,0.01125493086874485,-0.011236876249313354,0.0022899806499481201,2.7872414588928223,128
6,3,0,0.00018636028107721359,0.005006241612136364,-0.0048198811709880829,-0.0021012574434280396,1.1113477945327759,128
6,4,0,7.3729395808186382e-05,0.0055358819663524628,-0.0054621524177491665,-0.00094836205244064331,1.6306310892105103,128
6,5,0,0.00010499478230485693,0.0031429638620465994,-0.0030379691161215305,0.00057051330804824829,0.69828879833221436,128
6,6,0,2.6469904696568847e-05,0.001750276074744761,-0.0017238061409443617,-0.0009550733957439661,0.73922306299209595,128
6,7,1,0.033020436763763428,0.014014184474945068,0.019006252288818359,-7.031857967376709e-05,1.7018891572952271,128
6,8,1,0.012908697128295898,0.013780891895294189,-0.00087219476699829102,-0.0018301159143447876,1.5950875282287598,128
6,9,1,0.035492420196533203,0.018431007862091064,0.017061412334442139,0.0023226141929626465,2.3395555019378662,128
6,10,1,0.0094301402568817139,0.0054840743541717529,0.0039460659027099609,-0.0022847503423690796,1.0802524089813232,128
6,11,1,0.021235466003417969,0.014375269412994385,0.006860196590423584,0.00024077855050563812,1.5105905532836914,128
6,12,1,0.025486677885055542,0.016835570335388184,0.0086511075496673584,-0.0027342736721038818,3.0305032730102539,128
6,13,1,0.014908373355865479,0.014936685562133789,-2.8312206268310547e-05,-0.0019887536764144897,1.5555002689361572,128
6,14,2,0.032646894454956055,0.017935216426849365,0.014711678028106689,-0.00067380070686340332,1.6554633378982544,128
6,15,2,0.0047058435156941414,0.018525201827287674,-0.013819358311593533,-0.0033053681254386902,3.1164078712463379,128
6,16,2,0.0023435479961335659,0.011827451176941395,-0.0094839036464691162,0.001019895076751709,1.8143863677978516,128
6,17,2,0.048782944679260254,0.019221801310777664,0.02956114336848259,0.0024479776620864868,2.5688416957855225,128
6,18,2,0.0061199963092803955,0.0070316791534423828,-0.0009116828441619873,-0.0014806240797042847,0.85878312587738037,128
6,19,2,0.021261394023895264,0.0096595883369445801,0.011601805686950684,-0.0024919062852859497,1.3531653881072998,128
6,20,2,0.028118498623371124,0.015387332066893578,0.012731166556477547,-0.0052808821201324463,2.3055636882781982,128
6,21,3,0.00057821552036330104,0.0047922213561832905,-0.0042140060104429722,0.0013729585334658623,0.61026662588119507,128
6,22,3,0.0020307134836912155,0.0030853883363306522,-0.0010546748526394367,-0.00061549991369247437,0.7121272087097168,128
6,23,3,0.004905402660369873,0.003778308629989624,0.001127094030380249,-0.002104317769408226,0.65360379219055176,128
6,24,3,0.012778002768754959,0.0091465357691049576,0.0036314669996500015,-0.0019099488854408264,1.1670193672180176,128
6,25,3,0.00029328372329473495,0.0058140093460679054,-0.0055207256227731705,-0.00044518988579511642,0.97817760705947876,128
6,26,3,0.00067615415900945663,0.0041145561262965202,-0.0034384019672870636,-0.0014612730592489243,0.76912027597427368,128
6,27,3,0.0050571374595165253,0.0064526619389653206,-0.0013955244794487953,0.0021925531327724457,0.80036598443984985,128
7,0,0,0.033680260181427002,0.016051419079303741,0.01762884110212326,-0.000334128737449646,3.2593998908996582,128
7,1,0,0.028717577457427979,0.015394045040011406,0.013323532417416573,-0.0012233182787895203,2.7446432113647461,128
7,2,0,0.0028028786182403564,0.0060869902372360229,-0.0032841116189956665,0.0019463300704956055,2.6030576229095459,128
7,3,0,0.039888888597488403,0.017021209001541138,0.022867679595947266,0.00083297491073608398,2.6194193363189697,128
7,4,0,0.0021731567103415728,0.0091143576428294182,-0.0069412011653184891,0.00046715140342712402,2.9466862678527832,128
7,5,0,0.0012732152827084064,0.0026995048392564058,-0.0014262895565479994,-0.0043987580575048923,1.1007342338562012,128
7,6,0,0.24443626403808594,0.017657600343227386,0.22677865624427795,0.00064922869205474854,4.0124711990356445,128
7,7,1,0.0011563668958842754,0.0011802362278103828,-2.3869331926107407e-05,0.0029548406600952148,1.4845786094665527,128
7,8,1,0.011716648936271667,0.0081628412008285522,0.0035538077354431152,-0.0022209193557500839,1.575330376625061,128
7,9,1,0.0097070634365081787,0.0085289925336837769,0.0011780709028244019,-0.0012110248208045959,1.6762807369232178,128
7,10,1,0.0063210129737854004,0.0045789331197738647,0.0017420798540115356,-3.8580736145377159e-05,0.69957643747329712,128
7,11,1,0.0036803698167204857,0.0038582049310207367,-0.00017783511430025101,-0.00087369978427886963,1.1075897216796875,128
7,12,1,0.01124605443328619,0.0069103017449378967,0.0043357526883482933,0.0004215538501739502,1.33036208152771,128
7,13,1,0.0083181504160165787,0.0062621664255857468,0.0020559839904308319,0.0015730410814285278,1.4533729553222656,128
7,14,2,0.048123598098754883,0.017500430345535278,0.030623167753219604,-0.016228556632995605,3.4343435764312744,128
7,15,2,0.022937357425689697,0.012315988540649414,0.010621368885040283,-0.0034335777163505554,3.2315125465393066,128
7,16,2,0.012081384658813477,0.0081131458282470703,0.0039682388305664062,0.0010431855916976929,1.2873885631561279,128
7,17,2,0.0082494616508483887,0.0051293522119522095,0.0031201094388961792,0.0022158771753311157,1.1766337156295776,128
7,18,2,0.040082454681396484,0.01615828275680542,0.023924171924591064,0.0036104023456573486,2.734468936920166,128
7,19,2,0.0085608959197998047,0.0069887042045593262,0.0015721917152404785,0.0026605874300003052,1.3637397289276123,128
7,20,2,0.0022569000720977783,0.0022978037595748901,-4.0903687477111816e-05,-0.00076198577880859375,1.8442622423171997,128
7,21,3,0.020614027976989746,0.018391229212284088,0.002222798764705658,0.0030540302395820618,2.2125527858734131,128
7,22,3,0.028607368469238281,0.016674786806106567,0.011932581663131714,-0.002697378396987915,1.7940742969512939,128
7,23,3,0.038027167320251465,0.015547186136245728,0.022479981184005737,0.0036984682083129883,1.825431227684021,128
7,24,3,0.017655730247497559,0.0089319590479135513,0.0087237711995840073,-0.00047046318650245667,1.3869807720184326,128
7,25,3,0.037524711340665817,0.01724204421043396,0.020282667130231857,-0.00072228908538818359,2.0637879371643066,128
7,26,3,0.038294732570648193,0.016706705093383789,0.021588027477264404,0.0049790441989898682,1.983462929725647,128
7,27,3,0.0047292951494455338,0.0042281448841094971,0.00050115026533603668,-0.0010577365756034851,1.0397787094116211,128
8,0,0,0.022688031196594238,0.013874650001525879,0.0088133811950683594,0.0023094583302736282,2.3609559535980225,128
8,1,0,0.014272511005401611,0.0098102390766143799,0.0044622719287872314,-0.013110056519508362,2.1808896064758301,128
8,2,0,0.020055890083312988,0.010209918022155762,0.0098459720611572266,-0.0020972341299057007,2.1010358333587646,128
8,3,0,0.022637486457824707,0.015123605728149414,0.007513880729675293,-0.0024528950452804565,3.2587394714355469,128
8,4,0,0.017007768154144287,0.015361964702606201,0.0016458034515380859,0.0029323846101760864,2.6879978179931641,128
8,5,0,0.016960114240646362,0.012916415929794312,0.0040436983108520508,-0.0079982578754425049,2.4613337516784668,128
8,6,0,0.0029269233345985413,0.0019904971122741699,0.00093642622232437134,0.0013907253742218018,2.0625028610229492,128
8,7,1,0.011247649788856506,0.0078243464231491089,0.0034233033657073975,0.00088679790496826172,1.3057093620300293,128
8,8,1,0.0098883602768182755,0.011314630508422852,-0.0014262702316045761,-0.00066654011607170105,1.2947928905487061,128
8,9,1,0.022168993949890137,0.012712717056274414,0.0094562768936157227,-0.003081589937210083,1.7352186441421509,128
8,10,1,0.01061200350522995,0.0085986554622650146,0.0020133480429649353,-0.00033469498157501221,1.2764348983764648,128
8,11,1,0.0048348903656005859,0.0034090876579284668,0.0014258027076721191,0.0036642700433731079,1.614471435546875,128
8,12,1,0.019276775419712067,0.015624061226844788,0.0036527141928672791,-0.0023833438754081726,1.8537247180938721,128
8,13,1,0.018760502338409424,0.0091870725154876709,0.0095734298229217529,0.0034012496471405029,1.3746507167816162,128
8,14,2,0.0035526230931282043,0.0092741139233112335,-0.0057214908301830292,0.0023926910944283009,1.0415604114532471,128
8,15,2,0.0013376950519159436,0.0062575126066803932,-0.0049198176711797714,0.00067593611311167479,1.2603271007537842,128
8,16,2,0.00169339869171381,0.0021018991246819496,-0.00040850043296813965,0.0001582615077495575,0.53738671541213989,128
8,17,2,0.0097147896885871887,0.0074458681046962738,0.0022689215838909149,0.001753486692905426,1.0436304807662964,128
8,18,2,0.0063289385288953781,0.013314332813024521,-0.0069853942841291428,-0.0079560503363609314,2.1772074699401855,128
8,19,2,0.0050868596881628036,0.0040386766195297241,0.0010481830686330795,0.00035444274544715881,0.64360761642456055,128
8,20,2,0.0042461599223315716,0.0075279274024069309,-0.0032817674800753593,-0.0019799321889877319,1.520685076713562,128
