pool_id,target,policy,oracle_mask_id,oracle_head_count,oracle_mean_target_loss,oracle_mean_objective,post_outcome_descriptive_only
phase06_candidate_pool_03,1.0,cost_aware,mask_c7aa76cfe19311e6,5,0.9067982546985149,1.006798254698515,True
phase06_candidate_pool_03,1.5,target_loss,mask_32e07f56c5eae0ac,5,1.2992673171684146,1.2992673171684146,True
phase06_candidate_pool_03,1.5,cost_aware,mask_32e07f56c5eae0ac,5,1.2992673171684146,1.3992673171684147,True
phase06_candidate_pool_04,0.5,target_loss,mask_72f1b1c0fed2784f,4,0.5670666843652725,0.5670666843652725,True
phase06_candidate_pool_04,0.5,cost_aware,mask_72f1b1c0fed2784f,4,0.5670666843652725,0.6470666843652725,True
phase06_candidate_pool_04,1.0,target_loss,mask_72f1b1c0fed2784f,4,0.841801792383194,0.841801792383194,True
phase06_candidate_pool_04,1.0,cost_aware,mask_72f1b1c0fed2784f,4,0.841801792383194,0.9218017923831939,True
phase06_candidate_pool_04,1.5,target_loss,mask_72f1b1c0fed2784f,4,1.2486733384430408,1.2486733384430408,True
phase06_candidate_pool_04,1.5,cost_aware,mask_72f1b1c0fed2784f,4,1.2486733384430408,1.328673338443041,True
phase06_candidate_pool_05,0.5,target_loss,mask_3aa999fbe97d54f9,5,0.60395029745996,0.60395029745996,True
phase06_candidate_pool_05,0.5,cost_aware,mask_5fc86f4553a28add,4,0.6136969830840826,0.6936969830840826,True
phase06_candidate_pool_05,1.0,target_loss,mask_6f68c1805e63dbcb,7,0.9142916109412909,0.9142916109412909,True
phase06_candidate_pool_05,1.0,cost_aware,mask_3aa999fbe97d54f9,5,0.9212541002780199,1.02125410027802,True
phase06_candidate_pool_05,1.5,target_loss,mask_6f68c1805e63dbcb,7,1.3433052729815245,1.3433052729815245,True
phase06_candidate_pool_05,1.5,cost_aware,mask_3aa999fbe97d54f9,5,1.381946811452508,1.481946811452508,True
phase06_candidate_pool_06,0.5,target_loss,mask_6d0e7bb42ef5b279,4,0.5868089906871319,0.5868089906871319,True
phase06_candidate_pool_06,0.5,cost_aware,mask_6d0e7bb42ef5b279,4,0.5868089906871319,0.6668089906871318,True
phase06_candidate_pool_06,1.0,target_loss,mask_6d0e7bb42ef5b279,4,0.8404193259775639,0.8404193259775639,True
phase06_candidate_pool_06,1.0,cost_aware,mask_6d0e7bb42ef5b279,4,0.8404193259775639,0.9204193259775638,True
phase06_candidate_pool_06,1.5,target_loss,mask_6d0e7bb42ef5b279,4,1.2517065405845642,1.2517065405845642,True
phase06_candidate_pool_06,1.5,cost_aware,mask_6d0e7bb42ef5b279,4,1.2517065405845642,1.3317065405845643,True
phase06_candidate_pool_07,0.5,target_loss,mask_0245683bb1a0a29d,4,0.5153235141187906,0.5153235141187906,True
phase06_candidate_pool_07,0.5,cost_aware,mask_0245683bb1a0a29d,4,0.5153235141187906,0.5953235141187906,True
phase06_candidate_pool_07,1.0,target_loss,mask_0245683bb1a0a29d,4,0.8361367862671614,0.8361367862671614,True
phase06_candidate_pool_07,1.0,cost_aware,mask_0245683bb1a0a29d,4,0.8361367862671614,0.9161367862671613,True
phase06_candidate_pool_07,1.5,target_loss,mask_fead3e7aa836f74c,7,1.2129916362464428,1.2129916362464428,True
phase06_candidate_pool_07,1.5,cost_aware,mask_fead3e7aa836f74c,7,1.2129916362464428,1.352991636246443,True
phase06_candidate_pool_08,0.5,target_loss,mask_a756436e53d3c0be,5,0.6669639395549893,0.6669639395549893,True
phase06_candidate_pool_08,0.5,cost_aware,mask_a756436e53d3c0be,5,0.6669639395549893,0.7669639395549893,True
phase06_candidate_pool_08,1.0,target_loss,mask_a756436e53d3c0be,5,0.9753274107351899,0.9753274107351899,True
phase06_candidate_pool_08,1.0,cost_aware,mask_a756436e53d3c0be,5,0.9753274107351899,1.07532741073519,True
phase06_candidate_pool_08,1.5,target_loss,mask_55c8b0ca6aa655b2,7,1.3740089274942875,1.3740089274942875,True
phase06_candidate_pool_08,1.5,cost_aware,mask_a756436e53d3c0be,5,1.4081510910764337,1.5081510910764337,True
phase06_candidate_pool_09,0.5,target_loss,mask_48bc6ad638e9e78f,5,0.5671026837080717,0.5671026837080717,True
phase06_candidate_pool_09,0.5,cost_aware,mask_48bc6ad638e9e78f,5,0.5671026837080717,0.6671026837080717,True
phase06_candidate_pool_09,1.0,target_loss,mask_3902a2eb400dffa6,4,0.9426293466240168,0.9426293466240168,True
phase06_candidate_pool_09,1.0,cost_aware,mask_3902a2eb400dffa6,4,0.9426293466240168,1.0226293466240168,True
phase06_candidate_pool_09,1.5,target_loss,mask_433ab404a0e50e56,9,1.3171212943270802,1.3171212943270802,True
phase06_candidate_pool_09,1.5,cost_aware,mask_3902a2eb400dffa6,4,1.4115807432681322,1.4915807432681323,True
phase06_candidate_pool_10,0.5,target_loss,mask_291e8c70815f65fd,4,0.5711647048592567,0.5711647048592567,True
phase06_candidate_pool_10,0.5,cost_aware,mask_291e8c70815f65fd,4,0.5711647048592567,0.6511647048592567,True
phase06_candidate_pool_10,1.0,target_loss,mask_89baada089f28777,6,0.8725992310792208,0.8725992310792208,True
phase06_candidate_pool_10,1.0,cost_aware,mask_89baada089f28777,6,0.8725992310792208,0.9925992310792208,True
phase06_candidate_pool_10,1.5,target_loss,mask_89baada089f28777,6,1.3001688327640295,1.3001688327640295,True
phase06_candidate_pool_10,1.5,cost_aware,mask_89baada089f28777,6,1.3001688327640295,1.4201688327640296,True
phase06_candidate_pool_11,0.5,target_loss,mask_537238852e583435,6,0.5303241666406393,0.5303241666406393,True
phase06_candidate_pool_11,0.5,cost_aware,mask_537238852e583435,6,0.5303241666406393,0.6503241666406393,True
phase06_candidate_pool_11,1.0,target_loss,mask_537238852e583435,6,0.8134142849594355,0.8134142849594355,True
phase06_candidate_pool_11,1.0,cost_aware,mask_537238852e583435,6,0.8134142849594355,0.9334142849594355,True
phase06_candidate_pool_11,1.5,target_loss,mask_537238852e583435,6,1.2535358797758818,1.2535358797758818,True
phase06_candidate_pool_11,1.5,cost_aware,mask_537238852e583435,6,1.2535358797758818,1.3735358797758819,True
phase06_candidate_pool_12,0.5,target_loss,mask_bdf0b8784b36d2e1,6,0.6075350530445576,0.6075350530445576,True
phase06_candidate_pool_12,0.5,cost_aware,mask_bdf0b8784b36d2e1,6,0.6075350530445576,0.7275350530445576,True
phase06_candidate_pool_12,1.0,target_loss,mask_d730d30fc95de84a,6,0.8569654431194067,0.8569654431194067,True
phase06_candidate_pool_12,1.0,cost_aware,mask_d730d30fc95de84a,6,0.8569654431194067,0.9769654431194067,True
phase06_candidate_pool_12,1.5,target_loss,mask_d730d30fc95de84a,6,1.2496018577367067,1.2496018577367067,True
phase06_candidate_pool_12,1.5,cost_aware,mask_d730d30fc95de84a,6,1.2496018577367067,1.3696018577367068,True
phase06_candidate_pool_13,0.5,target_loss,mask_5c1186ae688fb280,5,0.6188777536153793,0.6188777536153793,True
phase06_candidate_pool_13,0.5,cost_aware,mask_5c1186ae688fb280,5,0.6188777536153793,0.7188777536153793,True
phase06_candidate_pool_13,1.0,target_loss,mask_8c8e74aa97c03916,7,0.8942289128899574,0.8942289128899574,True
phase06_candidate_pool_13,1.0,cost_aware,mask_8c8e74aa97c03916,7,0.8942289128899574,1.0342289128899576,True
phase06_candidate_pool_13,1.5,target_loss,mask_8c8e74aa97c03916,7,1.2820786274969578,1.2820786274969578,True
phase06_candidate_pool_13,1.5,cost_aware,mask_8c8e74aa97c03916,7,1.2820786274969578,1.422078627496958,True
phase06_candidate_pool_14,0.5,target_loss,mask_c5cb7f1d2122bd76,6,0.5249533839523792,0.5249533839523792,True
phase06_candidate_pool_14,0.5,cost_aware,mask_c5cb7f1d2122bd76,6,0.5249533839523792,0.6449533839523792,True
phase06_candidate_pool_14,1.0,target_loss,mask_c5cb7f1d2122bd76,6,0.8515015877783298,0.8515015877783298,True
phase06_candidate_pool_14,1.0,cost_aware,mask_c5cb7f1d2122bd76,6,0.8515015877783298,0.9715015877783298,True
phase06_candidate_pool_14,1.5,target_loss,mask_ffd36a42917e5dbe,6,1.2591148018836975,1.2591148018836975,True
phase06_candidate_pool_14,1.5,cost_aware,mask_ffd36a42917e5dbe,6,1.2591148018836975,1.3791148018836976,True
phase06_candidate_pool_15,0.5,target_loss,mask_5704fc590b16cd85,4,0.5876161940395832,0.5876161940395832,True
phase06_candidate_pool_15,0.5,cost_aware,mask_5704fc590b16cd85,4,0.5876161940395832,0.6676161940395832,True
phase06_candidate_pool_15,1.0,target_loss,mask_5704fc590b16cd85,4,0.976076278835535,0.976076278835535,True
phase06_candidate_pool_15,1.0,cost_aware,mask_5704fc590b16cd85,4,0.976076278835535,1.0560762788355351,True
phase06_candidate_pool_15,1.5,target_loss,mask_89c985428d0efa0d,7,1.3613013215363026,1.3613013215363026,True
phase06_candidate_pool_15,1.5,cost_aware,mask_89c985428d0efa0d,7,1.3613013215363026,1.5013013215363027,True
phase06_candidate_pool_16,0.5,target_loss,mask_64655155454b8409,4,0.5477279275655746,0.5477279275655746,True
phase06_candidate_pool_16,0.5,cost_aware,mask_64655155454b8409,4,0.5477279275655746,0.6277279275655746,True
phase06_candidate_pool_16,1.0,target_loss,mask_5fa51ff4096a4c94,6,0.8520670048892498,0.8520670048892498,True
phase06_candidate_pool_16,1.0,cost_aware,mask_5fa51ff4096a4c94,6,0.8520670048892498,0.9720670048892498,True
phase06_candidate_pool_16,1.5,target_loss,mask_5fa51ff4096a4c94,6,1.2689626663923264,1.2689626663923264,True
phase06_candidate_pool_16,1.5,cost_aware,mask_5fa51ff4096a4c94,6,1.2689626663923264,1.3889626663923265,True
phase06_candidate_pool_17,0.5,target_loss,mask_d4c13587265adf19,5,0.6219190079718828,0.6219190079718828,True
phase06_candidate_pool_17,0.5,cost_aware,mask_d4c13587265adf19,5,0.6219190079718828,0.7219190079718828,True
phase06_candidate_pool_17,1.0,target_loss,mask_d4c13587265adf19,5,0.8482322040945292,0.8482322040945292,True
phase06_candidate_pool_17,1.0,cost_aware,mask_d4c13587265adf19,5,0.8482322040945292,0.9482322040945291,True
phase06_candidate_pool_17,1.5,target_loss,mask_d4c13587265adf19,5,1.221563806757331,1.221563806757331,True
phase06_candidate_pool_17,1.5,cost_aware,mask_d4c13587265adf19,5,1.221563806757331,1.321563806757331,True
phase06_candidate_pool_18,0.5,target_loss,mask_0f79f5dfc9216a44,7,0.6000110283493996,0.6000110283493996,True
phase06_candidate_pool_18,0.5,cost_aware,mask_0f79f5dfc9216a44,7,0.6000110283493996,0.7400110283493996,True
phase06_candidate_pool_18,1.0,target_loss,mask_0f79f5dfc9216a44,7,0.912358146160841,0.912358146160841,True
phase06_candidate_pool_18,1.0,cost_aware,mask_0935b37917cb2f4e,5,0.9442979814484715,1.0442979814484716,True
phase06_candidate_pool_18,1.5,target_loss,mask_0997d526f9689999,7,1.2851242925971746,1.2851242925971746,True
phase06_candidate_pool_18,1.5,cost_aware,mask_0997d526f9689999,7,1.2851242925971746,1.4251242925971748,True
phase06_candidate_pool_19,0.5,target_loss,mask_4ad477d2efab543e,4,0.5332149378955364,0.5332149378955364,True
phase06_candidate_pool_19,0.5,cost_aware,mask_4ad477d2efab543e,4,0.5332149378955364,0.6132149378955364,True
phase06_candidate_pool_19,1.0,target_loss,mask_aba61d5d2be7ef5c,6,0.8779455460608006,0.8779455460608006,True
phase06_candidate_pool_19,1.0,cost_aware,mask_4ad477d2efab543e,4,0.914635393768549,0.9946353937685489,True
phase06_candidate_pool_19,1.5,target_loss,mask_5b1c98d1ee4dc3de,8,1.2760111037641764,1.2760111037641764,True
phase06_candidate_pool_19,1.5,cost_aware,mask_1733f0524d65bfe5,6,1.2849120534956455,1.4049120534956456,True
phase06_candidate_pool_20,0.5,target_loss,mask_d632878a5c985af4,6,0.5273461621254683,0.5273461621254683,True
phase06_candidate_pool_20,0.5,cost_aware,mask_d632878a5c985af4,6,0.5273461621254683,0.6473461621254682,True
phase06_candidate_pool_20,1.0,target_loss,mask_da5520b1b6db2a46,7,0.8709057848900557,0.8709057848900557,True
phase06_candidate_pool_20,1.0,cost_aware,mask_d3b4f58829c2c9c6,5,0.8813544772565365,0.9813544772565365,True
phase06_candidate_pool_20,1.5,target_loss,mask_ad5377b407b89204,8,1.236750959418714,1.236750959418714,True
phase06_candidate_pool_20,1.5,cost_aware,mask_d3b4f58829c2c9c6,5,1.2625993452966213,1.3625993452966214,True
phase06_candidate_pool_21,0.5,target_loss,mask_15ac9bfc3136ad52,5,0.5235580932348967,0.5235580932348967,True
phase06_candidate_pool_21,0.5,cost_aware,mask_15ac9bfc3136ad52,5,0.5235580932348967,0.6235580932348966,True
phase06_candidate_pool_21,1.0,target_loss,mask_fe61c2cf272721fa,6,0.8732988927513361,0.8732988927513361,True
phase06_candidate_pool_21,1.0,cost_aware,mask_15ac9bfc3136ad52,5,0.8826206531375647,0.9826206531375646,True
phase06_candidate_pool_21,1.5,target_loss,mask_fe61c2cf272721fa,6,1.2906092870980501,1.2906092870980501,True
phase06_candidate_pool_21,1.5,cost_aware,mask_0fda322c6f29c62f,4,1.3211027113720775,1.4011027113720775,True
phase06_candidate_pool_22,0.5,target_loss,mask_71734e0713831655,4,0.5489623807370663,0.5489623807370663,True
phase06_candidate_pool_22,0.5,cost_aware,mask_71734e0713831655,4,0.5489623807370663,0.6289623807370662,True
phase06_candidate_pool_22,1.0,target_loss,mask_84bd59fa57ccf15b,5,0.8624384142458439,0.8624384142458439,True
phase06_candidate_pool_22,1.0,cost_aware,mask_84bd59fa57ccf15b,5,0.8624384142458439,0.9624384142458439,True
phase06_candidate_pool_22,1.5,target_loss,mask_84bd59fa57ccf15b,5,1.2809275723993778,1.2809275723993778,True
phase06_candidate_pool_22,1.5,cost_aware,mask_84bd59fa57ccf15b,5,1.2809275723993778,1.380927572399378,True
phase06_candidate_pool_23,0.5,target_loss,mask_eb916788ea8453d1,7,0.549178896471858,0.549178896471858,True
phase06_candidate_pool_23,0.5,cost_aware,mask_eb916788ea8453d1,7,0.549178896471858,0.689178896471858,True
phase06_candidate_pool_23,1.0,target_loss,mask_eb916788ea8453d1,7,0.8244780544191599,0.8244780544191599,True
phase06_candidate_pool_23,1.0,cost_aware,mask_eb916788ea8453d1,7,0.8244780544191599,0.9644780544191599,True
phase06_candidate_pool_23,1.5,target_loss,mask_eb916788ea8453d1,7,1.2488214652985334,1.2488214652985334,True
phase06_candidate_pool_23,1.5,cost_aware,mask_eb916788ea8453d1,7,1.2488214652985334,1.3888214652985336,True
phase06_candidate_pool_24,0.5,target_loss,mask_eabf07fe728f3920,5,0.5852358881384134,0.5852358881384134,True
phase06_candidate_pool_24,0.5,cost_aware,mask_a9bcad0895136b79,4,0.5882212091237307,0.6682212091237306,True
phase06_candidate_pool_24,1.0,target_loss,mask_a9bcad0895136b79,4,0.905011048540473,0.905011048540473,True
phase06_candidate_pool_24,1.0,cost_aware,mask_a9bcad0895136b79,4,0.905011048540473,0.9850110485404729,True
phase06_candidate_pool_24,1.5,target_loss,mask_33d2f91410af116e,7,1.3294152412563562,1.3294152412563562,True
phase06_candidate_pool_24,1.5,cost_aware,mask_a9bcad0895136b79,4,1.3502910677343607,1.4302910677343608,True
phase06_candidate_pool_25,0.5,target_loss,mask_d8a43a51a89e47e4,6,0.5934234466403723,0.5934234466403723,True
phase06_candidate_pool_25,0.5,cost_aware,mask_d8a43a51a89e47e4,6,0.5934234466403723,0.7134234466403723,True
phase06_candidate_pool_25,1.0,target_loss,mask_887d69ed6243061d,6,0.8852454833686352,0.8852454833686352,True
phase06_candidate_pool_25,1.0,cost_aware,mask_947b91ab0f3a0f93,5,0.8980667348951101,0.9980667348951101,True
phase06_candidate_pool_25,1.5,target_loss,mask_887d69ed6243061d,6,1.234333973377943,1.234333973377943,True
phase06_candidate_pool_25,1.5,cost_aware,mask_887d69ed6243061d,6,1.234333973377943,1.3543339733779431,True
phase06_candidate_pool_26,0.5,target_loss,mask_4ddb9c08b918b165,5,0.5699138101190329,0.5699138101190329,True
phase06_candidate_pool_26,0.5,cost_aware,mask_4ddb9c08b918b165,5,0.5699138101190329,0.6699138101190328,True
phase06_candidate_pool_26,1.0,target_loss,mask_4ddb9c08b918b165,5,0.7862918060272932,0.7862918060272932,True
phase06_candidate_pool_26,1.0,cost_aware,mask_4ddb9c08b918b165,5,0.7862918060272932,0.8862918060272932,True
phase06_candidate_pool_26,1.5,target_loss,mask_4ddb9c08b918b165,5,1.1746945027261972,1.1746945027261972,True
phase06_candidate_pool_26,1.5,cost_aware,mask_4ddb9c08b918b165,5,1.1746945027261972,1.2746945027261973,True
phase06_candidate_pool_27,0.5,target_loss,mask_9ea074df24ce102d,6,0.5810294542461634,0.5810294542461634,True
phase06_candidate_pool_27,0.5,cost_aware,mask_9ea074df24ce102d,6,0.5810294542461634,0.7010294542461634,True
phase06_candidate_pool_27,1.0,target_loss,mask_9ea074df24ce102d,6,0.9288297276943922,0.9288297276943922,True
phase06_candidate_pool_27,1.0,cost_aware,mask_9ea074df24ce102d,6,0.9288297276943922,1.0488297276943923,True
phase06_candidate_pool_27,1.5,target_loss,mask_8c880b1d51f2445b,7,1.306632548570633,1.306632548570633,True
phase06_candidate_pool_27,1.5,cost_aware,mask_8c880b1d51f2445b,7,1.306632548570633,1.446632548570633,True
phase06_candidate_pool_28,0.5,target_loss,mask_c85326029bfae2dd,5,0.5000231731683016,0.5000231731683016,True
phase06_candidate_pool_28,0.5,cost_aware,mask_c85326029bfae2dd,5,0.5000231731683016,0.6000231731683016,True
phase06_candidate_pool_28,1.0,target_loss,mask_c85326029bfae2dd,5,0.7535290140658617,0.7535290140658617,True
phase06_candidate_pool_28,1.0,cost_aware,mask_c85326029bfae2dd,5,0.7535290140658617,0.8535290140658617,True
phase06_candidate_pool_28,1.5,target_loss,mask_c85326029bfae2dd,5,1.188174957409501,1.188174957409501,True
phase06_candidate_pool_28,1.5,cost_aware,mask_c85326029bfae2dd,5,1.188174957409501,1.2881749574095012,True
phase06_candidate_pool_29,0.5,target_loss,mask_0884e2e4153afdb8,5,0.5553712174296379,0.5553712174296379,True
phase06_candidate_pool_29,0.5,cost_aware,mask_0884e2e4153afdb8,5,0.5553712174296379,0.6553712174296379,True
phase06_candidate_pool_29,1.0,target_loss,mask_0884e2e4153afdb8,5,0.8411806635558605,0.8411806635558605,True
phase06_candidate_pool_29,1.0,cost_aware,mask_0884e2e4153afdb8,5,0.8411806635558605,0.9411806635558605,True
phase06_candidate_pool_29,1.5,target_loss,mask_f47ae588b51d32d3,8,1.2310459427535534,1.2310459427535534,True
phase06_candidate_pool_29,1.5,cost_aware,mask_a65ae3294d4bee9c,5,1.2497377330437303,1.3497377330437303,True
phase06_candidate_pool_30,0.5,target_loss,mask_bd63b990657ef5f1,6,0.5727728623896837,0.5727728623896837,True
phase06_candidate_pool_30,0.5,cost_aware,mask_bd63b990657ef5f1,6,0.5727728623896837,0.6927728623896837,True
phase06_candidate_pool_30,1.0,target_loss,mask_bd63b990657ef5f1,6,0.9268822986632586,0.9268822986632586,True
phase06_candidate_pool_30,1.0,cost_aware,mask_bd63b990657ef5f1,6,0.9268822986632586,1.0468822986632587,True
phase06_candidate_pool_30,1.5,target_loss,mask_1448958516e7a26e,8,1.276841377839446,1.276841377839446,True
phase06_candidate_pool_30,1.5,cost_aware,mask_1448958516e7a26e,8,1.276841377839446,1.436841377839446,True
phase06_candidate_pool_31,0.5,target_loss,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.5734365060925484,True
phase06_candidate_pool_31,0.5,cost_aware,mask_0a28ee8c3af8c41e,5,0.5734365060925484,0.6734365060925483,True
phase06_candidate_pool_31,1.0,target_loss,mask_e8651594357a9c0f,8,0.8308336660265923,0.8308336660265923,True
phase06_candidate_pool_31,1.0,cost_aware,mask_0a28ee8c3af8c41e,5,0.8510650135576725,0.9510650135576725,True
phase06_candidate_pool_31,1.5,target_loss,mask_e8651594357a9c0f,8,1.2287728786468506,1.2287728786468506,True
phase06_candidate_pool_31,1.5,cost_aware,mask_0a28ee8c3af8c41e,5,1.258783757686615,1.358783757686615,True
phase06_candidate_pool_32,0.5,target_loss,mask_e2a031f29262ac14,7,0.5617806725203991,0.5617806725203991,True
phase06_candidate_pool_32,0.5,cost_aware,mask_50a3556920c01340,4,0.6028664857149124,0.6828664857149124,True
phase06_candidate_pool_32,1.0,target_loss,mask_e2a031f29262ac14,7,0.8260064758360386,0.8260064758360386,True
phase06_candidate_pool_32,1.0,cost_aware,mask_e2a031f29262ac14,7,0.8260064758360386,0.9660064758360386,True
phase06_candidate_pool_32,1.5,target_loss,mask_e2a031f29262ac14,7,1.2321995794773102,1.2321995794773102,True
phase06_candidate_pool_32,1.5,cost_aware,mask_e2a031f29262ac14,7,1.2321995794773102,1.3721995794773103,True
phase06_candidate_pool_33,0.5,target_loss,mask_4c7fb3076cf71f19,6,0.6162140015512705,0.6162140015512705,True
phase06_candidate_pool_33,0.5,cost_aware,mask_4c7fb3076cf71f19,6,0.6162140015512705,0.7362140015512705,True
phase06_candidate_pool_33,1.0,target_loss,mask_7fcc17d419d7ea94,7,0.8665486350655556,0.8665486350655556,True
phase06_candidate_pool_33,1.0,cost_aware,mask_7fcc17d419d7ea94,7,0.8665486350655556,1.0065486350655557,True
phase06_candidate_pool_33,1.5,target_loss,mask_7fcc17d419d7ea94,7,1.2526570670306683,1.2526570670306683,True
phase06_candidate_pool_33,1.5,cost_aware,mask_7fcc17d419d7ea94,7,1.2526570670306683,1.3926570670306684,True
phase06_candidate_pool_34,0.5,target_loss,mask_e4dd15176de3f126,6,0.575279887765646,0.575279887765646,True
phase06_candidate_pool_34,0.5,cost_aware,mask_e4dd15176de3f126,6,0.575279887765646,0.695279887765646,True
phase06_candidate_pool_34,1.0,target_loss,mask_e4dd15176de3f126,6,0.8734944313764572,0.8734944313764572,True
phase06_candidate_pool_34,1.0,cost_aware,mask_e4dd15176de3f126,6,0.8734944313764572,0.9934944313764572,True
phase06_candidate_pool_34,1.5,target_loss,mask_e3cd1532e93eca78,8,1.2588356891646981,1.2588356891646981,True
phase06_candidate_pool_34,1.5,cost_aware,mask_e3cd1532e93eca78,8,1.2588356891646981,1.418835689164698,True
phase06_candidate_pool_35,0.5,target_loss,mask_1a5c04afb13b8f15,4,0.5450920164585114,0.5450920164585114,True
phase06_candidate_pool_35,0.5,cost_aware,mask_1a5c04afb13b8f15,4,0.5450920164585114,0.6250920164585113,True
phase06_candidate_pool_35,1.0,target_loss,mask_1a5c04afb13b8f15,4,0.8345314934849739,0.8345314934849739,True
phase06_candidate_pool_35,1.0,cost_aware,mask_1a5c04afb13b8f15,4,0.8345314934849739,0.9145314934849739,True
phase06_candidate_pool_35,1.5,target_loss,mask_1a5c04afb13b8f15,4,1.265124872326851,1.265124872326851,True
phase06_candidate_pool_35,1.5,cost_aware,mask_1a5c04afb13b8f15,4,1.265124872326851,1.345124872326851,True
phase06_candidate_pool_36,0.5,target_loss,mask_aea2808c5f338610,5,0.6220736633986235,0.6220736633986235,True
phase06_candidate_pool_36,0.5,cost_aware,mask_aea2808c5f338610,5,0.6220736633986235,0.7220736633986234,True
phase06_candidate_pool_36,1.0,target_loss,mask_845604170d7b2319,5,0.9882501261308789,0.9882501261308789,True
phase06_candidate_pool_36,1.0,cost_aware,mask_845604170d7b2319,5,0.9882501261308789,1.088250126130879,True
phase06_candidate_pool_36,1.5,target_loss,mask_845604170d7b2319,5,1.340312589891255,1.340312589891255,True
phase06_candidate_pool_36,1.5,cost_aware,mask_845604170d7b2319,5,1.340312589891255,1.440312589891255,True
phase06_candidate_pool_37,0.5,target_loss,mask_bfcee5c657f25e24,7,0.618220703676343,0.618220703676343,True
phase06_candidate_pool_37,0.5,cost_aware,mask_5f07836b1f93555c,5,0.6238791504874825,0.7238791504874825,True
phase06_candidate_pool_37,1.0,target_loss,mask_5f07836b1f93555c,5,0.8565392652526498,0.8565392652526498,True
phase06_candidate_pool_37,1.0,cost_aware,mask_5f07836b1f93555c,5,0.8565392652526498,0.9565392652526498,True
phase06_candidate_pool_37,1.5,target_loss,mask_5f07836b1f93555c,5,1.2486615860834718,1.2486615860834718,True
phase06_candidate_pool_37,1.5,cost_aware,mask_5f07836b1f93555c,5,1.2486615860834718,1.3486615860834719,True
phase06_candidate_pool_38,0.5,target_loss,mask_94691c5be1703397,5,0.6037462688982487,0.6037462688982487,True
phase06_candidate_pool_38,0.5,cost_aware,mask_94691c5be1703397,5,0.6037462688982487,0.7037462688982487,True
phase06_candidate_pool_38,1.0,target_loss,mask_94691c5be1703397,5,0.8486928530037403,0.8486928530037403,True
phase06_candidate_pool_38,1.0,cost_aware,mask_94691c5be1703397,5,0.8486928530037403,0.9486928530037403,True
phase06_candidate_pool_38,1.5,target_loss,mask_94691c5be1703397,5,1.2251421548426151,1.2251421548426151,True
phase06_candidate_pool_38,1.5,cost_aware,mask_94691c5be1703397,5,1.2251421548426151,1.3251421548426152,True
phase06_candidate_pool_39,0.5,target_loss,mask_538ae8c027fad79f,7,0.5934269689023495,0.5934269689023495,True
