observer,estimator,direction_provider,support_mode,estimator_calibration,controller_mode,x1,x2,n_examples,integrated_squared_error,final_target_squared_error,cumulative_collateral_abs,actuation_energy_l1,observer_bias_abs_mean,mean_residual_delta_from_initial_l2,mean_nearest_clean_residual_l2,mean_abs_residual_norm_z,mean_convex_hull_extrapolation_mass,control_clip_fraction
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,0.0,1.0,335,2.528122102638865,0.07484716510456568,0.34824339607283883,4.363532482733665,0.27114440884132784,0.6836831670828074,0.68367973868984,0.9001271599728262,0.10361749538738485,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,0.0,347,2.023646187795555,0.06732520314367045,0.276695161755816,3.467024327675166,0.25753415520170964,0.5432172630953167,0.5432139394339721,2.106339489756953,0.07839656012918916,0.0
est-first_order__dir-first_order__support-unprojected__cal-response_gain__controller-base,first_order,first_order,unprojected,response_gain,base,1.0,1.0,185,4.6878368254557445,0.2310152819784264,0.19344049931614285,2.4238331918451106,0.47928642049390563,0.3797689050415721,0.3797642147416109,1.549680859519347,0.0925778219126376,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,0.0,633,171.23934550127956,42.772255540943476,4.262441016240995,136.20184289052355,4.055342508902099,11.91249254123368,9.778831282578473,30.22942777958735,7.057893559303171,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,0.0,1.0,335,22.3203873436402,6.010349850725037,1.8137890674744512,57.9577318872949,1.44071599029712,5.069102107297985,4.378894545859829,7.276788868438484,2.2228296140672397,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,0.0,347,13.41979174507883,3.6321150629114607,1.4411376212021636,46.05004482612221,1.113140935355467,4.027631373208278,3.9484524730110744,6.193031416484822,1.6483365241443526,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-none__controller-base,first_order,lifted_interaction,projected,none,base,1.0,1.0,185,4.797527859376582,1.0673593583049181,1.0075144764354182,32.19407093412466,0.6202081354769858,2.8157594767859884,2.7973092200228837,5.1182468977112485,1.0504276749289678,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,0.0,633,1.8190292135998019,0.01844531688271941,1.1622203228580155,20.55194125070203,0.14154216533111125,3.248124929955283,3.2481440490006923,2.7363470175329954,1.924460056202427,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,0.0,1.0,335,2.5281221026388634,0.07484716510456568,0.4945575804015565,8.745431599842906,0.2711444088413276,1.382168918067443,1.3821683132981333,0.6750101696378266,0.4086059440314119,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,0.0,347,2.023646187795555,0.06732520314367058,0.39294841266179154,6.948641778800092,0.25753415520170975,1.098195850004118,1.0981937091257752,1.1220723750229635,0.3259946908340155,0.0
est-first_order__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,first_order,lifted_interaction,projected,response_gain,base,1.0,1.0,185,4.687836825455745,0.23101528197842577,0.27471437038665514,4.857868589861071,0.47928642049390563,0.7677602753285145,0.7677597394651694,2.9718264465294704,0.25468515832342176,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,0.0,633,99.13583199226626,22.42658070313967,1.0923538608865164,51.3471693706956,3.054108826467003,4.904452392101353,4.904471430969031,9.175416675993677,1.4299650873559542,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,0.0,1.0,335,11.778503022217375,2.8351394624287294,0.4648274270870169,21.849671138079394,1.0169174009961206,2.0869830448908666,2.0869802939688435,2.945279506565769,0.3046473885286509,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,0.0,347,7.018456796421329,1.6789619640051143,0.3693264583816561,17.360554020664708,0.777997641533554,1.658202618340368,1.6582003809741173,3.618787481881717,0.24140499351389266,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-none__controller-base,first_order,lifted_interaction,unprojected,none,base,1.0,1.0,185,2.9299951505083737,0.36799902867027284,0.2582000135696563,12.13694600531504,0.4059038701381649,1.1592669001641975,1.159262383145303,3.6035043892051375,0.25044019445469434,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,0.0,633,1.8190292135998039,0.018445316882720015,0.35798633111324973,10.184394424999901,0.14154216533111275,1.6072876938825311,1.6073067332416286,0.3326185481067168,0.46864353171946166,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,0.0,1.0,335,2.528122102638859,0.07484716510456507,0.15233329709536358,4.333747539620649,0.27114440884132696,0.6839463200411191,0.6839435695011755,0.6468259500905684,0.0998368882572536,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,0.0,347,2.0236461877955487,0.06732520314366988,0.12103570880575297,3.4433588404168805,0.25753415520170864,0.5434263500476835,0.5434241129306229,1.961513200029147,0.07911197679944956,0.0
est-first_order__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,first_order,lifted_interaction,unprojected,response_gain,base,1.0,1.0,185,4.687836825455723,0.23101528197842386,0.0846173377152516,2.4072884006649993,0.47928642049390385,0.37991507993024765,0.37991056304018855,1.8218518972561024,0.0820738887907351,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,0.0,633,1.9914508643620352,7.683776564404058e-05,2.8475470498330795,18.24507885179241,0.0034916203432966207,2.9674506949216477,2.9674767366726913,0.9166081446612848,2.1216986487276985,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,0.0,1.0,335,1.1522475773678003,0.00016230908949180814,2.135659819575655,13.683806141516317,0.008784491444839584,2.2255875336941364,2.225585671083828,0.471618354404129,0.8081889640089883,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,0.0,347,0.810317610300122,2.30907747916621e-06,1.8509051686516302,11.859298602710941,0.0049477186084273365,1.9288425205375659,1.9288379261575606,1.8168333973349844,0.6786539264217576,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-none__controller-base,lifted_interaction,first_order,projected,none,base,1.0,1.0,185,1.1097833283976077,2.043653119096318e-05,2.135659322780814,13.683802958404375,0.0006094230694587283,2.2255870159804108,2.2255866001939477,3.5376492252228022,0.9787635018212151,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,0.0,633,1.9896369751491711,5.300460658326235e-05,2.8508081876858555,18.27235518992189,0.0022720705731917486,2.9708491517752487,2.9708751935258304,0.9223635437341252,2.124128486713523,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,0.0,1.0,335,1.151093424810968,0.00013516601250784693,2.138105672429492,13.704263390632434,0.007869829317610311,2.2281363757760335,2.228134513165502,0.47447106439695885,0.8091145417755525,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,0.0,347,0.8096870190644635,6.175237871847938e-06,1.8530249077821015,11.877028218531935,0.0057404257817987615,1.9310515169986218,1.9310469226184888,1.8190630911870205,0.6794311533654098,0.0
est-lifted_interaction__dir-first_order__support-projected__cal-response_gain__controller-base,lifted_interaction,first_order,projected,response_gain,base,1.0,1.0,185,1.108807594197992,1.1605685729269952e-05,2.1381051750657005,13.70426020276175,0.00034954525994969343,2.2281358574693995,2.2281354416828885,3.5377458485030875,0.9798844261079065,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0.0,0.0,633,17.157366914849682,3.0143439728527213,1.458803963540151,24.674085638153038,1.2048709750960658,2.863973086620933,2.863994872669102,4.6598655503787,0.8474294580826829,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,0.0,1.0,335,9.56138538712676,1.6795483623513183,1.0941027330006847,18.50556017512024,0.8982579850525136,2.1479793444680517,2.1479759155887215,3.6059129851136236,0.3255499289669461,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,1.0,0.0,347,7.341360965543596,1.289901549921825,0.9482223643413475,16.038152079730338,0.790198627428969,1.8615820901770812,1.8615787661830894,4.342141112918972,0.2686662994741429,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-none__controller-base,lifted_interaction,first_order,unprojected,none,base,1.0,1.0,185,9.681132856520485,1.700919331201279,1.0941024784917093,18.505555870377176,0.9054934175957327,2.147978844807458,2.147974154291507,3.3794663255693624,0.5236243745133553,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,0.0,0.0,633,1.9896369751491716,5.300460658326559e-05,0.7154824685565138,8.965083121690615,0.0022720705731918284,1.4046592860374878,1.4046810725117944,1.024440131920778,0.4156403151871868,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,0.0,1.0,335,1.1510934248109679,0.00013516601250784175,0.5366117338768903,6.7238108684711175,0.007869829317610249,1.0534942337686533,1.0534908050815985,1.3827177817769714,0.15966699634339976,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,1.0,0.0,347,0.8096870190644635,6.175237871846834e-06,0.46506350060432267,5.8273027264997594,0.005740425781798907,0.9130283318316715,0.913025007951405,2.562465404834608,0.13176862695768404,0.0
est-lifted_interaction__dir-first_order__support-unprojected__cal-response_gain__controller-base,lifted_interaction,first_order,unprojected,response_gain,base,1.0,1.0,185,1.1088075941979927,1.1605685729272977e-05,0.536611609050857,6.72380930438562,0.00034954525994937424,1.0534939887059824,1.053489298225932,2.7119006617155454,0.2568156017051348,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,0.0,0.0,633,1.9905008317675805,6.386656676521889e-05,1.0155353684384638,17.95505772734287,0.0028559758715651883,2.8381759315348662,2.8381950506576494,3.0798668321084888,1.6815749412732535,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,0.0,1.0,335,1.1516434217891118,0.00014785378371831682,0.7616513594952281,13.466290345824254,0.008307758195465663,2.128631482391495,2.1286308774734857,0.45244857041152653,0.6292819169324413,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,1.0,0.0,347,0.8099869934534519,4.091328713728039e-06,0.6600978419308208,11.670784913957919,0.005360887422695578,1.8448139431193855,1.8448118021307325,1.373917371499823,0.547626353961534,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-none__controller-base,lifted_interaction,lifted_interaction,projected,none,base,1.0,1.0,185,1.1092721710036786,1.5524655776779656e-05,0.7616511823207247,13.466287213310594,0.00016376255317311628,2.12863098723158,2.128630451265254,5.817279526270831,0.7061208392427116,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,0.0,0.0,633,1.9896369751491711,5.300460658326235e-05,1.0160918554648817,17.967901359252195,0.002272070573191738,2.8397311782881296,2.8397502974106614,3.0786297303272696,1.6824963883017015,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,0.0,1.0,335,1.1510934248109683,0.00013516601250784175,0.7620687246736202,13.475923067646281,0.007869829317610277,2.129797917200945,2.129797312282822,0.451573136822863,0.6296267488753988,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,1.0,0.0,347,0.8096870190644635,6.175237871845731e-06,0.6604595584171365,11.679133272832846,0.005740425781798692,1.8458248532830341,1.8458227122943147,1.3746743856718955,0.547926440046921,0.0
est-lifted_interaction__dir-lifted_interaction__support-projected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,projected,response_gain,base,1.0,1.0,185,1.1088075941979918,1.1605685729269952e-05,0.7620685474020301,13.475919932891866,0.00034954525994969343,2.1297974217696947,2.1297968858033443,5.818814919751126,0.7065077754632915,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,0.0,0.0,633,13.208533774425508,2.176736561127288,0.5967825343037043,22.171752397769215,1.0409147946674668,2.679435330191215,2.679454369294329,2.314621580366805,0.7812389668716823,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,0.0,1.0,335,7.355624516041941,1.2108065409254312,0.4475868026874785,16.628810655919306,0.7752908766660236,2.009576057461893,2.0095733064442087,2.5818670145611433,0.29334778137009443,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,1.0,0.0,347,5.657299295936536,0.933565538523612,0.3879085605867326,14.411635837062216,0.6836271339727108,1.7416325753105362,1.7416303378620581,3.637532824685828,0.2535510175961795,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-none__controller-base,lifted_interaction,lifted_interaction,unprojected,none,base,1.0,1.0,185,7.454768099350812,1.2289621872618846,0.44758669857032835,16.628806787743653,0.7825263378137162,2.00957558999652,2.009571072890581,5.0209497886974646,0.43413557959930615,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,unprojected,response_gain,base,0.0,0.0,633,1.989636975149172,5.3004606583268826e-05,0.3129759377442626,8.903888552419106,0.002272070573192061,1.4051999461916878,1.4052189857067603,0.2982343028801817,0.4097228147500653,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,unprojected,response_gain,base,0.0,1.0,335,1.1510934248109685,0.00013516601250785726,0.23473190189205706,6.6779149515706155,0.007869829317610617,1.0538997287954825,1.0538969779595264,0.9986794324519496,0.15384142098408185,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,unprojected,response_gain,base,1.0,0.0,347,0.8096870190644636,6.175237871845731e-06,0.2034343140593261,5.787526265364659,0.005740425781798519,0.9133797608533452,0.913377523513526,2.3227504540052037,0.13297108448874673,0.0
est-lifted_interaction__dir-lifted_interaction__support-unprojected__cal-response_gain__controller-base,lifted_interaction,lifted_interaction,unprojected,response_gain,base,1.0,1.0,185,1.1088075941979927,1.1605685729272977e-05,0.234731847288979,6.677913398161381,0.0003495452599493881,1.0538994836384863,1.0538949665665853,3.5137886380636734,0.22767727506808894,0.0
