analysis_status,selector_family,model,measurement_budget,pool_id,target,policy,selected_mask_id,selected_head_count,selected_mean_target_loss,selected_mean_objective,selected_within_tolerance,oracle_mask_id,oracle_head_count,oracle_mean_objective,best_fixed_action_regret
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_04,1.5,cost_aware,mask_6d2e3876c8f68db8,9,1.027840979397297,1.2078409793972968,0.15625,mask_a70ae2b6886df911,7,0.9508808360993862,0.2569601432979106
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_04,1.5,target_loss,mask_6d2e3876c8f68db8,9,1.027840979397297,1.027840979397297,0.15625,mask_a70ae2b6886df911,7,0.8108808360993862,0.2169601432979107
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,0.5,cost_aware,mask_0ea1a19911258943,4,0.7262071520090103,0.8062071520090104,0.2421875,mask_0ea1a19911258943,4,0.8062071520090103,1.1102230246251565e-16
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,0.5,target_loss,mask_0ea1a19911258943,4,0.7262071520090103,0.7262071520090103,0.2421875,mask_733a12c308c35650,5,0.7147261947393417,0.011480957269668579
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,1.0,cost_aware,mask_f5d21a1898de9318,7,0.93521723523736,1.0752172352373601,0.18359375,mask_0ea1a19911258943,4,0.8330195266008377,0.24219770863652246
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,1.0,target_loss,mask_f5d21a1898de9318,7,0.93521723523736,0.93521723523736,0.18359375,mask_f0bc7dbe5565770b,5,0.7441578134894371,0.1910594217479229
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,1.5,cost_aware,mask_f5d21a1898de9318,7,0.8715674094855785,1.0115674094855787,0.1953125,mask_f0bc7dbe5565770b,5,0.9558550328016281,0.05571237668395057
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_05,1.5,target_loss,mask_f5d21a1898de9318,7,0.8715674094855785,0.8715674094855785,0.1953125,mask_f0bc7dbe5565770b,5,0.8558550328016281,0.015712376683950424
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,0.5,cost_aware,mask_f2b097d9ab973b9b,7,0.7483365088701248,0.8883365088701248,0.19140625,mask_24aa69bed4ef8bfe,4,0.6333091761171817,0.2550273327529431
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,0.5,target_loss,mask_f2b097d9ab973b9b,7,0.7483365088701248,0.7483365088701248,0.19140625,mask_24aa69bed4ef8bfe,4,0.5533091761171818,0.19502733275294304
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,1.0,cost_aware,mask_8a4903df460893e2,6,0.9152915701270103,1.0352915701270105,0.15234375,mask_72750b59b18d6c0c,4,0.873365903198719,0.16192566692829147
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,1.0,target_loss,mask_8a4903df460893e2,6,0.9152915701270103,0.9152915701270103,0.15234375,mask_0cbfd8c3e3987d54,5,0.7759061567485332,0.1393854133784771
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,1.5,cost_aware,mask_8a4903df460893e2,6,1.1124593615531921,1.2324593615531922,0.140625,mask_c22a533faf194bc5,7,0.9627050192654133,0.26975434228777895
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_06,1.5,target_loss,mask_8a4903df460893e2,6,1.1124593615531921,1.1124593615531921,0.140625,mask_c22a533faf194bc5,7,0.8227050192654133,0.28975434228777885
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,0.5,cost_aware,mask_66a1456a9ed6a190,9,1.5856009908020496,1.7656009908020496,0.1015625,mask_6c3e3315afb6fb8c,4,0.7724917288124561,0.9931092619895935
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,0.5,target_loss,mask_66a1456a9ed6a190,9,1.5856009908020496,1.5856009908020496,0.1015625,mask_6c3e3315afb6fb8c,4,0.6924917288124561,0.8931092619895935
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,1.0,cost_aware,mask_66a1456a9ed6a190,9,1.4263263456523418,1.6063263456523418,0.10546875,mask_6c3e3315afb6fb8c,4,0.7661960403621196,0.8401303052902221
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,1.0,target_loss,mask_66a1456a9ed6a190,9,1.4263263456523418,1.4263263456523418,0.10546875,mask_6c3e3315afb6fb8c,4,0.6861960403621197,0.7401303052902222
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,1.5,cost_aware,mask_66a1456a9ed6a190,9,1.3720312230288982,1.5520312230288982,0.1484375,mask_c4774bd021c06295,7,0.910519033074379,0.6415121899545192
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_07,1.5,target_loss,mask_66a1456a9ed6a190,9,1.3720312230288982,1.3720312230288982,0.1484375,mask_c4774bd021c06295,7,0.770519033074379,0.6015121899545193
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,0.5,cost_aware,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.6791187365353107,0.31640625,mask_0483c7c3a82ced7e,6,0.6791187365353107,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,0.5,target_loss,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.5591187365353107,0.31640625,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,1.0,cost_aware,mask_0483c7c3a82ced7e,6,0.6100747026503086,0.7300747026503086,0.19921875,mask_0483c7c3a82ced7e,6,0.7300747026503086,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,1.0,target_loss,mask_0483c7c3a82ced7e,6,0.6100747026503086,0.6100747026503086,0.19921875,mask_0483c7c3a82ced7e,6,0.6100747026503086,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,1.5,cost_aware,mask_a9f1de05a2b5cc89,7,0.9049058184027672,1.0449058184027673,0.16015625,mask_77740b198a0b3a94,6,0.9762764786183834,0.0686293397843839
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_08,1.5,target_loss,mask_a9f1de05a2b5cc89,7,0.9049058184027672,0.9049058184027672,0.16015625,mask_77740b198a0b3a94,6,0.8562764786183834,0.048629339784383774
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,0.5,cost_aware,mask_6c66643ec3bf086c,6,0.9968713745474815,1.1168713745474816,0.15625,mask_7014c21a00895564,4,0.8421957920491695,0.27467558249831214
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,0.5,target_loss,mask_6c66643ec3bf086c,6,0.9968713745474815,0.9968713745474815,0.15625,mask_b7f51d1564f006ed,7,0.738485798239708,0.2583855763077736
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,1.0,cost_aware,mask_6c66643ec3bf086c,6,0.9079892411828041,1.0279892411828042,0.171875,mask_99b322f566a2bc85,6,0.9251023557782173,0.1028868854045869
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,1.0,target_loss,mask_6c66643ec3bf086c,6,0.9079892411828041,0.9079892411828041,0.171875,mask_ea7ded36b0b6aa15,8,0.7993396706879139,0.10864957049489021
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,1.5,cost_aware,mask_6c66643ec3bf086c,6,0.9883587807416916,1.1083587807416917,0.1484375,mask_99b322f566a2bc85,6,0.8909319218993187,0.217426858842373
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,20,candidate_pool_09,1.5,target_loss,mask_6c66643ec3bf086c,6,0.9883587807416916,0.9883587807416916,0.1484375,mask_99b322f566a2bc85,6,0.7709319218993187,0.2174268588423729
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,0.5,cost_aware,mask_a096a397a7d70275,7,1.2726472169160843,1.4126472169160844,0.16796875,mask_1d6d3f9f5c61b0fa,7,0.8553922468423844,0.5572549700737001
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,0.5,target_loss,mask_a096a397a7d70275,7,1.2726472169160843,1.2726472169160843,0.16796875,mask_1d6d3f9f5c61b0fa,7,0.7153922468423843,0.5572549700737
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,1.0,cost_aware,mask_a096a397a7d70275,7,1.1138387694954872,1.2538387694954873,0.140625,mask_b611eb15c1cbe033,4,0.9203022922575473,0.33353647723794
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,1.0,target_loss,mask_a096a397a7d70275,7,1.1138387694954872,1.1138387694954872,0.140625,mask_b611eb15c1cbe033,4,0.8403022922575474,0.27353647723793983
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,1.5,cost_aware,mask_a096a397a7d70275,7,1.097862884402275,1.2378628844022752,0.1171875,mask_b611eb15c1cbe033,4,1.034523902386427,0.2033389820158482
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_00,1.5,target_loss,mask_a096a397a7d70275,7,1.097862884402275,1.097862884402275,0.1171875,mask_b611eb15c1cbe033,4,0.9545239023864269,0.14333898201584816
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,0.5,cost_aware,mask_3507ab216f864cbe,4,0.8897378668189049,0.969737866818905,0.171875,mask_d4041af54a719d70,7,0.9154260674118996,0.05431179940700537
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,0.5,target_loss,mask_3507ab216f864cbe,4,0.8897378668189049,0.8897378668189049,0.171875,mask_d4041af54a719d70,7,0.7754260674118996,0.11431179940700531
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,1.0,cost_aware,mask_3507ab216f864cbe,4,1.1137713342905045,1.1937713342905045,0.1171875,mask_d34cab07e9bf4ded,4,0.9738709907233715,0.21990034356713306
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,1.0,target_loss,mask_3507ab216f864cbe,4,1.1137713342905045,1.1137713342905045,0.1171875,mask_d4041af54a719d70,7,0.8844334930181503,0.22933784127235413
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,1.5,cost_aware,mask_3507ab216f864cbe,4,1.4607406631112099,1.54074066311121,0.1171875,mask_4d3f046ece5f8214,9,1.1053086559474468,0.4354320071637632
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_01,1.5,target_loss,mask_3507ab216f864cbe,4,1.4607406631112099,1.4607406631112099,0.1171875,mask_4d3f046ece5f8214,9,0.9253086559474468,0.535432007163763
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,0.5,cost_aware,mask_3c9ed4cc352cbb27,5,0.8387492820620537,0.9387492820620538,0.1953125,mask_a0046e43df20ac57,5,0.7725410893559456,0.1662081927061082
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,0.5,target_loss,mask_3c9ed4cc352cbb27,5,0.8387492820620537,0.8387492820620537,0.1953125,mask_a0046e43df20ac57,5,0.6725410893559456,0.1662081927061081
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,1.0,cost_aware,mask_3c9ed4cc352cbb27,5,0.910904623568058,1.010904623568058,0.1796875,mask_a0046e43df20ac57,5,0.7307129338383674,0.28019168972969066
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,1.0,target_loss,mask_3c9ed4cc352cbb27,5,0.910904623568058,0.910904623568058,0.1796875,mask_a0046e43df20ac57,5,0.6307129338383675,0.28019168972969055
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,1.5,cost_aware,mask_3c9ed4cc352cbb27,5,1.1592875197529793,1.2592875197529794,0.1015625,mask_a0046e43df20ac57,5,0.9503166064620018,0.3089709132909776
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_02,1.5,target_loss,mask_3c9ed4cc352cbb27,5,1.1592875197529793,1.1592875197529793,0.1015625,mask_a0046e43df20ac57,5,0.8503166064620018,0.3089709132909775
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,0.5,cost_aware,mask_438eb8e7551c3dd4,4,0.6485695168375969,0.728569516837597,0.25390625,mask_aedb2c503c8eced2,5,0.716867259144783,0.011702257692813967
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,0.5,target_loss,mask_438eb8e7551c3dd4,4,0.6485695168375969,0.6485695168375969,0.25390625,mask_aedb2c503c8eced2,5,0.616867259144783,0.03170225769281387
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,1.0,cost_aware,mask_5b90a18db67578c0,5,1.1488701552152634,1.2488701552152635,0.140625,mask_aedb2c503c8eced2,5,0.7699579432606697,0.47891221195459377
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,1.0,target_loss,mask_5b90a18db67578c0,5,1.1488701552152634,1.1488701552152634,0.140625,mask_aedb2c503c8eced2,5,0.6699579432606697,0.47891221195459366
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,1.5,cost_aware,mask_5b90a18db67578c0,5,1.2720951363444328,1.372095136344433,0.1484375,mask_aedb2c503c8eced2,5,1.0365645423531533,0.3355305939912796
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_03,1.5,target_loss,mask_5b90a18db67578c0,5,1.2720951363444328,1.2720951363444328,0.1484375,mask_30716df5e75daa97,7,0.9066104851663113,0.36548465117812157
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,0.5,cost_aware,mask_f0c601118b39fe23,4,0.7880911305546761,0.8680911305546761,0.16796875,mask_a70ae2b6886df911,7,0.8003780873119831,0.067713043242693
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,0.5,target_loss,mask_f0c601118b39fe23,4,0.7880911305546761,0.7880911305546761,0.16796875,mask_a70ae2b6886df911,7,0.6603780873119831,0.12771304324269295
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,1.0,cost_aware,mask_6d2e3876c8f68db8,9,0.9499495401978493,1.1299495401978492,0.14453125,mask_a70ae2b6886df911,7,0.7551203103363514,0.3748292298614978
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,1.0,target_loss,mask_6d2e3876c8f68db8,9,0.9499495401978493,0.9499495401978493,0.14453125,mask_a70ae2b6886df911,7,0.6151203103363514,0.3348292298614979
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,1.5,cost_aware,mask_6d2e3876c8f68db8,9,1.027840979397297,1.2078409793972968,0.15625,mask_a70ae2b6886df911,7,0.9508808360993862,0.2569601432979106
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_04,1.5,target_loss,mask_6d2e3876c8f68db8,9,1.027840979397297,1.027840979397297,0.15625,mask_a70ae2b6886df911,7,0.8108808360993862,0.2169601432979107
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,0.5,cost_aware,mask_f5d21a1898de9318,7,1.1831803731620312,1.3231803731620313,0.1328125,mask_0ea1a19911258943,4,0.8062071520090103,0.516973221153021
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,0.5,target_loss,mask_f5d21a1898de9318,7,1.1831803731620312,1.1831803731620312,0.1328125,mask_733a12c308c35650,5,0.7147261947393417,0.46845417842268944
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,1.0,cost_aware,mask_f5d21a1898de9318,7,0.93521723523736,1.0752172352373601,0.18359375,mask_0ea1a19911258943,4,0.8330195266008377,0.24219770863652246
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,1.0,target_loss,mask_f5d21a1898de9318,7,0.93521723523736,0.93521723523736,0.18359375,mask_f0bc7dbe5565770b,5,0.7441578134894371,0.1910594217479229
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,1.5,cost_aware,mask_f5d21a1898de9318,7,0.8715674094855785,1.0115674094855787,0.1953125,mask_f0bc7dbe5565770b,5,0.9558550328016281,0.05571237668395057
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_05,1.5,target_loss,mask_f5d21a1898de9318,7,0.8715674094855785,0.8715674094855785,0.1953125,mask_f0bc7dbe5565770b,5,0.8558550328016281,0.015712376683950424
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,0.5,cost_aware,mask_8a4903df460893e2,6,0.8753146529197693,0.9953146529197693,0.19921875,mask_24aa69bed4ef8bfe,4,0.6333091761171817,0.36200547680258754
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,0.5,target_loss,mask_8a4903df460893e2,6,0.8753146529197693,0.8753146529197693,0.19921875,mask_24aa69bed4ef8bfe,4,0.5533091761171818,0.3220054768025875
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,1.0,cost_aware,mask_8a4903df460893e2,6,0.9152915701270103,1.0352915701270105,0.15234375,mask_72750b59b18d6c0c,4,0.873365903198719,0.16192566692829147
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,1.0,target_loss,mask_8a4903df460893e2,6,0.9152915701270103,0.9152915701270103,0.15234375,mask_0cbfd8c3e3987d54,5,0.7759061567485332,0.1393854133784771
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,1.5,cost_aware,mask_8a4903df460893e2,6,1.1124593615531921,1.2324593615531922,0.140625,mask_c22a533faf194bc5,7,0.9627050192654133,0.26975434228777895
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_06,1.5,target_loss,mask_8a4903df460893e2,6,1.1124593615531921,1.1124593615531921,0.140625,mask_c22a533faf194bc5,7,0.8227050192654133,0.28975434228777885
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,0.5,cost_aware,mask_83fe021aaca96bf0,5,0.9015039429068565,1.0015039429068566,0.19140625,mask_6c3e3315afb6fb8c,4,0.7724917288124561,0.22901221409440053
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,0.5,target_loss,mask_83fe021aaca96bf0,5,0.9015039429068565,0.9015039429068565,0.19140625,mask_6c3e3315afb6fb8c,4,0.6924917288124561,0.2090122140944004
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,1.0,cost_aware,mask_83fe021aaca96bf0,5,0.7885417938232422,0.8885417938232422,0.21875,mask_6c3e3315afb6fb8c,4,0.7661960403621196,0.12234575346112253
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,1.0,target_loss,mask_83fe021aaca96bf0,5,0.7885417938232422,0.7885417938232422,0.21875,mask_6c3e3315afb6fb8c,4,0.6861960403621197,0.10234575346112251
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,1.5,cost_aware,mask_83fe021aaca96bf0,5,0.8752756118774414,0.9752756118774414,0.125,mask_c4774bd021c06295,7,0.910519033074379,0.0647565788030624
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_07,1.5,target_loss,mask_83fe021aaca96bf0,5,0.8752756118774414,0.8752756118774414,0.125,mask_c4774bd021c06295,7,0.770519033074379,0.10475657880306244
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_08,0.5,cost_aware,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.6791187365353107,0.31640625,mask_0483c7c3a82ced7e,6,0.6791187365353107,0.0
exploratory_post_outcome_not_confirmatory,direct_risk,additive_head,40,candidate_pool_08,0.5,target_loss,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.5591187365353107,0.31640625,mask_0483c7c3a82ced7e,6,0.5591187365353107,0.0
